proba_0,proba_1,generation
0.9964254,0.9952454,0
0.9950823,0.99626946,1
0.9970248,0.9980681,2
0.9964978,0.99784243,3
0.9973968,0.9971268,4
0.99498636,0.9943604,5
0.99814117,0.9962491,6
0.9959454,0.9976071,7
0.9966973,0.996327,8
0.99302506,0.99424595,9
0.9963033,0.9972691,10
0.99907964,0.9952728,11
0.9953948,0.99722296,12
0.9957637,0.99627215,13
0.9959683,0.9965734,14
0.9961603,0.9938323,15
0.99620193,0.997487,16
0.99604225,0.9966383,17
0.99727905,0.9952655,18
0.9970379,0.99627966,19
0.9959811,0.9969543,20
0.99448603,0.99577445,21
0.9976007,0.9960796,22
0.99754465,0.9929735,23
0.9992965,0.9967572,24
0.9939407,0.9961135,25
0.9945212,0.9970566,26
0.99616003,0.9942568,27
0.9949088,0.9977559,28
0.9967654,0.9973599,29
0.99640745,0.9977888,30
0.9977847,0.99594116,31
0.99526286,0.9965539,32
0.9972876,0.99506956,33
0.9952457,0.99812233,34
0.99530756,0.99682593,35
0.997384,0.9967941,36
0.9966146,0.99528235,37
0.99852484,0.9971947,38
0.9965869,0.9958454,39
0.99350774,0.99685097,40
