generation,label_bal,color_bal
0,0.493,0.511
1,0.484,0.517
2,0.414,0.507
3,0.443,0.519
4,0.464,0.507
5,0.491,0.517
6,0.486,0.509
7,0.468,0.523
8,0.496,0.519
9,0.512,0.477
10,0.548,0.509
11,0.511,0.493
12,0.497,0.48
13,0.49,0.492
14,0.484,0.505
15,0.518,0.509
16,0.532,0.516
17,0.531,0.496
18,0.557,0.506
19,0.529,0.5
20,0.54,0.524
21,0.523,0.48
22,0.546,0.468
23,0.522,0.502
24,0.579,0.518
25,0.541,0.509
26,0.577,0.479
27,0.586,0.518
28,0.575,0.494
29,0.562,0.524
30,0.541,0.529
31,0.542,0.519
32,0.504,0.521
33,0.52,0.538
34,0.498,0.488
35,0.517,0.543
36,0.519,0.503
37,0.546,0.508
38,0.519,0.526
39,0.503,0.5
40,0.513,0.517
