generation,label_bal,color_bal
0,0.385,0.508
1,0.394,0.51
2,0.419,0.488
3,0.464,0.501
4,0.465,0.526
5,0.459,0.502
6,0.525,0.485
7,0.564,0.508
8,0.594,0.485
9,0.651,0.488
10,0.693,0.458
11,0.705,0.486
12,0.732,0.515
13,0.761,0.47
14,0.723,0.47
15,0.711,0.513
16,0.718,0.481
17,0.724,0.483
18,0.703,0.518
19,0.725,0.465
20,0.741,0.487
21,0.72,0.507
22,0.747,0.474
23,0.733,0.497
24,0.744,0.495
25,0.767,0.471
26,0.76,0.49
27,0.758,0.485
28,0.76,0.519
29,0.795,0.478
30,0.739,0.523
31,0.788,0.505
32,0.798,0.486
33,0.782,0.494
34,0.776,0.505
35,0.785,0.514
36,0.798,0.51
37,0.788,0.517
38,0.84,0.5
39,0.853,0.486
