proba_0,proba_1,generation
0.9959015,0.996924,0
0.9932794,0.9941726,1
0.99515635,0.9973046,2
0.9944242,0.99704266,3
0.99537027,0.99693984,4
0.9953196,0.99622923,5
0.9953455,0.9915542,6
0.9962368,0.99359983,7
0.9952758,0.9971998,8
0.99652654,0.99412453,9
0.9973983,0.9931423,10
0.99539286,0.99422497,11
0.99564236,0.9945877,12
0.99557835,0.99335593,13
0.99514073,0.995039,14
0.9981401,0.9934632,15
0.99677986,0.99279517,16
0.99257445,0.99269384,17
0.99437326,0.9982433,18
0.99735755,0.9942065,19
0.995965,0.99637365,20
0.99713176,0.9980259,21
0.9966606,0.99104416,22
0.99675775,0.99464166,23
0.9954794,0.99773675,24
0.99664307,0.9954678,25
0.99422014,0.99454165,26
0.9960701,0.99332666,27
0.99702686,0.99656147,28
0.99474984,0.9924648,29
0.9962485,0.9957908,30
0.99652505,0.99339706,31
0.994161,0.99701077,32
0.99401987,0.99491084,33
0.995276,0.997087,34
0.9974519,0.99600995,35
0.9968014,0.9950337,36
0.9972579,0.9950796,37
0.9959843,0.9953733,38
0.99541694,0.994672,39
0.9937157,0.99432945,40
