generation,label_bal,color_bal
0,0.517,0.51
1,0.555,0.488
2,0.57,0.548
3,0.605,0.51
4,0.623,0.502
5,0.625,0.496
6,0.597,0.521
7,0.595,0.539
8,0.606,0.503
9,0.57,0.474
10,0.582,0.514
11,0.671,0.49
12,0.702,0.46
13,0.692,0.523
14,0.676,0.485
15,0.73,0.498
16,0.792,0.451
17,0.78,0.49
18,0.789,0.49
19,0.784,0.483
20,0.78,0.46
21,0.794,0.478
22,0.788,0.497
23,0.773,0.481
24,0.768,0.465
25,0.776,0.474
26,0.799,0.503
27,0.806,0.482
28,0.832,0.5
0,0.546,0.459
1,0.551,0.491
2,0.567,0.499
3,0.6,0.504
4,0.621,0.541
5,0.565,0.498
6,0.58,0.48
7,0.579,0.518
8,0.617,0.479
9,0.564,0.508
10,0.597,0.526
11,0.665,0.491
12,0.709,0.53
13,0.708,0.523
14,0.678,0.484
15,0.739,0.457
16,0.747,0.462
17,0.768,0.476
18,0.779,0.508
19,0.77,0.471
20,0.791,0.478
21,0.789,0.484
22,0.78,0.504
23,0.791,0.513
24,0.772,0.501
25,0.79,0.499
26,0.792,0.501
27,0.791,0.492
28,0.811,0.473
0,0.546,0.459
1,0.551,0.491
2,0.567,0.499
3,0.6,0.504
4,0.621,0.541
5,0.565,0.498
6,0.58,0.48
7,0.579,0.518
8,0.617,0.479
9,0.564,0.508
10,0.597,0.526
11,0.665,0.491
12,0.709,0.53
13,0.708,0.523
14,0.678,0.484
15,0.739,0.457
16,0.747,0.462
17,0.768,0.476
18,0.779,0.508
19,0.77,0.471
20,0.791,0.478
21,0.789,0.484
22,0.78,0.504
23,0.791,0.513
24,0.772,0.501
25,0.79,0.499
26,0.792,0.501
27,0.791,0.492
28,0.811,0.473
0,0.546,0.459
1,0.551,0.491
2,0.567,0.499
3,0.6,0.504
4,0.621,0.541
5,0.565,0.498
6,0.58,0.48
7,0.579,0.518
8,0.617,0.479
9,0.564,0.508
10,0.597,0.526
11,0.665,0.491
12,0.709,0.53
13,0.708,0.523
14,0.678,0.484
15,0.739,0.457
16,0.747,0.462
17,0.768,0.476
18,0.779,0.508
19,0.77,0.471
20,0.791,0.478
21,0.789,0.484
22,0.78,0.504
23,0.791,0.513
24,0.772,0.501
25,0.79,0.499
26,0.792,0.501
27,0.791,0.492
28,0.811,0.473
0,0.546,0.459
1,0.551,0.491
2,0.567,0.499
3,0.6,0.504
4,0.621,0.541
5,0.565,0.498
6,0.58,0.48
7,0.579,0.518
8,0.617,0.479
9,0.564,0.508
10,0.597,0.526
11,0.665,0.491
12,0.709,0.53
13,0.708,0.523
14,0.678,0.484
15,0.739,0.457
16,0.747,0.462
17,0.768,0.476
18,0.779,0.508
19,0.77,0.471
20,0.791,0.478
21,0.789,0.484
22,0.78,0.504
23,0.791,0.513
24,0.772,0.501
25,0.79,0.499
26,0.792,0.501
27,0.791,0.492
28,0.811,0.473
0,0.546,0.459
1,0.551,0.491
2,0.567,0.499
3,0.6,0.504
4,0.621,0.541
5,0.565,0.498
6,0.58,0.48
7,0.579,0.518
8,0.617,0.479
9,0.564,0.508
10,0.597,0.526
11,0.665,0.491
12,0.709,0.53
13,0.708,0.523
14,0.678,0.484
15,0.739,0.457
16,0.747,0.462
17,0.768,0.476
18,0.779,0.508
19,0.77,0.471
20,0.791,0.478
21,0.789,0.484
22,0.78,0.504
23,0.791,0.513
24,0.772,0.501
25,0.79,0.499
26,0.792,0.501
27,0.791,0.492
28,0.811,0.473
0,0.546,0.459
1,0.551,0.491
2,0.567,0.499
3,0.6,0.504
4,0.621,0.541
5,0.565,0.498
6,0.58,0.48
7,0.579,0.518
8,0.617,0.479
9,0.564,0.508
10,0.597,0.526
11,0.665,0.491
12,0.709,0.53
13,0.708,0.523
14,0.678,0.484
15,0.739,0.457
16,0.747,0.462
17,0.768,0.476
18,0.779,0.508
19,0.77,0.471
20,0.791,0.478
21,0.789,0.484
22,0.78,0.504
23,0.791,0.513
24,0.772,0.501
25,0.79,0.499
26,0.792,0.501
27,0.791,0.492
28,0.811,0.473
29,0.807,0.483
30,0.829,0.477
31,0.8,0.461
32,0.832,0.504
33,0.833,0.496
34,0.822,0.482
35,0.822,0.445
36,0.833,0.475
37,0.83,0.462
38,0.819,0.486
39,0.838,0.476
0,0.517,0.511
1,0.561,0.496
2,0.573,0.485
3,0.59,0.49
4,0.59,0.517
5,0.584,0.508
6,0.626,0.493
7,0.635,0.512
8,0.669,0.49
9,0.717,0.515
10,0.703,0.526
11,0.737,0.494
12,0.773,0.5
13,0.803,0.508
14,0.786,0.523
15,0.803,0.51
16,0.828,0.51
17,0.824,0.511
18,0.83,0.509
19,0.859,0.511
20,0.857,0.494
21,0.864,0.477
22,0.878,0.512
23,0.871,0.466
24,0.888,0.485
25,0.879,0.487
26,0.885,0.483
27,0.921,0.509
28,0.905,0.476
29,0.912,0.474
30,0.912,0.485
31,0.908,0.519
32,0.893,0.481
33,0.904,0.495
34,0.915,0.5
35,0.927,0.534
36,0.927,0.499
37,0.92,0.5
38,0.925,0.505
39,0.924,0.512
