generation,label_bal,color_bal
0,0.461,0.492
1,0.433,0.489
2,0.464,0.528
3,0.465,0.513
4,0.444,0.506
5,0.465,0.537
6,0.5,0.514
7,0.557,0.5
8,0.574,0.517
9,0.582,0.509
10,0.681,0.479
11,0.759,0.483
12,0.795,0.495
13,0.878,0.499
14,0.945,0.525
15,0.975,0.499
16,0.982,0.506
17,0.985,0.512
18,0.975,0.491
19,0.987,0.477
20,0.994,0.51
21,0.989,0.498
22,0.988,0.521
23,0.994,0.529
24,0.996,0.497
25,0.996,0.478
26,0.996,0.525
27,0.999,0.516
28,1.0,0.492
29,1.0,0.547
30,0.999,0.531
31,1.0,0.528
32,1.0,0.547
33,1.0,0.553
34,1.0,0.528
35,1.0,0.521
36,1.0,0.53
37,1.0,0.537
38,1.0,0.522
39,1.0,0.548
