generation,label_bal,color_bal
0,0.51,0.495
1,0.509,0.527
2,0.527,0.518
3,0.555,0.503
4,0.552,0.528
5,0.568,0.499
6,0.614,0.525
7,0.604,0.549
8,0.669,0.541
9,0.691,0.508
10,0.722,0.549
11,0.755,0.532
12,0.787,0.547
13,0.795,0.552
14,0.804,0.539
15,0.774,0.561
16,0.789,0.551
17,0.797,0.532
18,0.822,0.515
19,0.818,0.534
20,0.805,0.538
21,0.821,0.549
22,0.831,0.547
23,0.851,0.549
24,0.843,0.546
25,0.875,0.543
26,0.862,0.541
27,0.88,0.522
28,0.838,0.524
29,0.866,0.534
30,0.876,0.537
31,0.868,0.559
32,0.897,0.523
33,0.868,0.557
34,0.898,0.544
35,0.903,0.538
36,0.896,0.51
37,0.899,0.548
38,0.905,0.523
39,0.901,0.506
