generation,label_bal,color_bal
0,0.522,0.539
1,0.528,0.512
2,0.553,0.504
3,0.5,0.515
4,0.51,0.516
5,0.547,0.507
6,0.521,0.497
7,0.541,0.484
8,0.559,0.475
9,0.551,0.5
10,0.565,0.503
11,0.511,0.537
12,0.519,0.539
13,0.528,0.53
14,0.52,0.524
15,0.524,0.525
16,0.532,0.529
17,0.498,0.543
18,0.525,0.557
19,0.505,0.547
20,0.517,0.531
21,0.51,0.549
22,0.542,0.492
23,0.55,0.499
24,0.521,0.486
25,0.521,0.486
26,0.477,0.522
27,0.523,0.478
28,0.55,0.5
29,0.518,0.517
30,0.522,0.507
31,0.5,0.527
32,0.505,0.518
33,0.542,0.487
34,0.521,0.514
35,0.56,0.484
36,0.497,0.54
37,0.47,0.536
38,0.531,0.503
39,0.551,0.536
