generation,epoch,resampled,c0g0,c0g1,c1g0,c1g1
1,2,15,34,14,29,3
1,2,8,27,17,28,8
1,2,10,31,11,27,11
1,2,14,36,15,26,3
1,2,13,35,12,26,7
1,2,8,23,14,33,10
1,2,13,33,15,28,4
1,2,8,37,19,15,9
1,2,7,35,17,19,9
1,2,12,38,10,22,10
1,2,17,46,8,19,7
1,2,19,34,6,33,7
1,2,8,33,14,23,10
1,2,15,34,9,29,8
1,2,17,35,10,30,5
1,2,13,33,12,28,7
1,2,9,29,21,23,7
1,2,14,34,11,28,7
1,2,8,32,17,23,8
1,2,15,33,14,30,3
1,2,10,34,14,24,8
1,2,9,28,18,27,7
1,2,13,31,14,30,5
1,2,16,35,13,29,3
1,2,13,28,12,33,7
1,2,19,22,8,45,5
1,2,12,38,16,22,4
1,2,12,25,14,35,6
1,2,13,27,11,34,8
1,2,13,36,13,25,6
1,2,13,29,15,32,4
1,2,12,32,12,28,8
1,2,16,34,13,30,3
1,2,9,27,17,29,7
1,2,15,36,17,26,1
1,2,16,41,13,23,3
1,2,13,33,13,28,6
1,2,8,28,19,25,8
1,2,13,32,11,29,8
1,2,18,43,12,23,2
1,2,19,34,9,33,4
1,2,11,34,13,25,8
1,2,12,30,10,30,10
1,2,13,42,14,19,5
1,2,12,32,17,27,4
1,2,11,36,14,23,7
1,2,13,25,12,36,7
1,2,10,30,15,28,7
1,2,16,31,13,33,3
1,2,17,31,11,34,4
1,2,13,27,14,34,5
1,2,12,30,12,30,8
1,2,16,31,11,33,5
1,2,15,34,13,29,4
1,2,13,32,10,29,9
1,2,12,25,23,28,4
1,2,16,33,11,31,5
1,2,11,37,12,22,9
1,2,12,25,13,35,7
1,2,13,35,14,26,5
1,2,20,42,9,26,3
1,2,18,39,6,27,8
1,2,14,35,14,27,4
1,2,11,36,15,23,6
1,2,21,38,8,31,3
1,2,12,41,14,19,6
1,2,18,34,10,32,4
1,2,17,31,8,34,7
1,2,12,34,17,25,4
1,2,17,35,8,30,7
1,2,13,33,17,27,3
1,2,10,18,19,37,6
1,2,13,27,18,32,3
1,2,14,33,14,29,4
1,2,13,31,16,30,3
1,2,14,32,13,30,5
1,2,19,36,8,31,5
1,2,11,30,16,29,5
1,2,14,24,11,38,7
1,2,18,31,11,35,3
1,2,10,33,15,25,7
1,2,13,37,15,24,4
1,2,15,31,15,32,2
1,2,15,34,14,29,3
1,2,13,34,16,27,3
1,2,16,33,12,31,4
1,2,14,31,13,31,5
1,2,17,40,9,25,6
1,2,16,40,10,24,6
1,2,16,42,9,22,7
1,2,18,37,11,29,3
1,2,10,31,17,26,6
1,2,15,40,11,23,6
1,2,14,36,12,26,6
1,2,13,28,10,33,9
1,2,11,35,17,23,5
1,2,16,33,12,31,4
1,2,13,38,13,23,6
1,2,19,34,9,33,4
1,2,10,25,19,30,6
1,2,15,33,14,30,3
1,2,15,37,15,26,2
1,2,20,41,9,27,3
1,2,13,33,17,27,3
1,2,15,30,16,33,1
1,2,19,42,9,25,4
1,2,18,40,10,26,4
1,2,15,29,10,34,7
1,2,10,37,18,19,6
1,2,19,37,9,30,4
1,2,12,36,15,24,5
1,2,12,30,16,30,4
1,2,12,24,13,36,7
1,2,14,35,15,27,3
1,2,16,38,10,26,6
1,2,18,31,9,35,5
1,2,11,31,19,25,5
1,2,13,36,14,25,5
1,2,16,38,11,26,5
1,2,12,39,18,19,4
1,2,13,30,17,30,3
1,2,13,41,14,20,5
1,2,16,40,11,24,5
1,2,6,33,17,20,10
1,2,18,33,13,33,1
1,2,11,35,16,24,5
1,2,16,26,15,38,1
1,2,8,24,18,30,8
1,2,10,23,13,35,9
1,2,16,32,12,32,4
1,2,13,27,18,32,3
1,2,9,36,16,21,7
1,2,8,34,15,22,9
1,2,6,30,15,24,11
1,2,17,39,11,26,4
1,2,12,37,17,22,4
1,2,23,50,3,21,6
1,2,24,42,7,30,1
1,2,11,34,15,25,6
1,2,14,34,10,28,8
1,2,16,31,9,33,7
1,2,18,34,11,32,3
1,2,19,39,6,28,7
1,2,17,36,10,29,5
1,2,17,37,10,28,5
1,2,10,26,15,32,7
1,2,6,20,18,32,10
1,2,14,35,14,27,4
1,2,19,40,9,27,4
1,2,13,37,13,24,6
1,2,15,35,11,28,6
1,2,9,31,16,26,7
1,2,17,34,14,31,1
1,2,13,33,20,24,3
1,2,11,28,13,31,8
1,2,17,34,10,31,5
1,2,16,41,15,23,1
1,2,18,36,11,30,3
1,2,10,32,12,26,10
1,2,9,31,16,26,7
1,2,12,36,15,24,5
1,2,12,36,13,24,7
1,2,16,34,11,30,5
1,2,17,26,11,39,4
1,2,17,32,9,33,6
1,2,13,29,11,32,8
1,2,13,33,19,25,3
1,2,15,30,12,33,5
1,2,14,32,15,30,3
1,2,11,30,17,28,5
1,2,13,29,16,32,3
1,2,9,23,17,33,7
1,2,17,32,9,33,6
1,2,11,28,15,31,6
1,2,16,35,12,29,4
1,2,18,37,9,29,5
1,2,7,34,13,21,12
1,2,19,40,9,27,4
1,2,11,31,14,28,7
1,2,8,27,16,29,8
1,2,14,31,10,31,8
1,2,11,31,18,26,5
1,2,11,30,14,29,7
1,2,13,30,16,31,3
1,2,16,36,10,28,6
1,2,16,39,15,25,1
1,2,15,34,15,29,2
1,2,12,31,11,29,9
1,2,10,29,18,27,6
1,2,17,38,12,27,3
1,2,7,34,17,20,9
1,2,18,34,5,32,9
1,2,17,33,11,32,4
1,2,16,36,13,28,3
1,2,16,38,12,26,4
1,2,11,35,14,24,7
1,2,5,23,23,23,11
1,2,12,29,14,31,6
1,2,17,29,15,36,0
1,2,13,30,11,31,8
1,2,12,31,16,29,4
1,2,15,35,11,28,6
1,2,17,35,11,30,4
1,2,12,44,14,16,6
1,2,11,27,20,28,5
1,2,17,37,11,28,4
1,2,10,22,15,36,7
1,2,16,38,11,26,5
1,2,11,36,18,21,5
1,2,15,34,15,29,2
1,2,10,29,17,28,6
1,2,8,27,19,26,8
1,2,15,32,12,31,5
1,2,21,38,8,31,3
1,2,7,27,16,28,9
1,2,20,38,8,30,4
1,2,11,36,16,23,5
1,2,13,33,16,28,3
1,2,17,32,12,33,3
1,2,17,37,8,28,7
1,2,15,36,13,27,4
1,2,8,31,14,25,10
1,2,8,25,17,30,8
1,2,10,30,16,28,6
1,2,14,29,14,33,4
1,2,17,32,11,33,4
1,2,11,28,19,28,5
1,2,6,30,15,24,11
1,2,17,38,12,27,3
1,2,13,32,13,29,6
1,2,12,31,17,28,4
1,2,21,33,7,36,4
1,2,12,33,17,26,4
1,2,17,40,10,25,5
1,2,13,38,11,23,8
1,2,15,32,12,31,5
1,2,11,34,17,24,5
1,2,14,35,15,27,3
1,2,19,38,7,29,6
1,2,13,33,14,28,5
1,2,13,39,15,22,4
1,2,15,25,9,38,8
1,2,18,38,12,28,2
1,2,11,27,17,31,5
1,2,18,32,10,34,4
1,2,13,36,14,25,5
1,2,10,38,16,20,6
1,2,14,35,13,27,5
1,2,12,33,17,26,4
1,2,9,29,17,27,7
1,2,19,31,9,36,4
1,2,15,33,9,30,8
1,2,18,37,12,29,2
1,2,10,34,16,24,6
1,2,14,33,10,29,8
1,2,10,32,18,24,6
1,2,13,32,16,29,3
1,2,6,33,14,21,12
1,2,12,34,19,23,4
1,2,15,34,13,29,4
1,2,12,31,18,27,4
1,2,9,21,21,31,7
1,2,11,28,16,31,5
1,2,12,33,14,27,6
1,2,15,32,14,31,3
1,2,14,32,15,30,3
1,2,22,37,7,33,3
1,2,16,32,13,32,3
1,2,11,27,15,32,6
1,2,11,30,10,29,11
1,2,10,22,20,32,6
1,2,10,28,16,30,6
1,2,11,22,20,33,5
1,2,13,32,13,29,6
1,2,13,34,16,27,3
1,2,17,31,11,34,4
1,2,15,39,13,24,4
1,2,13,34,13,27,6
1,2,19,39,9,28,4
1,2,18,37,11,29,3
1,2,14,35,12,27,6
1,2,18,32,8,34,6
1,2,16,37,13,27,3
1,2,7,25,19,27,9
1,2,16,36,10,28,6
1,2,12,36,12,24,8
1,2,14,33,12,29,6
1,2,14,30,14,32,4
1,2,14,32,18,28,2
1,2,11,29,11,30,10
1,2,13,28,12,33,7
1,2,14,32,13,30,5
1,2,10,28,17,29,6
1,2,19,30,10,37,3
1,2,15,36,14,27,3
1,2,12,37,16,23,4
1,2,11,28,13,31,8
1,2,15,33,11,30,6
1,2,15,35,9,28,8
1,2,13,38,11,23,8
1,2,14,37,18,23,2
1,2,10,31,14,27,8
1,2,15,36,19,24,1
1,2,18,30,10,36,4
1,2,11,35,14,24,7
1,2,15,40,11,23,6
1,2,5,26,19,24,11
1,2,21,37,8,32,3
1,2,13,35,13,26,6
1,2,17,30,11,35,4
1,2,14,30,11,32,7
1,2,14,33,10,29,8
1,2,14,34,15,28,3
1,2,15,27,11,36,6
1,2,18,36,7,30,7
1,2,15,37,13,26,4
1,2,10,29,13,29,9
1,2,17,37,10,28,5
1,2,16,29,11,35,5
1,2,7,27,19,25,9
1,2,12,35,16,25,4
1,2,11,31,16,28,5
1,2,15,30,15,33,2
1,2,14,28,15,34,3
1,2,12,38,21,17,4
1,2,14,31,16,31,2
1,2,15,34,14,29,3
1,2,14,33,17,28,2
1,2,13,26,17,34,3
1,2,19,34,9,33,4
1,2,12,32,14,28,6
1,2,19,36,11,31,2
1,2,16,38,9,26,7
1,2,12,37,18,21,4
1,2,10,35,16,23,6
1,2,13,36,13,25,6
1,2,8,30,17,25,8
1,2,15,34,12,29,5
1,2,20,37,6,31,6
1,2,14,33,13,29,5
1,2,15,37,12,26,5
1,2,10,37,19,18,6
1,2,12,33,18,25,4
1,2,17,38,11,27,4
1,2,15,33,10,30,7
1,2,13,36,15,25,4
1,2,14,32,11,30,7
1,2,15,36,13,27,4
1,2,9,36,11,21,12
1,2,19,36,11,31,2
1,2,16,35,11,29,5
1,2,11,32,23,20,5
1,2,17,37,11,28,4
1,2,15,37,9,26,8
1,2,19,30,11,37,2
1,2,13,33,11,28,8
1,2,15,38,11,25,6
1,2,11,28,14,31,7
1,2,16,37,9,27,7
1,2,18,32,12,34,2
1,2,10,31,16,27,6
1,2,12,39,13,21,7
1,2,13,36,14,25,5
1,2,7,25,16,30,9
1,2,18,39,6,27,8
1,2,9,33,19,21,7
1,2,19,36,7,31,6
1,2,14,37,10,25,8
1,2,14,37,14,25,4
1,2,15,33,10,30,7
1,2,22,32,4,38,6
1,2,13,30,14,31,5
1,2,15,35,10,28,7
1,2,13,30,16,31,3
1,2,13,40,17,20,3
1,2,10,23,17,34,6
1,2,13,40,12,21,7
1,2,6,28,12,26,14
1,2,15,35,9,28,8
1,2,17,40,9,25,6
1,2,15,27,11,36,6
1,2,13,33,14,28,5
1,2,17,38,10,27,5
1,2,9,32,13,25,10
1,2,24,41,4,31,4
1,2,12,29,18,29,4
1,2,18,35,9,31,5
1,2,12,28,15,32,5
1,2,14,33,12,29,6
1,2,8,35,16,21,8
1,2,10,30,15,28,7
1,2,18,27,12,39,2
1,2,11,31,15,28,6
1,2,13,35,16,26,3
1,2,10,31,18,25,6
1,2,12,29,13,31,7
1,2,9,30,15,27,8
1,2,9,29,12,28,11
1,2,9,30,17,26,7
1,2,7,33,13,22,12
1,2,11,31,12,28,9
1,2,10,30,16,28,6
1,2,12,28,15,32,5
1,2,9,33,16,24,7
1,2,13,31,9,30,10
1,2,13,35,14,26,5
1,2,15,37,8,26,9
1,2,14,34,15,28,3
1,2,9,33,10,24,13
1,2,10,29,17,28,6
1,2,10,28,13,30,9
1,2,5,24,16,29,11
1,2,15,35,14,28,3
1,2,9,40,14,17,9
1,2,10,29,18,27,6
1,2,11,29,12,30,9
1,2,20,38,10,30,2
1,2,15,34,12,29,5
1,2,15,39,12,24,5
1,2,16,34,9,30,7
1,2,19,38,9,29,4
1,2,10,33,18,23,6
1,2,17,33,14,32,1
1,2,9,37,14,20,9
1,2,19,46,8,21,5
1,2,9,26,17,30,7
1,2,13,36,10,25,9
1,2,8,30,13,26,11
1,2,13,33,12,28,7
1,2,16,36,13,28,3
1,2,11,32,21,22,5
1,2,11,31,18,26,5
1,2,11,26,16,33,5
1,2,14,33,13,29,5
1,2,8,30,18,24,8
1,2,15,34,11,29,6
1,2,16,30,9,34,7
1,2,13,22,14,39,5
1,2,13,35,14,26,5
1,2,18,35,12,31,2
1,2,8,29,16,27,8
1,2,16,43,14,21,2
1,2,20,42,10,26,2
1,2,19,31,10,36,3
1,2,11,28,19,28,5
1,2,17,34,13,31,2
1,2,8,33,12,23,12
1,2,9,40,17,16,7
1,2,12,35,12,25,8
1,2,13,33,13,28,6
1,2,21,40,10,29,1
1,2,12,30,14,30,6
1,2,10,33,15,25,7
1,2,18,39,11,27,3
1,2,14,27,12,35,6
1,2,14,38,11,24,7
1,2,12,31,16,29,4
1,2,19,36,7,31,6
1,2,11,32,12,27,9
1,2,15,30,17,32,1
1,2,6,28,12,26,14
1,2,13,39,18,20,3
1,2,11,40,18,17,5
1,2,18,37,9,29,5
1,2,17,38,9,27,6
1,2,13,28,15,33,4
1,2,19,36,8,31,5
1,2,10,32,13,26,9
1,2,12,37,14,23,6
1,2,12,31,13,29,7
1,2,18,31,11,35,3
1,2,12,26,12,34,8
1,2,14,36,11,26,7
1,2,16,31,9,33,7
1,2,15,34,14,29,3
1,2,13,32,16,29,3
1,2,14,22,8,40,10
1,2,14,35,9,27,9
1,2,15,35,9,28,8
1,2,12,32,16,28,4
1,2,13,36,15,25,4
1,2,17,36,8,29,7
1,2,15,30,11,33,6
1,2,11,27,16,32,5
1,2,13,31,12,30,7
1,2,14,36,14,26,4
1,2,10,23,15,35,7
1,2,12,34,16,26,4
1,2,13,39,18,20,3
1,2,16,31,8,33,8
1,2,11,33,14,26,7
1,2,17,34,13,31,2
1,2,13,26,19,32,3
1,2,19,36,7,31,6
1,2,16,36,12,28,4
1,2,15,38,17,24,1
1,2,8,25,18,29,8
1,2,11,27,16,32,5
1,2,13,31,18,28,3
1,2,12,26,14,34,6
1,2,13,34,12,27,7
1,2,18,30,9,36,5
1,2,17,36,9,29,6
1,2,16,38,12,26,4
1,2,10,24,14,34,8
1,2,18,38,10,28,4
1,2,13,30,15,31,4
1,2,12,33,18,25,4
1,2,12,37,13,23,7
1,2,10,30,16,28,6
1,2,14,40,10,22,8
1,2,14,36,13,26,5
1,2,16,31,11,33,5
1,2,15,35,13,28,4
1,2,15,42,12,21,5
1,2,16,34,10,30,6
1,2,19,33,10,34,3
1,2,13,33,14,28,5
1,2,13,26,11,35,8
1,2,15,38,12,25,5
1,2,11,28,14,31,7
1,2,15,44,13,19,4
1,2,9,37,15,20,8
1,2,12,34,10,26,10
1,2,15,34,10,29,7
1,2,18,36,12,30,2
1,2,21,30,8,39,3
1,2,11,33,17,25,5
1,2,19,40,9,27,4
1,2,10,37,12,21,10
1,2,13,31,15,30,4
1,2,8,32,17,23,8
1,2,10,33,15,25,7
1,2,6,33,17,20,10
1,2,16,36,13,28,3
1,2,14,30,13,32,5
1,2,13,26,11,35,8
1,2,13,36,11,25,8
1,2,13,32,13,29,6
1,2,14,36,16,26,2
1,2,16,38,9,26,7
1,2,15,30,10,33,7
1,2,17,28,14,37,1
1,2,8,25,17,30,8
1,2,14,30,13,32,5
1,2,13,35,15,26,4
1,2,10,29,16,29,6
1,2,15,36,14,27,3
1,2,14,33,16,29,2
1,2,15,39,13,24,4
1,2,10,31,13,27,9
1,2,8,28,20,24,8
1,2,12,34,14,26,6
1,2,16,37,10,27,6
1,2,14,34,9,28,9
1,2,16,35,13,29,3
1,2,6,25,16,29,10
1,2,11,39,13,20,8
1,2,13,34,12,27,7
1,2,19,37,11,30,2
1,2,19,35,11,32,2
1,2,10,30,14,28,8
1,2,10,40,16,18,6
1,2,13,36,12,25,7
1,2,11,35,11,24,10
1,2,11,29,14,30,7
1,2,14,32,17,29,2
1,2,16,36,12,28,4
1,2,18,34,9,32,5
1,2,17,40,13,25,2
1,2,13,35,11,26,8
1,2,13,30,16,31,3
1,2,12,28,19,29,4
1,2,14,42,14,20,4
1,2,13,33,11,28,8
1,2,16,39,11,25,5
1,2,13,33,17,27,3
1,2,17,38,13,27,2
1,2,15,33,14,30,3
1,2,15,33,13,30,4
1,2,8,28,13,28,11
1,2,17,39,11,26,4
1,2,11,33,14,26,7
1,2,2,24,19,23,14
1,2,10,26,22,26,6
1,2,11,29,17,29,5
1,2,21,40,11,29,0
1,2,14,37,13,25,5
1,2,17,29,12,36,3
1,2,10,37,14,21,8
1,2,10,37,20,17,6
1,2,17,32,9,33,6
1,2,15,27,14,36,3
1,2,15,30,12,33,5
1,2,14,37,13,25,5
1,2,6,26,22,22,10
1,2,15,34,11,29,6
1,2,14,35,8,27,10
1,2,16,36,9,28,7
1,2,12,26,18,32,4
1,2,18,36,10,30,4
1,2,9,34,16,23,7
1,2,14,38,15,24,3
1,2,11,25,14,34,7
1,2,15,38,10,25,7
1,2,17,37,9,28,6
1,2,16,38,6,26,10
1,2,13,27,20,30,3
1,2,8,32,19,21,8
1,2,14,36,10,26,8
1,2,16,31,13,33,3
1,2,6,29,16,25,10
1,2,14,34,14,28,4
1,2,15,39,10,24,7
1,2,16,33,13,31,3
1,2,9,28,19,26,7
1,2,11,32,13,27,8
1,2,12,32,15,28,5
1,2,10,34,12,24,10
1,2,9,33,15,24,8
1,2,13,31,13,30,6
1,2,17,34,14,31,1
1,2,14,28,19,31,2
1,2,14,29,12,33,6
1,2,13,34,12,27,7
1,2,19,38,7,29,6
1,2,16,32,13,32,3
1,2,18,37,10,29,4
1,2,16,39,13,25,3
1,2,12,36,16,24,4
1,2,17,33,9,32,6
1,2,19,38,8,29,5
1,2,12,26,15,34,5
1,2,18,40,8,26,6
1,2,17,36,13,29,2
1,2,9,26,16,31,7
1,2,15,27,14,36,3
1,2,11,29,12,30,9
1,2,14,32,10,30,8
1,2,16,38,11,26,5
1,2,14,30,10,32,8
1,2,18,36,12,30,2
1,2,5,28,15,25,12
1,2,12,27,14,33,6
1,2,9,32,17,24,7
1,2,14,32,17,29,2
1,2,13,35,13,26,6
1,2,16,46,11,18,5
1,2,18,31,5,35,9
1,2,19,36,8,31,5
1,2,10,31,15,27,7
1,2,15,35,11,28,6
1,2,11,35,13,24,8
1,2,19,37,6,30,7
1,2,18,28,8,38,6
1,2,15,37,9,26,8
1,2,17,33,14,32,1
1,2,13,33,12,28,7
1,2,9,25,16,32,7
1,2,19,38,11,29,2
1,2,11,25,12,34,9
1,2,13,34,14,27,5
1,2,18,36,10,30,4
1,2,18,28,11,38,3
1,2,13,34,13,27,6
1,2,14,42,13,20,5
1,2,11,31,19,25,5
1,2,11,26,12,33,9
1,2,7,24,15,31,10
1,2,13,31,15,30,4
1,2,10,36,19,19,6
1,2,17,38,8,27,7
1,2,17,31,9,34,6
1,2,12,30,16,30,4
1,2,11,34,16,25,5
1,2,10,31,15,27,7
1,2,14,35,13,27,5
1,2,15,34,12,29,5
1,2,20,37,8,31,4
1,2,14,32,16,30,2
1,2,14,33,12,29,6
1,2,16,35,11,29,5
1,2,16,31,11,33,5
1,2,11,34,17,24,5
1,2,14,34,10,28,8
1,2,16,40,13,24,3
1,2,14,31,12,31,6
1,2,15,39,11,24,6
1,2,10,35,16,23,6
1,2,13,35,16,26,3
1,2,12,27,19,30,4
1,2,16,36,9,28,7
1,2,13,37,11,24,8
1,2,12,32,14,28,6
1,2,10,40,16,18,6
1,2,11,30,16,29,5
1,2,17,36,9,29,6
1,2,15,37,13,26,4
1,2,11,27,15,32,6
1,2,16,31,9,33,7
1,2,11,31,19,25,5
1,2,12,29,11,31,9
1,2,8,34,19,19,8
1,2,14,29,13,33,5
1,2,13,28,14,33,5
1,2,15,33,12,30,5
1,2,17,30,12,35,3
1,2,14,36,16,26,2
1,2,12,35,14,25,6
1,2,10,29,13,29,9
1,2,18,40,11,26,3
1,2,12,32,11,28,9
1,2,13,32,19,26,3
1,2,15,38,17,24,1
1,2,14,27,11,35,7
1,2,16,31,11,33,5
1,2,18,30,8,36,6
1,2,16,28,13,36,3
1,2,15,36,13,27,4
1,2,15,41,12,22,5
1,2,8,26,11,30,13
1,2,19,35,12,32,1
1,2,16,37,13,27,3
1,2,11,33,16,26,5
1,2,11,21,17,37,5
1,2,13,27,14,34,5
1,2,12,35,14,25,6
1,2,9,28,15,29,8
1,2,15,33,14,30,3
1,2,17,36,13,29,2
1,2,16,28,15,36,1
1,2,17,30,11,35,4
1,2,11,37,15,22,6
1,2,20,34,10,34,2
1,2,13,28,15,33,4
1,2,13,35,18,24,3
1,2,15,22,13,41,4
1,2,16,31,13,33,3
1,2,15,42,14,21,3
1,2,17,32,9,33,6
1,2,10,33,18,23,6
1,2,11,32,15,27,6
1,2,11,35,14,24,7
1,2,10,31,12,27,10
1,2,19,42,7,25,6
1,2,13,30,22,25,3
1,2,9,22,23,28,7
1,2,10,36,17,21,6
1,2,11,24,15,35,6
1,2,16,38,13,26,3
1,2,16,41,8,23,8
1,2,18,42,8,24,6
1,2,16,40,12,24,4
1,2,11,35,13,24,8
1,2,11,29,15,30,6
1,2,9,29,20,24,7
1,2,17,37,10,28,5
1,2,17,40,9,25,6
1,2,8,28,13,28,11
1,2,12,36,17,23,4
1,2,15,38,14,25,3
1,2,13,35,12,26,7
1,2,12,34,13,26,7
1,2,11,26,19,30,5
1,2,10,34,18,22,6
1,2,11,25,18,32,5
1,2,14,35,16,27,2
1,2,18,29,9,37,5
1,2,12,35,17,24,4
1,2,13,32,12,29,7
1,2,11,33,14,26,7
1,2,13,34,14,27,5
1,2,10,31,16,27,6
1,2,12,28,17,31,4
1,2,13,31,12,30,7
1,2,10,27,19,28,6
1,2,10,29,15,29,7
1,2,12,28,15,32,5
1,2,15,38,12,25,5
1,2,14,26,15,36,3
1,2,7,35,16,20,9
1,2,17,34,12,31,3
1,2,11,29,13,30,8
1,2,15,29,11,34,6
1,2,11,33,13,26,8
1,2,16,35,14,29,2
1,2,9,29,17,27,7
1,2,17,32,11,33,4
1,2,11,33,15,26,6
1,2,15,24,13,39,4
1,2,11,38,13,21,8
1,2,14,26,17,35,2
1,2,18,39,9,27,5
1,2,16,39,14,25,2
1,2,9,26,16,31,7
1,2,14,29,12,33,6
1,2,18,29,6,37,8
1,2,8,30,15,26,9
1,2,16,35,12,29,4
1,2,16,34,13,30,3
1,2,12,36,17,23,4
1,2,19,31,10,36,3
1,2,15,37,11,26,6
1,2,11,29,14,30,7
1,2,15,31,11,32,6
1,2,15,43,13,20,4
1,2,13,37,15,24,4
1,2,14,33,15,29,3
1,2,11,32,13,27,8
1,2,11,23,13,36,8
1,2,12,30,21,25,4
1,2,16,30,13,34,3
1,2,15,34,15,29,2
1,2,10,34,15,24,7
1,2,10,30,15,28,7
1,2,15,21,8,42,9
1,2,12,35,19,22,4
1,2,19,37,6,30,7
1,2,15,38,14,25,3
1,2,13,38,12,23,7
1,2,11,32,13,27,8
1,2,17,35,12,30,3
1,2,11,37,21,17,5
1,2,7,38,16,17,9
1,2,9,33,14,24,9
1,2,12,30,14,30,6
1,2,13,36,17,24,3
1,2,18,41,11,25,3
1,2,9,30,15,27,8
1,2,9,25,14,32,9
1,2,9,26,19,28,7
1,2,12,28,14,32,6
1,2,10,30,14,28,8
1,2,9,32,12,25,11
1,2,12,29,17,30,4
1,2,12,38,18,20,4
1,2,19,41,7,26,6
1,2,14,34,14,28,4
1,2,10,38,15,20,7
1,2,12,39,11,21,9
1,2,16,32,10,32,6
1,2,13,31,13,30,6
1,2,17,34,9,31,6
1,2,14,34,20,24,2
1,2,10,27,14,31,8
1,2,8,33,13,23,11
1,2,24,43,7,29,1
1,2,8,32,15,24,9
1,2,18,44,10,22,4
1,2,10,35,16,23,6
1,2,9,32,15,25,8
1,2,14,34,13,28,5
1,2,15,29,11,34,6
1,2,19,45,8,22,5
1,2,19,37,9,30,4
1,2,12,30,10,30,10
1,2,18,35,5,31,9
1,2,12,34,13,26,7
1,2,13,37,16,24,3
1,2,13,30,12,31,7
1,2,11,37,13,22,8
1,2,10,28,15,30,7
1,2,9,36,17,20,7
1,2,16,34,12,30,4
1,2,10,26,23,25,6
1,2,13,28,15,33,4
1,2,10,27,20,27,6
1,2,15,33,15,30,2
1,2,9,29,16,28,7
1,2,10,35,15,23,7
1,2,16,34,15,30,1
1,2,13,35,13,26,6
1,2,17,35,12,30,3
1,2,21,38,9,31,2
1,2,11,31,16,28,5
1,2,17,35,12,30,3
1,2,11,30,14,29,7
1,2,16,33,11,31,5
1,2,15,36,11,27,6
1,2,18,29,12,37,2
1,2,15,36,14,27,3
1,2,16,36,11,28,5
1,2,11,40,12,19,9
1,2,16,30,11,34,5
1,2,14,27,19,32,2
1,2,13,26,15,35,4
1,2,15,33,11,30,6
1,2,9,29,19,25,7
1,2,9,37,13,20,10
1,2,16,34,11,30,5
1,2,12,33,14,27,6
1,2,16,33,15,31,1
1,2,14,36,17,25,2
1,2,12,33,18,25,4
1,2,14,34,14,28,4
1,2,23,35,8,36,1
1,2,8,26,15,30,9
1,2,13,36,18,23,3
1,2,16,34,12,30,4
1,2,11,36,12,23,9
1,2,15,32,10,31,7
1,2,16,39,11,25,5
1,2,17,34,13,31,2
1,2,13,28,15,33,4
1,2,11,36,15,23,6
1,2,11,34,15,25,6
1,2,13,30,13,31,6
1,2,15,36,13,27,4
1,2,23,30,5,41,4
1,2,14,30,12,32,6
1,2,12,33,11,27,9
1,2,16,30,13,34,3
1,2,17,31,10,34,5
1,2,15,37,13,26,4
1,2,12,33,18,25,4
1,2,11,34,15,25,6
1,2,18,40,11,26,3
1,2,9,28,16,29,7
1,2,12,31,12,29,8
1,2,15,32,11,31,6
1,2,7,27,18,26,9
1,2,11,33,20,22,5
1,2,20,28,10,40,2
1,2,15,30,9,33,8
1,2,14,34,14,28,4
1,2,16,35,9,29,7
1,2,14,36,8,26,10
1,2,14,33,18,27,2
1,2,14,31,15,31,3
1,2,13,33,13,28,6
1,2,8,31,18,23,8
1,2,12,31,14,29,6
1,2,11,31,16,28,5
1,2,17,29,9,36,6
1,2,14,41,12,21,6
1,2,15,28,15,35,2
1,2,10,32,17,25,6
1,2,13,37,11,24,8
1,2,13,25,14,36,5
1,2,18,36,8,30,6
1,2,10,35,14,23,8
1,2,12,34,12,26,8
1,2,16,28,12,36,4
1,2,14,37,10,25,8
1,2,17,26,13,39,2
1,2,11,34,14,25,7
1,2,9,36,16,21,7
1,2,13,30,15,31,4
1,2,15,31,10,32,7
1,2,13,32,12,29,7
1,2,13,38,11,23,8
1,2,13,29,13,32,6
1,2,18,31,10,35,4
1,2,18,36,10,30,4
1,2,8,26,20,26,8
1,2,17,34,12,31,3
1,2,16,40,13,24,3
1,2,17,28,14,37,1
1,2,12,34,9,26,11
1,2,14,32,15,30,3
1,2,9,26,14,31,9
1,2,17,28,11,37,4
1,2,13,43,12,18,7
1,2,12,30,14,30,6
1,2,16,40,10,24,6
1,2,15,30,11,33,6
1,2,12,39,17,20,4
1,2,21,37,8,32,3
1,2,13,33,12,28,7
1,2,10,24,16,34,6
1,2,15,32,10,31,7
1,2,10,32,16,26,6
1,2,11,30,11,29,10
1,2,8,25,19,28,8
1,2,11,33,17,25,5
1,2,18,30,8,36,6
1,2,7,21,22,28,9
1,2,13,39,11,22,8
1,2,11,29,15,30,6
1,2,15,38,11,25,6
1,2,13,43,14,18,5
1,2,15,38,12,25,5
1,2,11,31,14,28,7
1,2,23,40,6,31,3
1,2,11,30,13,29,8
1,2,11,37,15,22,6
1,2,10,32,15,26,7
1,2,9,28,17,28,7
1,2,14,37,15,25,3
1,2,12,37,10,23,10
1,2,13,31,12,30,7
1,2,13,34,15,27,4
1,2,19,36,8,31,5
1,2,13,33,13,28,6
1,2,9,28,12,29,11
1,2,11,32,17,26,5
1,2,11,33,18,24,5
