generation,label_bal,color_bal
0,0.623,0.537
1,0.607,0.522
2,0.634,0.493
3,0.604,0.523
4,0.635,0.49
5,0.639,0.507
6,0.609,0.539
7,0.648,0.47
8,0.609,0.507
9,0.633,0.466
10,0.648,0.498
11,0.612,0.508
12,0.624,0.501
13,0.6,0.512
14,0.621,0.514
15,0.63,0.504
16,0.632,0.484
17,0.618,0.485
18,0.616,0.512
19,0.59,0.507
20,0.605,0.531
21,0.608,0.531
22,0.621,0.515
23,0.588,0.495
24,0.569,0.518
25,0.606,0.524
26,0.571,0.537
27,0.614,0.513
28,0.631,0.507
29,0.635,0.484
30,0.587,0.508
31,0.621,0.508
32,0.609,0.487
33,0.611,0.499
34,0.633,0.515
35,0.643,0.508
36,0.619,0.518
37,0.632,0.499
38,0.631,0.52
39,0.622,0.482
