generation,label_bal,color_bal
0,0.639,0.491
1,0.675,0.482
2,0.736,0.473
3,0.789,0.507
4,0.822,0.51
5,0.821,0.508
6,0.831,0.494
7,0.865,0.511
8,0.881,0.507
9,0.91,0.471
10,0.891,0.504
11,0.93,0.488
12,0.953,0.475
13,0.939,0.539
14,0.951,0.5
15,0.984,0.481
16,0.985,0.499
17,1.0,0.535
18,1.0,0.52
19,1.0,0.508
20,1.0,0.531
21,1.0,0.495
22,1.0,0.533
23,1.0,0.513
24,1.0,0.502
25,1.0,0.507
26,1.0,0.516
27,1.0,0.506
28,1.0,0.529
29,1.0,0.522
30,1.0,0.483
31,1.0,0.524
32,1.0,0.513
33,1.0,0.511
34,1.0,0.508
35,1.0,0.521
36,1.0,0.514
37,1.0,0.531
38,1.0,0.526
39,1.0,0.537
