generation,label_bal,color_bal
0,0.628,0.522
1,0.663,0.476
2,0.697,0.491
3,0.738,0.498
4,0.756,0.53
5,0.78,0.485
6,0.812,0.51
7,0.859,0.526
8,0.892,0.485
9,0.912,0.488
10,0.942,0.509
11,0.957,0.48
12,0.974,0.494
13,0.99,0.487
14,0.997,0.489
15,0.993,0.501
16,0.999,0.502
17,0.995,0.526
18,0.996,0.51
19,0.998,0.509
20,0.996,0.503
21,0.996,0.517
22,0.996,0.516
23,0.996,0.515
24,0.997,0.515
25,0.998,0.492
26,1.0,0.514
27,0.997,0.545
28,0.995,0.517
29,0.995,0.537
30,0.998,0.515
31,0.997,0.522
32,0.998,0.511
33,0.999,0.491
34,1.0,0.522
35,1.0,0.467
36,1.0,0.53
37,1.0,0.506
38,0.999,0.503
39,1.0,0.499
