generation,label_bal,color_bal
0,0.636,0.515
1,0.69,0.492
2,0.759,0.457
3,0.782,0.502
4,0.788,0.5
5,0.848,0.486
6,0.846,0.501
7,0.853,0.541
8,0.89,0.523
9,0.911,0.525
10,0.93,0.524
11,0.953,0.534
12,0.956,0.511
13,0.982,0.5
14,0.997,0.53
15,0.999,0.495
16,0.999,0.515
17,1.0,0.536
18,1.0,0.543
19,1.0,0.518
20,1.0,0.539
21,1.0,0.505
22,1.0,0.529
23,1.0,0.512
24,1.0,0.526
25,1.0,0.501
26,1.0,0.507
27,1.0,0.516
28,1.0,0.499
29,1.0,0.493
30,1.0,0.49
31,1.0,0.496
32,1.0,0.521
33,1.0,0.474
34,1.0,0.485
35,1.0,0.479
36,1.0,0.46
37,1.0,0.477
38,1.0,0.515
39,1.0,0.471
