generation,label_bal,color_bal
0,0.522,0.456
1,0.549,0.466
2,0.533,0.483
3,0.549,0.483
4,0.549,0.485
5,0.552,0.49
6,0.573,0.48
7,0.582,0.488
8,0.548,0.489
9,0.544,0.468
10,0.557,0.482
11,0.582,0.488
12,0.569,0.506
13,0.567,0.521
14,0.563,0.491
15,0.536,0.51
16,0.538,0.483
17,0.578,0.486
18,0.611,0.476
19,0.568,0.464
20,0.544,0.501
21,0.595,0.501
22,0.594,0.477
23,0.621,0.472
24,0.575,0.473
25,0.562,0.51
26,0.588,0.468
27,0.56,0.452
28,0.58,0.484
29,0.591,0.496
30,0.606,0.5
31,0.608,0.483
32,0.64,0.488
33,0.614,0.48
34,0.569,0.496
35,0.582,0.506
36,0.589,0.499
37,0.578,0.514
38,0.578,0.504
39,0.591,0.489
40,0.617,0.482
