proba_0,proba_1,generation
0.9982935,0.99997926,0
0.98810095,0.98476046,1
0.9987967,0.987129,1
0.99095964,0.98046976,2
0.97416985,0.99975365,3
0.9954889,0.9860866,4
0.9896305,0.97800314,5
0.97858953,0.9890373,6
0.9916224,0.97110057,7
0.9827095,0.9674216,8
0.97963643,0.9845813,9
0.9902183,0.99749047,10
0.97429645,0.9816292,11
0.9500721,0.98008096,12
0.9903836,0.995618,13
0.98381764,0.9806165,14
0.9768439,0.9758855,15
0.9701887,0.98985547,16
0.9736832,0.9954462,17
0.9710188,0.9912842,18
0.977827,0.98761326,19
0.9767359,0.9855238,20
0.9720277,0.98822534,21
0.98285615,0.9874711,22
0.97126037,0.97854036,23
0.9685198,0.9795633,24
0.98221564,0.94895005,24
0.9621931,0.9796193,25
0.9811826,0.98813534,26
0.98063356,0.97630835,27
0.9795095,0.97802895,28
0.9589294,0.9782431,29
0.9745827,0.99162227,30
0.97638255,0.9875307,31
0.97720325,0.9796883,32
0.9640727,0.9861056,32
0.96684337,0.9887307,33
0.972221,0.981396,34
0.93773276,0.9846773,35
0.9655344,0.99606085,36
0.9474345,0.9668109,37
0.9737699,0.9822095,37
0.9665766,0.98789996,38
0.9883979,0.9831124,39
