generation,label_bal,color_bal
0,0.542,0.5
1,0.547,0.528
2,0.557,0.504
3,0.522,0.522
4,0.563,0.507
5,0.56,0.53
6,0.575,0.477
7,0.543,0.514
8,0.503,0.507
9,0.485,0.512
10,0.542,0.497
11,0.495,0.512
12,0.496,0.512
13,0.475,0.485
14,0.536,0.498
15,0.523,0.527
16,0.542,0.509
17,0.54,0.516
18,0.517,0.511
19,0.508,0.494
20,0.506,0.5
21,0.542,0.489
22,0.552,0.49
23,0.547,0.479
24,0.544,0.512
25,0.539,0.52
26,0.544,0.503
27,0.534,0.499
28,0.553,0.523
29,0.528,0.496
30,0.568,0.518
31,0.557,0.516
32,0.562,0.485
33,0.501,0.533
34,0.515,0.497
35,0.522,0.489
36,0.508,0.514
37,0.519,0.514
38,0.482,0.527
39,0.509,0.488
40,0.53,0.536
