generation,label_bal,color_bal
0,0.529,0.505
1,0.503,0.485
2,0.492,0.497
3,0.487,0.515
4,0.479,0.515
5,0.52,0.474
6,0.5,0.501
7,0.447,0.497
8,0.434,0.497
9,0.437,0.499
10,0.42,0.492
11,0.373,0.514
12,0.372,0.515
13,0.329,0.525
14,0.349,0.518
15,0.337,0.495
16,0.26,0.515
17,0.266,0.494
18,0.233,0.5
19,0.233,0.489
20,0.254,0.509
21,0.232,0.493
22,0.236,0.485
23,0.2,0.505
24,0.198,0.491
25,0.239,0.5
26,0.182,0.505
27,0.223,0.518
28,0.243,0.486
29,0.237,0.477
30,0.225,0.514
31,0.236,0.518
32,0.197,0.512
33,0.151,0.461
34,0.146,0.501
35,0.136,0.536
36,0.137,0.518
37,0.132,0.504
38,0.096,0.513
39,0.054,0.516
40,0.066,0.505
