proba_0,proba_1,generation
0.99468505,0.9952428,0
0.99077815,0.99401456,1
0.9949194,0.99477416,2
0.9936382,0.9920612,3
0.98950434,0.991989,4
0.98787117,0.9910729,5
0.9902435,0.99546635,6
0.99214995,0.9922592,7
0.9925859,0.996246,8
0.98881817,0.9946649,9
0.99001676,0.99412024,10
0.99064237,0.9926058,11
0.9934678,0.9956738,12
0.99062926,0.99339545,13
0.9879021,0.9924549,14
0.98550034,0.9915475,15
0.9915018,0.9959833,16
0.99318403,0.9912563,17
0.9936927,0.9913047,18
0.9937825,0.9928135,19
0.9943098,0.9916848,20
0.9865091,0.99370635,21
0.9938885,0.99219495,22
0.99088025,0.99433494,23
0.9896603,0.99537694,24
0.99339783,0.99345595,25
0.99428034,0.9927131,26
0.99263287,0.9924278,27
0.9929282,0.9924942,28
0.98760116,0.9950442,29
0.9937822,0.9923591,30
0.99403495,0.99026775,31
0.9923847,0.99327743,32
0.9900076,0.9939905,33
0.9888325,0.99298394,34
0.9936074,0.99273574,35
0.9913916,0.993022,36
0.9906919,0.9950846,37
0.99125236,0.9954056,38
0.9936872,0.9953294,39
