generation,label_bal,color_bal
0,0.651,0.493
1,0.69,0.465
2,0.706,0.503
3,0.667,0.489
4,0.684,0.479
5,0.629,0.499
6,0.651,0.505
7,0.705,0.482
8,0.669,0.499
9,0.666,0.5
10,0.669,0.506
11,0.638,0.477
12,0.646,0.516
13,0.687,0.516
14,0.664,0.501
15,0.643,0.539
16,0.674,0.519
17,0.66,0.504
18,0.647,0.539
19,0.673,0.497
20,0.652,0.515
21,0.687,0.501
22,0.675,0.512
23,0.638,0.517
24,0.697,0.489
25,0.652,0.527
26,0.676,0.481
27,0.645,0.515
28,0.673,0.508
29,0.672,0.501
30,0.678,0.485
31,0.658,0.499
32,0.688,0.489
33,0.682,0.529
34,0.645,0.507
35,0.654,0.508
36,0.664,0.496
37,0.704,0.503
38,0.698,0.506
39,0.672,0.52
