proba_0,proba_1,generation
0.9995548,0.997424,0
0.9977755,0.99889064,1
0.99821115,0.9993761,2
0.9999781,0.9982225,3
0.99999493,0.9992374,4
0.99946916,0.99978644,5
0.9994551,0.9971515,6
0.9986618,0.9988131,7
0.99984205,0.9987753,8
0.99879456,0.99878174,9
0.99890643,0.99991864,10
0.9998199,0.99891466,11
0.99984944,0.9999405,12
0.9996202,0.99970406,13
0.9999151,0.9998701,14
0.99954224,0.9996784,15
0.99964875,0.999837,16
0.9991693,0.99926156,17
0.99899054,0.9987482,18
0.99903494,0.9987815,19
0.9987817,0.9997396,20
0.99830633,0.99996555,21
0.99995124,0.99999595,22
0.99994755,0.9988635,23
0.99989396,0.99976194,24
0.99951786,0.99960655,25
0.998625,0.999243,26
0.99882287,0.9993439,27
0.9988712,0.99908245,28
0.9999773,0.9992508,29
0.99999803,0.99793714,30
0.9992822,0.99886525,31
0.9990175,0.99873143,32
0.9999649,0.99981594,33
0.99967706,0.99980474,34
0.9999614,0.99918556,35
0.9997331,0.9996175,36
0.9997684,0.99908596,37
0.99982,0.99861157,38
0.9993398,0.9998813,39
0.99925196,0.99993724,40
1.0,nan,0
1.0,nan,1
1.0,nan,2
1.0,nan,3
1.0,nan,4
1.0,nan,5
1.0,nan,6
1.0,nan,7
1.0,nan,8
1.0,nan,9
1.0,nan,10
1.0,nan,11
1.0,nan,12
1.0,nan,13
1.0,nan,14
1.0,nan,15
1.0,nan,16
1.0,nan,17
1.0,nan,18
1.0,nan,19
1.0,nan,20
1.0,nan,21
1.0,nan,22
1.0,nan,23
1.0,nan,24
1.0,nan,25
1.0,nan,26
1.0,nan,27
1.0,nan,28
1.0,nan,29
1.0,nan,30
1.0,nan,31
1.0,nan,32
1.0,nan,33
1.0,nan,34
1.0,nan,35
1.0,0.9999985,0
1.0,1.0,1
0.9999988,0.9999545,2
0.9999996,0.9977545,3
0.999978,0.9999715,4
0.9993285,1.0,5
0.9977195,0.99999934,6
0.99999976,0.9999306,7
1.0,0.994538,8
0.9999889,0.9963613,9
1.0,0.99941105,10
0.9965175,1.0,11
0.9978023,0.9986693,12
0.99999976,0.99999934,13
0.999999,0.9909902,14
0.99999964,0.9976909,15
0.9999934,0.9987103,16
0.9969914,1.0,17
0.9999492,0.9998125,18
0.99999994,0.9997317,19
0.9999997,0.99999964,20
0.99999887,0.9999998,21
0.99998945,1.0,22
0.9999958,0.99999875,23
0.9999956,1.0,24
0.9981175,1.0,25
0.99726075,0.99673593,26
0.99999976,1.0,27
0.9951376,0.99999875,28
0.9998853,0.99192035,29
1.0,1.0,30
0.9971029,0.999917,31
0.99999785,1.0,32
0.9935426,0.9999697,33
1.0,0.9997208,34
0.99966216,0.9983406,35
0.9996149,0.9999997,36
1.0,0.9999903,37
0.9999974,0.9993028,38
0.99872607,0.99999326,39
0.99999946,0.9999862,40
0.9999989,0.99989516,0
0.9999582,0.99447906,1
0.99421936,0.9997498,2
0.9981305,0.99994475,3
0.99971336,0.9999383,4
0.99999994,0.9999891,5
0.99564457,0.9998978,6
0.9999997,0.9999437,7
0.99917483,0.9998401,0
1.0,0.99085826,1
0.9999985,1.0,2
1.0,0.9999081,3
0.9985423,0.99147606,4
0.9906393,0.9993439,5
0.9998977,0.99999535,6
0.9999237,0.99979585,7
0.9979356,0.9955241,8
0.99991184,0.99985963,9
0.9994271,0.99999994,10
0.99025667,0.9999998,11
0.9963072,1.0,12
0.9972775,0.9998076,13
1.0,0.9924465,14
0.9999655,0.9999994,15
0.99719745,0.99859726,16
0.99930334,0.9972873,17
0.99945205,0.9968624,18
0.9997515,0.9999779,19
0.9990568,0.99999994,20
0.9999985,0.9971769,21
0.99878526,0.9986789,22
0.99607325,0.99999964,23
1.0,0.9999739,24
0.99942803,0.998236,25
0.9983645,0.9929307,26
0.999626,0.9874738,27
0.9999997,0.9999902,28
1.0,0.9916283,29
0.9999465,0.9999998,30
0.9974789,1.0,31
0.9998952,0.99448144,32
1.0,0.9908397,33
0.9914042,0.99999887,34
0.99404734,0.9983223,35
0.9979116,0.9994672,36
0.9999971,0.99845177,37
0.9989604,0.99549484,38
0.9999717,0.9985556,39
0.9999989,0.99992234,40
