generation,label_bal,color_bal
0,0.637,0.515
1,0.703,0.494
2,0.75,0.467
3,0.749,0.503
4,0.781,0.503
5,0.83,0.489
6,0.831,0.505
7,0.841,0.542
8,0.872,0.522
9,0.883,0.522
10,0.914,0.505
11,0.918,0.504
12,0.954,0.508
13,0.956,0.506
14,0.984,0.525
15,0.986,0.51
16,0.997,0.495
17,0.998,0.526
18,1.0,0.508
19,1.0,0.505
20,1.0,0.486
21,1.0,0.521
22,1.0,0.549
23,1.0,0.51
24,1.0,0.517
25,1.0,0.514
26,1.0,0.521
27,1.0,0.528
28,1.0,0.512
29,1.0,0.517
30,1.0,0.507
31,1.0,0.505
32,1.0,0.532
33,1.0,0.49
34,1.0,0.492
35,1.0,0.492
36,1.0,0.467
37,1.0,0.489
38,1.0,0.524
39,1.0,0.508
