generation,label_bal,color_bal
0,0.508,0.495
1,0.515,0.527
2,0.516,0.52
3,0.547,0.499
4,0.566,0.526
5,0.581,0.496
6,0.571,0.529
7,0.62,0.55
8,0.649,0.537
9,0.691,0.514
10,0.759,0.524
11,0.797,0.548
12,0.827,0.533
13,0.852,0.543
14,0.853,0.538
15,0.878,0.529
16,0.878,0.535
17,0.875,0.528
18,0.89,0.502
19,0.902,0.508
20,0.908,0.526
21,0.909,0.522
22,0.907,0.529
23,0.926,0.522
24,0.903,0.521
25,0.929,0.519
26,0.909,0.539
27,0.927,0.524
28,0.912,0.526
29,0.913,0.535
30,0.919,0.545
31,0.92,0.559
32,0.926,0.515
33,0.926,0.513
34,0.934,0.545
35,0.933,0.532
36,0.924,0.526
37,0.924,0.538
38,0.935,0.515
39,0.942,0.499
