generation,epoch,resampled,c0g0,c0g1,c1g0,c1g1
1,0,17,47,13,18,2
1,0,28,60,12,7,1
1,0,23,55,13,11,1
1,0,28,60,10,10,0
1,0,18,49,10,17,4
1,0,17,48,15,17,0
1,0,20,52,14,13,1
1,0,15,46,17,16,1
1,0,19,50,17,12,1
1,0,18,50,13,16,1
1,0,21,53,14,13,0
1,0,22,54,15,8,3
1,0,24,52,8,20,0
1,0,21,47,22,11,0
1,0,19,51,12,14,3
1,0,22,54,10,13,3
1,0,22,54,13,13,0
1,0,27,59,7,14,0
1,0,17,49,14,15,2
1,0,26,58,11,11,0
1,0,20,52,13,14,1
1,0,18,50,14,14,2
1,0,17,48,14,17,1
1,0,17,44,14,21,1
1,0,24,56,11,13,0
1,0,24,56,9,15,0
1,0,18,50,16,12,2
1,0,20,52,16,11,1
1,0,20,49,10,19,2
1,0,29,61,8,10,1
1,0,21,53,11,15,1
1,0,16,47,17,15,1
1,0,19,50,12,17,1
1,0,20,51,12,17,0
1,0,27,59,7,13,1
1,0,21,53,12,15,0
1,0,19,51,12,16,1
1,0,22,54,14,12,0
1,0,24,56,9,13,2
1,0,26,58,8,12,2
1,0,19,51,14,15,0
1,0,17,49,16,13,2
1,0,14,40,14,22,4
1,0,25,57,11,12,0
1,0,18,47,13,19,1
1,0,25,57,9,14,0
1,0,29,61,10,7,2
1,0,25,57,11,10,2
1,0,26,58,8,14,0
1,0,20,52,16,12,0
1,0,18,46,12,20,2
1,0,17,49,15,13,3
1,0,14,43,18,17,2
1,0,20,52,15,12,1
1,0,17,47,15,18,0
1,0,19,48,11,19,2
1,0,25,57,16,6,1
1,0,26,58,10,11,1
1,0,23,53,8,18,1
1,0,20,50,11,18,1
1,0,18,47,19,14,0
1,0,24,56,10,12,2
1,0,18,46,13,20,1
1,0,17,49,14,16,1
1,0,21,53,11,13,3
1,0,26,58,15,6,1
1,0,14,39,16,23,2
1,0,27,59,9,12,0
1,0,16,43,15,21,1
1,0,25,57,10,12,1
1,0,22,54,15,10,1
1,0,25,57,10,12,1
1,0,16,48,16,14,2
1,0,23,55,13,12,0
1,0,22,54,11,15,0
1,0,19,51,11,16,2
1,0,22,53,9,17,1
1,0,21,53,11,16,0
1,0,22,50,20,9,1
1,0,24,56,11,12,1
1,0,18,50,12,16,2
1,0,16,47,17,16,0
1,0,22,54,13,11,2
1,0,18,50,15,14,1
1,0,19,48,11,19,2
1,0,22,54,12,11,3
1,0,18,50,14,16,0
1,0,20,52,13,15,0
1,0,31,63,8,7,2
1,0,21,53,11,15,1
1,0,24,56,8,14,2
1,0,20,52,15,12,1
1,0,19,50,11,17,2
1,0,20,52,12,15,1
1,0,28,60,8,12,0
1,0,20,52,12,14,2
1,0,28,60,10,10,0
1,0,15,42,14,21,3
1,0,17,48,13,17,2
1,0,17,46,12,19,3
1,0,17,47,18,15,0
1,0,19,51,14,15,0
1,0,16,44,17,19,0
1,0,30,62,7,11,0
1,0,19,51,14,14,1
1,0,22,54,8,15,3
1,0,19,51,10,15,4
1,0,29,61,11,7,1
1,0,23,53,18,8,1
1,0,16,48,14,16,2
1,0,18,46,20,14,0
1,0,18,50,13,16,1
1,0,19,50,11,17,2
1,0,22,52,10,18,0
1,0,25,54,6,19,1
1,0,17,49,15,14,2
1,0,23,55,11,13,1
1,0,19,50,17,12,1
1,0,24,53,19,8,0
1,0,26,58,12,9,1
1,0,19,51,14,13,2
1,0,23,54,7,17,2
1,0,15,44,17,18,1
1,0,24,53,19,7,1
1,0,20,50,12,18,0
1,0,19,51,15,12,2
1,0,17,48,17,14,1
1,0,26,58,12,9,1
1,0,24,55,5,17,3
1,0,26,58,9,12,1
1,0,18,50,15,13,2
1,0,23,55,14,11,0
1,0,22,54,9,16,1
1,0,20,50,11,18,1
1,0,19,50,12,17,1
1,0,21,53,10,16,1
1,0,23,55,14,9,2
1,0,17,49,16,13,2
1,0,19,51,13,15,1
1,0,21,52,8,17,3
1,0,26,58,8,13,1
1,0,17,48,14,17,1
1,0,20,52,15,13,0
1,0,24,56,10,12,2
1,0,20,52,16,10,2
1,0,24,56,10,12,2
1,0,22,54,8,16,2
1,0,28,60,10,9,1
1,0,31,63,6,11,0
1,0,21,51,18,8,3
1,0,21,52,10,17,1
1,0,20,52,12,12,4
1,0,19,51,14,15,0
1,0,22,52,9,18,1
1,0,21,53,16,11,0
1,0,21,53,13,14,0
1,0,30,62,10,6,2
1,0,21,50,10,19,1
1,0,24,54,18,8,0
1,0,23,55,11,13,1
1,0,23,55,10,15,0
1,0,24,56,14,9,1
1,0,22,54,12,13,1
1,0,23,55,10,13,2
1,0,23,55,11,13,1
1,0,25,51,22,7,0
1,0,22,54,12,12,2
1,0,18,50,15,15,0
1,0,21,53,12,14,1
1,0,21,53,14,12,1
1,0,18,49,17,13,1
1,0,18,50,14,16,0
1,0,28,60,12,7,1
1,0,18,50,14,15,1
1,0,25,57,10,12,1
1,0,21,53,14,13,0
1,0,19,51,12,15,2
1,0,25,57,9,14,0
1,0,24,56,9,13,2
1,0,21,53,11,16,0
1,0,16,48,16,14,2
1,0,20,51,11,17,1
1,0,26,58,13,8,1
1,0,16,46,16,18,0
1,0,22,54,16,9,1
1,0,17,49,16,14,1
1,0,18,50,15,13,2
1,0,27,59,10,11,0
1,0,22,53,10,17,0
1,0,23,52,19,9,0
1,0,18,50,14,14,2
1,0,30,62,12,6,0
1,0,26,58,11,11,0
1,0,23,55,9,14,2
1,0,22,54,13,12,1
1,0,22,49,8,21,2
1,0,20,51,12,17,0
1,0,20,49,19,11,1
1,0,19,48,11,19,2
1,0,22,54,13,12,1
1,0,15,45,16,18,1
1,0,20,52,14,14,0
1,0,23,53,8,18,1
1,0,16,42,22,15,1
1,0,27,59,9,12,0
1,0,19,49,18,13,0
1,0,21,53,12,15,0
1,0,17,45,13,20,2
1,0,21,53,10,16,1
1,0,26,58,9,13,0
1,0,26,58,7,15,0
1,0,21,53,9,16,2
1,0,22,54,12,14,0
1,0,19,49,12,18,1
1,0,21,53,11,15,1
1,0,16,46,18,14,2
1,0,15,43,17,19,1
1,0,18,49,17,13,1
1,0,19,47,12,20,1
1,0,22,54,14,12,0
1,0,20,50,11,18,1
1,0,21,51,10,18,1
1,0,27,59,6,14,1
1,0,22,54,13,11,2
1,0,25,57,10,12,1
1,0,19,49,18,11,2
1,0,24,56,13,10,1
1,0,21,53,16,10,1
1,0,19,49,13,18,0
1,0,22,54,14,11,1
1,0,25,57,15,8,0
1,0,17,49,15,14,2
1,0,22,54,13,13,0
1,0,22,54,11,15,0
1,0,18,47,13,19,1
1,0,18,49,13,17,1
1,0,24,56,16,8,0
1,0,18,50,16,12,2
1,0,19,48,12,19,1
1,0,25,57,8,15,0
1,0,15,46,13,17,4
1,0,19,48,19,13,0
1,0,23,55,11,13,1
1,0,23,55,10,13,2
1,0,20,52,11,14,3
1,0,16,47,17,13,3
1,0,23,55,10,14,1
1,0,25,57,10,12,1
1,0,19,51,15,13,1
1,0,19,51,11,15,3
1,0,26,53,6,21,0
1,0,23,53,9,18,0
1,0,22,54,10,15,1
1,0,16,48,16,15,1
1,0,21,53,14,12,1
1,0,24,56,13,10,1
1,0,18,47,12,19,2
1,0,23,55,14,11,0
1,0,19,47,13,20,0
1,0,25,57,13,8,2
1,0,19,48,13,19,0
1,0,19,51,15,14,0
1,0,21,53,15,12,0
1,0,19,51,12,15,2
1,0,20,52,16,12,0
1,0,22,54,13,13,0
1,0,29,61,5,14,0
1,0,15,46,17,15,2
1,0,24,56,11,13,0
1,0,23,55,12,13,0
1,0,18,49,12,17,2
1,0,16,47,16,17,0
1,0,24,55,17,8,0
1,0,20,52,14,12,2
1,0,17,48,14,17,1
1,0,18,50,13,15,2
1,0,20,52,12,15,1
1,0,27,59,12,9,0
1,0,24,56,11,12,1
1,0,23,55,14,11,0
1,0,21,53,10,14,3
1,0,20,52,14,12,2
1,0,25,57,10,13,0
1,0,24,56,12,8,4
1,0,16,46,18,16,0
1,0,21,53,15,12,0
1,0,19,51,15,14,0
1,0,20,51,17,10,2
1,0,21,53,11,16,0
1,0,20,52,11,15,2
1,0,20,50,11,18,1
1,0,22,54,10,15,1
1,0,18,50,15,15,0
1,0,19,51,15,14,0
1,0,17,49,15,14,2
1,0,20,52,15,12,1
1,0,21,51,11,18,0
1,0,27,59,10,10,1
1,0,19,51,13,13,3
1,0,17,49,15,14,2
1,0,18,50,16,12,2
1,0,19,51,11,16,2
1,0,23,55,10,14,1
1,0,18,50,16,14,0
1,0,21,51,9,18,2
1,0,17,45,14,20,1
1,0,19,51,13,13,3
1,0,24,56,8,14,2
1,0,21,53,14,11,2
1,0,19,50,17,12,1
1,0,22,54,16,9,1
1,0,22,54,8,15,3
1,0,21,50,11,19,0
1,0,22,53,10,17,0
1,0,20,52,13,13,2
1,0,20,52,16,12,0
1,0,16,48,16,14,2
1,0,20,52,9,16,3
1,0,25,57,15,8,0
1,0,20,52,15,11,2
1,0,22,54,14,11,1
1,0,16,48,13,16,3
1,0,14,43,16,19,2
1,0,22,54,15,11,0
1,0,23,55,14,10,1
1,0,19,49,12,18,1
1,0,29,61,6,10,3
1,0,26,58,11,9,2
1,0,20,50,12,18,0
1,0,28,60,8,12,0
1,0,23,55,12,12,1
1,0,21,53,15,12,0
1,0,23,55,10,15,0
1,0,23,55,16,9,0
1,0,22,48,10,22,0
1,0,19,44,12,23,1
1,0,16,48,16,15,1
1,0,19,48,12,19,1
1,0,22,52,18,10,0
1,0,18,47,13,19,1
1,0,20,51,17,12,0
1,0,23,53,9,18,0
1,0,23,55,14,11,0
1,0,24,56,12,9,3
1,0,16,44,18,18,0
1,0,17,48,12,17,3
1,0,20,52,13,13,2
1,0,23,54,8,17,1
1,0,20,47,9,21,3
1,0,22,53,17,10,0
1,0,20,49,11,19,1
1,0,18,49,14,17,0
1,0,22,53,9,17,1
1,0,27,59,9,10,2
1,0,17,43,22,14,1
1,0,24,56,10,14,0
1,0,15,47,16,16,1
1,0,21,53,13,14,0
1,0,25,57,8,15,0
1,0,20,52,13,13,2
1,0,23,55,14,11,0
1,0,16,43,19,18,0
1,0,22,54,12,12,2
1,0,27,59,13,7,1
1,0,22,54,11,15,0
1,0,22,54,13,12,1
1,0,19,51,14,13,2
1,0,23,55,12,11,2
1,0,27,59,11,10,0
1,0,26,58,13,8,1
1,0,20,52,13,15,0
1,0,27,59,12,9,0
1,0,22,54,12,13,1
1,0,19,50,12,17,1
1,0,24,56,10,13,1
1,0,19,48,10,19,3
1,0,18,49,17,13,1
1,0,25,57,9,12,2
1,0,15,44,14,19,3
1,0,18,50,13,16,1
1,0,16,47,16,17,0
1,0,23,54,9,17,0
1,0,17,46,14,19,1
1,0,24,56,15,8,1
1,0,17,46,14,19,1
1,0,20,47,21,11,1
1,0,21,53,11,14,2
1,0,21,53,14,12,1
1,0,19,50,9,17,4
1,0,18,47,19,11,3
1,0,26,58,8,12,2
1,0,27,59,10,10,1
1,0,24,56,12,11,1
1,0,19,44,12,23,1
1,0,18,50,16,12,2
1,0,26,58,12,10,0
1,0,25,57,10,13,0
1,0,19,51,16,13,0
1,0,19,51,13,14,2
1,0,24,56,13,11,0
1,0,26,58,15,6,1
1,0,17,47,18,15,0
1,0,20,51,17,11,1
1,0,22,54,14,10,2
1,0,16,45,16,19,0
1,0,26,58,7,14,1
1,0,21,53,15,11,1
1,0,26,58,12,10,0
1,0,14,44,16,18,2
1,0,22,51,9,19,1
1,0,25,54,7,19,0
1,0,16,42,18,20,0
1,0,25,57,9,14,0
1,0,21,53,11,14,2
1,0,19,50,11,17,2
1,0,19,51,12,16,1
1,0,21,51,11,18,0
1,0,26,57,5,17,1
1,0,27,59,8,11,2
1,0,19,49,13,18,0
1,0,25,57,13,10,0
1,0,27,59,11,10,0
1,0,22,54,13,12,1
1,0,16,48,15,15,2
1,0,22,54,11,15,0
1,0,21,53,14,12,1
1,0,26,58,11,11,0
1,0,28,60,5,15,0
1,0,20,52,13,14,1
1,0,26,58,11,10,1
1,0,15,46,13,17,4
1,0,19,51,13,12,4
1,0,20,52,13,14,1
1,0,21,53,14,12,1
1,0,18,50,16,13,1
1,0,22,52,10,18,0
1,0,18,49,17,11,3
1,0,22,54,12,13,1
1,0,22,54,11,12,3
1,0,18,50,16,14,0
1,0,28,60,7,11,2
1,0,24,55,8,17,0
1,0,17,49,15,16,0
1,0,15,47,15,16,2
1,0,23,55,16,8,1
1,0,24,56,13,10,1
1,0,17,48,17,15,0
1,0,21,53,12,15,0
1,0,26,58,11,11,0
1,0,14,45,17,16,2
1,0,31,63,11,6,0
1,0,18,49,14,17,0
1,0,24,56,14,9,1
1,0,19,51,13,16,0
1,0,21,52,17,10,1
1,0,26,58,9,12,1
1,0,22,49,10,21,0
1,0,19,51,15,13,1
1,0,17,49,16,15,0
1,0,23,55,15,9,1
1,0,19,46,12,21,1
1,0,23,55,15,9,1
1,0,20,49,11,19,1
1,0,20,47,21,11,1
1,0,23,55,14,11,0
1,0,23,54,17,9,0
1,0,25,57,13,8,2
1,0,18,50,13,15,2
1,0,18,50,14,15,1
1,0,23,55,10,12,3
1,0,20,52,10,15,3
1,0,20,51,12,17,0
1,0,19,50,17,13,0
1,0,23,55,12,12,1
1,0,22,54,15,9,2
1,0,23,55,9,16,0
1,0,24,56,12,10,2
1,0,21,53,14,13,0
1,0,24,55,6,17,2
1,0,21,53,14,13,0
1,0,26,58,11,11,0
1,0,19,50,17,11,2
1,0,21,53,16,10,1
1,0,23,53,18,9,0
1,0,19,51,12,16,1
1,0,20,52,14,13,1
1,0,20,48,20,11,1
1,0,18,50,13,16,1
1,0,23,54,17,9,0
1,0,21,52,10,17,1
1,0,18,50,13,16,1
1,0,20,52,12,13,3
1,0,18,50,16,14,0
1,0,24,50,5,22,3
1,0,27,59,10,10,1
1,0,17,48,17,15,0
1,0,22,54,16,8,2
1,0,24,53,8,19,0
1,0,20,52,12,15,1
1,0,18,50,12,15,3
1,0,20,52,15,10,3
1,0,20,49,19,11,1
1,0,15,41,17,21,1
1,0,24,56,10,14,0
1,0,24,56,10,14,0
1,0,22,54,11,14,1
1,0,20,50,18,11,1
1,0,16,46,18,16,0
1,0,21,53,12,13,2
1,0,26,58,7,13,2
1,0,21,53,11,14,2
1,0,19,51,13,15,1
1,0,23,55,11,12,2
1,0,26,58,10,11,1
1,0,16,46,16,18,0
1,0,23,53,18,8,1
1,0,20,52,12,16,0
1,0,16,45,18,17,0
1,0,22,54,12,13,1
1,0,26,58,12,7,3
1,0,19,50,13,17,0
1,0,18,49,13,17,1
1,0,15,41,12,22,5
1,0,19,51,14,15,0
1,0,16,43,19,18,0
1,0,17,48,17,15,0
1,0,20,51,17,11,1
1,0,21,53,11,15,1
1,0,18,50,15,14,1
1,0,22,53,9,17,1
1,0,22,51,10,19,0
1,0,25,52,7,21,0
1,0,18,50,16,14,0
1,0,28,60,10,10,0
1,0,31,63,10,7,0
1,0,18,46,20,13,1
1,0,19,51,13,14,2
1,0,27,59,12,8,1
1,0,19,48,13,19,0
1,0,22,53,17,10,0
1,0,17,48,14,17,1
1,0,26,58,10,11,1
1,0,19,47,20,13,0
1,0,20,49,12,19,0
1,0,24,56,11,12,1
1,0,19,51,14,13,2
1,0,22,54,12,13,1
1,0,17,49,16,14,1
1,0,23,55,15,10,0
1,0,29,61,9,10,0
1,0,22,54,14,11,1
1,0,16,47,17,13,3
1,0,17,48,15,17,0
1,0,28,60,4,14,2
1,0,23,55,14,11,0
1,0,16,47,17,15,1
1,0,20,52,14,14,0
1,0,22,54,15,10,1
1,0,24,56,12,11,1
1,0,23,55,11,14,0
1,0,18,49,17,14,0
1,0,17,46,19,14,1
1,0,25,57,10,13,0
1,0,24,56,13,10,1
1,0,28,60,9,10,1
1,0,20,52,12,15,1
1,0,18,47,13,19,1
1,0,25,57,11,12,0
1,0,19,51,16,13,0
1,0,19,51,15,12,2
1,0,22,54,11,15,0
1,0,17,48,17,14,1
1,0,24,56,10,11,3
1,0,23,55,12,13,0
1,0,23,55,11,13,1
1,0,20,52,16,10,2
1,0,24,56,6,16,2
1,0,15,43,20,16,1
1,0,26,58,10,11,1
1,0,20,48,20,12,0
1,0,20,52,10,16,2
1,0,19,51,11,14,4
1,0,20,52,13,14,1
1,0,14,45,17,14,4
1,0,20,51,17,10,2
1,0,18,47,14,19,0
1,0,16,41,19,20,0
1,0,15,45,18,15,2
1,0,31,63,8,8,1
1,0,18,50,15,15,0
1,0,19,51,14,13,2
1,0,24,56,10,13,1
1,0,23,49,22,7,2
1,0,20,51,12,17,0
1,0,17,49,15,14,2
1,0,23,55,14,10,1
1,0,17,48,17,14,1
1,0,23,55,9,16,0
1,0,14,46,16,15,3
1,0,24,56,12,9,3
1,0,25,57,9,14,0
1,0,19,51,13,14,2
1,0,25,57,8,15,0
1,0,23,55,12,13,0
1,0,18,48,18,13,1
1,0,12,42,18,16,4
1,0,20,52,16,9,3
1,0,17,49,16,14,1
1,0,26,58,9,13,0
1,0,23,55,9,13,3
1,0,19,48,13,19,0
1,0,21,53,14,12,1
1,0,15,47,16,14,3
1,0,21,53,13,13,1
1,0,20,52,15,13,0
1,0,23,55,12,12,1
1,0,26,58,8,14,0
1,0,20,49,19,9,3
1,0,23,53,8,18,1
1,0,18,50,14,16,0
1,0,20,52,14,14,0
1,0,21,46,11,23,0
1,0,22,51,10,19,0
1,0,21,53,14,13,0
1,0,14,43,16,19,2
1,0,24,56,11,12,1
1,0,20,52,16,12,0
1,0,17,46,13,19,2
1,0,16,48,15,16,1
1,0,27,59,9,12,0
1,0,16,48,15,14,3
1,0,16,47,14,17,2
1,0,21,50,19,11,0
1,0,20,52,12,13,3
1,0,23,55,10,13,2
1,0,22,54,11,14,1
1,0,16,47,15,17,1
1,0,20,52,12,15,1
1,0,14,45,15,17,3
1,0,20,49,12,19,0
1,0,17,49,15,16,0
1,0,25,57,12,11,0
1,0,22,54,12,14,0
1,0,22,54,13,13,0
1,0,21,46,10,23,1
1,0,27,59,13,7,1
1,0,22,54,13,13,0
1,0,18,50,14,13,3
1,0,27,59,8,13,0
1,0,19,51,14,15,0
1,0,18,50,12,16,2
1,0,16,48,16,16,0
1,0,22,54,10,15,1
1,0,21,53,11,13,3
1,0,26,58,9,13,0
1,0,17,46,19,15,0
1,0,17,49,15,16,0
1,0,24,56,12,12,0
1,0,20,52,15,12,1
1,0,25,57,9,14,0
1,0,17,45,13,20,2
1,0,19,51,15,11,3
1,0,17,49,16,12,3
1,0,25,57,9,14,0
1,0,23,55,12,10,3
1,0,19,51,16,13,0
1,0,24,56,10,14,0
1,0,24,56,14,10,0
1,0,19,49,18,11,2
1,0,19,51,15,13,1
1,0,22,54,15,10,1
1,0,23,55,13,10,2
1,0,26,58,13,9,0
1,0,24,56,14,10,0
1,0,15,46,17,16,1
1,0,21,50,10,19,1
1,0,18,50,13,16,1
1,0,21,52,11,17,0
1,0,20,52,13,14,1
1,0,16,46,13,18,3
1,0,20,52,16,10,2
1,0,15,46,16,17,1
1,0,18,49,17,13,1
1,0,15,43,16,20,1
1,0,23,55,10,14,1
1,0,18,50,14,16,0
1,0,22,46,24,10,0
1,0,17,49,14,16,1
1,0,16,46,14,18,2
1,0,27,59,11,10,0
1,0,23,52,9,19,0
1,0,20,51,11,17,1
1,0,17,48,12,17,3
1,0,23,55,14,11,0
1,0,23,55,10,13,2
1,0,24,56,10,13,1
1,0,26,58,12,10,0
1,0,22,54,12,12,2
1,0,20,52,12,15,1
1,0,19,46,13,21,0
1,0,14,44,16,18,2
1,0,18,50,16,14,0
1,0,23,54,9,17,0
1,0,21,53,15,12,0
1,0,23,55,13,12,0
1,0,21,53,15,12,0
1,0,18,47,19,13,1
1,0,20,52,14,13,1
1,0,16,46,15,18,1
1,0,19,51,14,15,0
1,0,23,55,10,13,2
1,0,23,55,10,15,0
1,0,29,61,8,11,0
1,0,24,56,11,12,1
1,0,21,53,12,14,1
1,0,20,52,11,16,1
1,0,24,56,9,14,1
1,0,20,52,15,12,1
1,0,22,54,10,16,0
1,0,18,50,14,12,4
1,0,22,49,10,21,0
1,0,30,62,10,7,1
1,0,25,55,7,18,0
1,0,18,50,14,15,1
1,0,24,56,10,13,1
1,0,17,47,13,18,2
1,0,16,44,20,16,0
1,0,18,47,19,13,1
1,0,26,58,6,14,2
1,0,19,51,13,15,1
1,0,21,53,12,14,1
1,0,12,42,17,17,4
1,0,18,50,14,15,1
1,0,23,55,10,14,1
1,0,17,47,14,18,1
1,0,16,48,15,16,1
1,0,19,50,12,17,1
1,0,20,50,12,18,0
1,0,21,53,10,14,3
1,0,22,54,11,13,2
1,0,14,40,17,21,2
1,0,28,60,9,10,1
1,0,27,59,9,11,1
1,0,15,47,16,16,1
1,0,20,52,11,14,3
1,0,21,53,11,15,1
1,0,25,57,11,12,0
1,0,20,51,12,17,0
1,0,28,60,9,11,0
1,0,19,51,13,16,0
1,0,20,52,12,15,1
1,0,27,55,4,20,1
1,0,22,54,15,11,0
1,0,21,53,14,12,1
1,0,18,50,15,12,3
1,0,25,57,14,6,3
1,0,17,49,13,16,2
1,0,21,51,18,11,0
1,0,19,51,13,14,2
1,0,30,62,11,7,0
1,0,21,53,16,9,2
1,0,17,48,17,13,2
1,0,14,43,19,16,2
1,0,25,57,9,14,0
1,0,22,54,15,10,1
1,0,18,50,14,14,2
1,0,20,52,13,12,3
1,0,22,54,10,15,1
1,0,28,60,10,10,0
1,0,20,52,12,14,2
1,0,17,49,14,16,1
1,0,19,51,15,13,1
1,0,18,49,12,17,2
1,0,25,57,10,13,0
1,0,22,54,11,13,2
1,0,17,49,14,16,1
1,0,20,52,12,14,2
1,0,14,45,16,17,2
1,0,25,57,11,11,1
1,0,23,55,14,10,1
1,0,19,51,15,12,2
1,0,22,54,10,16,0
1,0,23,55,9,16,0
1,0,20,51,17,12,0
1,0,26,58,10,12,0
1,0,21,51,18,11,0
1,0,29,61,4,13,2
1,0,23,55,11,13,1
1,0,24,56,8,14,2
1,0,16,47,17,13,3
1,0,28,60,6,12,2
1,0,18,50,16,14,0
1,0,27,59,13,8,0
1,0,22,48,10,22,0
1,0,19,51,16,13,0
1,0,16,48,15,15,2
1,0,20,52,14,11,3
1,0,17,45,20,14,1
1,0,20,52,14,14,0
1,0,19,51,15,13,1
1,0,19,49,12,18,1
1,0,23,55,11,13,1
1,0,21,49,11,20,0
1,0,23,55,11,12,2
1,0,22,54,14,10,2
1,0,19,51,15,14,0
1,0,18,49,17,12,2
1,0,20,52,15,10,3
1,0,20,51,17,12,0
1,0,24,56,14,10,0
1,0,20,45,23,11,1
1,0,22,54,11,15,0
1,0,20,51,17,10,2
1,0,24,56,13,11,0
1,0,19,51,14,13,2
1,0,20,52,15,12,1
1,0,19,49,18,13,0
1,0,18,49,14,17,0
1,0,15,45,15,18,2
1,0,22,54,13,13,0
1,0,19,49,18,12,1
1,0,20,52,13,11,4
1,0,18,50,16,13,1
