generation,label_bal,color_bal
0,0.625,0.536
1,0.606,0.519
2,0.648,0.485
3,0.608,0.527
4,0.586,0.526
5,0.59,0.483
6,0.608,0.501
7,0.591,0.511
8,0.623,0.493
9,0.564,0.522
10,0.623,0.473
11,0.587,0.505
12,0.622,0.459
13,0.588,0.536
14,0.632,0.512
15,0.644,0.485
16,0.639,0.495
17,0.646,0.488
18,0.619,0.508
19,0.599,0.503
20,0.606,0.522
21,0.644,0.498
22,0.606,0.507
23,0.585,0.511
24,0.603,0.52
25,0.624,0.494
26,0.619,0.52
27,0.623,0.495
28,0.558,0.516
29,0.602,0.501
30,0.609,0.481
31,0.628,0.495
32,0.625,0.49
33,0.609,0.473
34,0.59,0.524
35,0.597,0.486
36,0.582,0.497
37,0.612,0.52
38,0.598,0.519
39,0.606,0.502
