generation,epoch,gen_loss
0,0,28457.52410246982
0,10,5316.2312883223185
0,20,5287.846409879278
1,0,58037.59310055012
1,10,2848.417617163623
1,20,2749.112727904378
2,0,51245.48426994193
2,10,2301.7864939496103
2,20,2174.9796539530485
3,0,42353.4259101849
3,10,2000.7688707570867
3,20,1910.7670173178676
4,0,31218.110957437155
4,10,1734.4882343917138
4,20,1683.2966920437614
5,0,29919.078858615718
5,10,1564.836202831315
5,20,1526.3443346839663
6,0,37019.44722742207
6,10,1431.9092507210803
6,20,1396.7975495205533
7,0,26418.682017878975
7,10,1310.1614969342145
7,20,1292.1231056717031
8,0,24323.89222534478
8,10,1267.1577002191893
8,20,1224.1142205049473
9,0,23119.73162797028
9,10,1165.3596080975894
9,20,1136.4760775018146
10,0,20045.58744711281
10,10,1065.2148941898113
10,20,1043.3791041292595
11,0,21463.50883771155
11,10,984.978137027955
11,20,968.4223644750917
12,0,19141.19167516284
12,10,949.0604904659803
12,20,922.0275987844304
13,0,20203.76645382459
13,10,880.2932782534574
13,20,861.0615156775291
14,0,19154.61280789177
14,10,829.7650592682705
14,20,806.1004338719151
15,0,20178.173194791983
15,10,790.6103952869518
15,20,770.760596389584
16,0,16193.289771940423
16,10,750.55301746471
16,20,732.8531609047888
17,0,16497.543006356012
17,10,713.0816422068402
17,20,696.6320491874714
18,0,16471.247989869058
18,10,682.0514854673652
18,20,675.4075714335173
19,0,16775.035465454996
19,10,672.272570621705
19,20,667.6862936229752
20,0,16644.062135579825
20,10,665.6970655072872
20,20,647.7199241432992
21,0,16168.440233002082
21,10,644.8986908928981
21,20,632.170333004231
22,0,16427.50534930614
22,10,634.6484548107045
22,20,623.0981642296379
23,0,17840.321456797257
23,10,632.3895087580227
23,20,615.661303382631
24,0,14472.66024742966
24,10,614.393672131676
24,20,598.2200687473736
25,0,14748.971380033237
25,10,590.0390577246333
25,20,586.7651000081181
26,0,14528.21710921383
26,10,570.2816196432324
26,20,568.7787771807906
27,0,15797.025471507774
27,10,548.2128143683623
27,20,547.28094922651
28,0,14558.047097502244
28,10,531.7200566597264
28,20,519.6877078776838
29,0,14763.944074635401
29,10,559.112320953593
29,20,496.4107568269837
