proba_0,proba_1,generation
0.99695504,0.99467534,0
0.9975391,0.9999999,1
0.9989767,0.9962805,1
0.99020416,0.9999635,2
0.99092895,0.9955929,3
0.9987543,0.9989467,4
0.9792144,0.98676956,5
0.99584985,0.99351585,6
0.9985428,0.9896701,7
0.9967466,0.9986554,8
0.99439716,0.9904966,9
0.99997765,0.9840772,10
0.98937327,0.98305416,11
0.9951708,0.9896759,12
0.9866477,0.98638284,13
0.995658,0.99239254,13
0.995658,0.99239254,13
0.9908512,0.9872702,14
0.9964806,0.992807,15
0.9929527,0.9906559,16
0.99739426,0.9811248,17
0.99901587,0.9982625,18
0.9910991,0.99439424,19
0.9992102,0.98991627,20
0.9946518,0.9653558,21
0.9921341,0.9838495,21
0.9787886,0.9849251,22
0.9893813,0.9968105,23
0.9965525,0.9837347,24
0.9914655,0.9777193,25
0.99067795,0.9758157,26
0.9971916,0.99035776,27
0.98150474,0.98999226,28
0.9990226,0.99664235,29
