generation,label_bal,color_bal
0,0.413,0.517
1,0.423,0.505
2,0.405,0.518
3,0.448,0.497
4,0.471,0.479
5,0.453,0.538
6,0.451,0.46
7,0.501,0.495
8,0.471,0.478
9,0.483,0.551
10,0.411,0.493
11,0.456,0.477
12,0.43,0.513
13,0.411,0.521
14,0.444,0.492
15,0.444,0.507
16,0.452,0.453
17,0.469,0.482
18,0.443,0.521
19,0.424,0.523
20,0.449,0.511
21,0.452,0.51
22,0.397,0.532
23,0.42,0.509
24,0.433,0.535
25,0.421,0.517
26,0.445,0.492
27,0.453,0.532
28,0.408,0.553
29,0.417,0.497
30,0.419,0.499
31,0.433,0.514
32,0.433,0.473
33,0.455,0.491
34,0.437,0.517
35,0.443,0.526
36,0.417,0.5
37,0.443,0.504
38,0.461,0.518
39,0.454,0.518
