generation,label_bal,color_bal
0,0.426,0.523
1,0.43,0.514
2,0.455,0.479
3,0.435,0.479
4,0.419,0.501
5,0.409,0.457
6,0.352,0.479
7,0.372,0.475
8,0.383,0.494
9,0.321,0.487
10,0.321,0.494
11,0.259,0.486
12,0.204,0.499
13,0.172,0.496
14,0.132,0.526
15,0.158,0.522
16,0.195,0.488
17,0.195,0.492
18,0.199,0.485
19,0.21,0.493
20,0.225,0.482
21,0.219,0.486
22,0.216,0.505
23,0.213,0.522
24,0.206,0.517
25,0.222,0.483
26,0.191,0.49
27,0.188,0.49
28,0.226,0.487
29,0.214,0.509
30,0.222,0.523
31,0.21,0.5
0,0.448,0.501
1,0.419,0.506
2,0.445,0.452
3,0.424,0.442
4,0.417,0.506
5,0.394,0.479
6,0.355,0.51
7,0.369,0.492
8,0.334,0.514
9,0.327,0.5
10,0.321,0.487
11,0.225,0.522
12,0.237,0.504
13,0.163,0.514
14,0.125,0.503
15,0.166,0.489
16,0.191,0.494
17,0.21,0.481
18,0.209,0.486
19,0.178,0.476
20,0.199,0.482
21,0.194,0.511
22,0.204,0.498
23,0.23,0.496
24,0.214,0.47
25,0.208,0.498
26,0.198,0.508
27,0.166,0.525
28,0.215,0.474
29,0.226,0.487
30,0.211,0.478
31,0.214,0.484
0,0.448,0.501
1,0.419,0.506
2,0.445,0.452
3,0.424,0.442
4,0.417,0.506
5,0.394,0.479
6,0.355,0.51
7,0.369,0.492
8,0.334,0.514
9,0.327,0.5
10,0.321,0.487
11,0.225,0.522
12,0.237,0.504
13,0.163,0.514
14,0.125,0.503
15,0.166,0.489
16,0.191,0.494
17,0.21,0.481
18,0.209,0.486
19,0.178,0.476
20,0.199,0.482
21,0.194,0.511
22,0.204,0.498
23,0.23,0.496
24,0.214,0.47
25,0.208,0.498
26,0.198,0.508
27,0.166,0.525
28,0.215,0.474
29,0.226,0.487
30,0.211,0.478
31,0.214,0.484
0,0.448,0.501
1,0.419,0.506
2,0.445,0.452
3,0.424,0.442
4,0.417,0.506
5,0.394,0.479
6,0.355,0.51
7,0.369,0.492
8,0.334,0.514
9,0.327,0.5
10,0.321,0.487
11,0.225,0.522
12,0.237,0.504
13,0.163,0.514
14,0.125,0.503
15,0.166,0.489
16,0.191,0.494
17,0.21,0.481
18,0.209,0.486
19,0.178,0.476
20,0.199,0.482
21,0.194,0.511
22,0.204,0.498
23,0.23,0.496
24,0.214,0.47
25,0.208,0.498
26,0.198,0.508
27,0.166,0.525
28,0.215,0.474
29,0.226,0.487
30,0.211,0.478
31,0.214,0.484
0,0.448,0.501
1,0.419,0.506
2,0.445,0.452
3,0.424,0.442
4,0.417,0.506
5,0.394,0.479
6,0.355,0.51
7,0.369,0.492
8,0.334,0.514
9,0.327,0.5
10,0.321,0.487
11,0.225,0.522
12,0.237,0.504
13,0.163,0.514
14,0.125,0.503
15,0.166,0.489
16,0.191,0.494
17,0.21,0.481
18,0.209,0.486
19,0.178,0.476
20,0.199,0.482
21,0.194,0.511
22,0.204,0.498
23,0.23,0.496
24,0.214,0.47
25,0.208,0.498
26,0.198,0.508
27,0.166,0.525
28,0.215,0.474
29,0.226,0.487
30,0.211,0.478
31,0.214,0.484
0,0.448,0.501
1,0.419,0.506
2,0.445,0.452
3,0.424,0.442
4,0.417,0.506
5,0.394,0.479
6,0.355,0.51
7,0.369,0.492
8,0.334,0.514
9,0.327,0.5
10,0.321,0.487
11,0.225,0.522
12,0.237,0.504
13,0.163,0.514
14,0.125,0.503
15,0.166,0.489
16,0.191,0.494
17,0.21,0.481
18,0.209,0.486
19,0.178,0.476
20,0.199,0.482
21,0.194,0.511
22,0.204,0.498
23,0.23,0.496
24,0.214,0.47
25,0.208,0.498
26,0.198,0.508
27,0.166,0.525
28,0.215,0.474
29,0.226,0.487
30,0.211,0.478
31,0.214,0.484
0,0.448,0.501
1,0.419,0.506
2,0.445,0.452
3,0.424,0.442
4,0.417,0.506
5,0.394,0.479
6,0.355,0.51
7,0.369,0.492
8,0.334,0.514
9,0.327,0.5
10,0.321,0.487
11,0.225,0.522
12,0.237,0.504
13,0.163,0.514
14,0.125,0.503
15,0.166,0.489
16,0.191,0.494
17,0.21,0.481
18,0.209,0.486
19,0.178,0.476
20,0.199,0.482
21,0.194,0.511
22,0.204,0.498
23,0.23,0.496
24,0.214,0.47
25,0.208,0.498
26,0.198,0.508
27,0.166,0.525
28,0.215,0.474
29,0.226,0.487
30,0.211,0.478
31,0.214,0.484
32,0.204,0.472
33,0.243,0.474
34,0.175,0.509
35,0.166,0.492
36,0.184,0.513
37,0.186,0.39
38,0.175,0.391
39,0.171,0.368
0,0.421,0.523
1,0.45,0.507
2,0.444,0.496
3,0.376,0.533
4,0.325,0.526
5,0.292,0.519
6,0.241,0.494
7,0.22,0.506
8,0.184,0.503
9,0.125,0.484
10,0.09,0.5
11,0.048,0.485
12,0.026,0.496
13,0.009,0.478
14,0.0,0.456
15,0.0,0.436
16,0.0,0.456
17,0.0,0.409
18,0.0,0.361
19,0.0,0.374
20,0.0,0.342
21,0.0,0.37
22,0.0,0.325
23,0.0,0.341
24,0.0,0.379
25,0.0,0.346
26,0.0,0.36
27,0.0,0.341
28,0.0,0.351
29,0.0,0.348
30,0.0,0.335
31,0.0,0.344
32,0.0,0.366
33,0.0,0.404
34,0.0,0.383
35,0.0,0.378
36,0.0,0.358
37,0.0,0.403
38,0.0,0.428
39,0.0,0.431
