proba_0,proba_1,generation
0.99832314,0.99844867,0
0.9987072,0.9994883,0
0.9987072,0.9994883,0
0.99978966,0.9978951,1
0.99924976,0.99827313,2
0.9999931,nan,0
0.9999931,nan,1
0.999728,0.99629176,0
0.99959487,0.99828655,1
0.9994649,0.9988129,2
0.9988621,0.9988131,3
0.9978627,0.9975592,4
0.9987849,0.9983303,5
0.99986,0.9971731,6
0.998619,0.9985292,7
0.9978503,0.9989903,8
0.9995559,0.9994036,9
0.99810684,0.9996461,10
0.99817055,0.9985652,11
0.9987727,0.99914,12
0.9998276,0.9980827,13
0.99948925,0.9958112,14
0.998202,0.9992417,15
0.99828213,0.99906325,16
0.9999555,0.9980824,17
0.9976191,0.9958158,18
0.9981756,0.99779683,19
0.99828726,0.99708676,20
0.9986916,0.9991951,21
0.9992745,0.99865913,22
0.99868375,0.99723667,23
0.99834436,0.998795,24
0.9991036,0.9978346,25
0.9987946,0.99956894,26
0.99820054,0.9987968,27
0.9993913,0.99979347,28
0.99836314,0.99841046,29
0.9984588,0.9982743,30
0.9988879,0.9987029,31
0.9984394,0.9991001,32
0.9986812,0.99894494,33
0.9986942,0.9972782,34
0.9988347,0.99885345,35
0.9974529,0.9986656,36
0.9969525,0.9990586,37
0.99972236,0.99964356,38
0.998881,0.9984852,39
0.9992008,0.9998918,40
0.9945782,0.99850345,0
0.9975716,0.99950176,1
0.9977345,0.9971652,2
0.997349,0.99606705,3
0.9989408,0.9975041,4
0.99868697,0.9967125,5
0.9970623,0.9974981,6
0.99905103,0.99963665,7
0.9979014,0.9971595,8
0.9986645,0.9994291,9
0.9986842,0.9979482,10
0.9972059,0.99611,11
0.99868745,0.9973684,12
0.99767417,0.9970192,13
0.9966981,0.99656504,14
0.9961297,0.9980164,15
0.99884325,0.99873793,16
0.9984346,0.99898,17
0.9978396,0.9994308,18
0.99954027,0.9967409,19
0.99829537,0.997958,20
0.9976143,0.9978459,21
0.9977965,0.9958349,22
0.9979404,0.99851644,23
0.99920416,0.99779266,24
0.99804205,0.99460435,25
0.9988556,0.99644196,26
0.99887764,0.99721444,27
0.9975869,0.998542,28
0.99697375,0.9960738,29
0.9975542,0.99533015,30
0.99803936,0.99782616,31
0.9970154,0.9980757,32
0.9969031,0.99847084,33
0.99850523,0.9962582,34
0.99954826,0.9968489,35
0.9992481,0.9999998,0
0.99157447,0.99459845,1
1.0,0.9999667,2
0.99430823,0.996138,3
0.999999,0.99998003,4
1.0,0.9998455,5
0.99978477,0.9999722,6
0.9990571,0.9951929,7
0.99999994,0.99785763,8
0.9985203,1.0,9
0.99963987,0.99978256,10
0.9999976,0.99999857,11
0.99993855,0.9999989,12
0.99217975,0.9945999,13
0.9999528,0.9990919,14
0.9998733,0.99997056,15
0.9948503,0.99999994,16
0.9992158,0.9999868,17
0.9999936,0.9939954,18
0.99933827,1.0,19
0.99979925,1.0,20
0.99904734,0.99999976,21
0.9999747,0.9997786,22
0.99772567,0.9999984,23
0.9971875,0.98779535,24
0.99999994,0.9984192,25
1.0,0.9913955,26
0.99881315,0.99988407,27
0.9895843,0.99831206,28
0.9998707,0.9994034,29
0.9920442,0.9995722,30
0.9999973,0.99971545,31
0.9994746,0.99542516,32
0.9987692,1.0,33
0.99961996,0.99999994,34
0.999668,0.99179167,35
0.9998685,1.0,36
1.0,0.9999927,37
1.0,0.9999632,38
0.9999071,0.9970505,39
1.0,0.99995047,40
1.0,0.9878618,0
0.99998343,0.9998355,0
1.0,0.9929597,1
0.99999475,0.99999994,2
1.0,0.999996,3
1.0,0.99149543,4
0.9994009,0.999999,5
0.99999857,1.0,6
0.99965906,0.9999998,7
0.9996884,1.0,0
0.999992,0.9972454,1
0.99999905,0.99999994,2
0.9999809,1.0,3
0.999982,1.0,4
0.9992671,1.0,5
0.99822277,1.0,6
1.0,0.9925282,7
1.0,1.0,8
0.99264497,0.999999,9
0.9999934,0.9902961,10
1.0,0.9999184,11
0.9999061,1.0,12
0.9999991,0.9999998,13
1.0,1.0,14
1.0,1.0,15
0.9989899,1.0,16
0.999837,0.99973077,17
0.9956629,1.0,18
0.99999946,0.99999964,19
0.9985857,0.9999993,20
0.9989652,1.0,21
0.9999999,0.999726,22
0.99994963,1.0,23
0.9999799,1.0,24
0.999999,0.995335,25
0.9999989,0.9999998,26
0.99437875,0.99999875,27
1.0,0.9991,28
0.99904937,1.0,29
1.0,0.9968904,30
1.0,0.99892646,31
0.9988525,0.9999838,32
0.99885076,0.99985707,33
0.99441874,1.0,34
0.99978787,0.9999823,35
0.9968715,0.99998057,36
0.9999576,0.99987155,37
0.99983597,0.9997815,38
0.996252,1.0,39
1.0,1.0,40
