generation,label_bal,color_bal
0,0.525,0.539
1,0.535,0.503
2,0.58,0.488
3,0.528,0.504
4,0.544,0.49
5,0.528,0.523
6,0.527,0.527
7,0.514,0.521
8,0.483,0.5
9,0.524,0.508
10,0.539,0.553
11,0.602,0.509
12,0.534,0.515
13,0.526,0.537
14,0.518,0.508
15,0.479,0.51
16,0.524,0.521
17,0.536,0.508
18,0.555,0.519
19,0.52,0.553
20,0.543,0.522
21,0.539,0.493
22,0.538,0.512
23,0.526,0.485
24,0.584,0.499
25,0.541,0.506
26,0.534,0.502
27,0.547,0.485
28,0.512,0.522
29,0.512,0.539
30,0.492,0.52
31,0.51,0.515
32,0.498,0.514
33,0.511,0.493
34,0.55,0.536
35,0.547,0.497
36,0.538,0.53
37,0.565,0.522
38,0.514,0.512
39,0.518,0.494
