generation,epoch,resampled,c0g0,c0g1,c1g0,c1g1
1,0,14,42,18,18,2
1,0,13,41,18,18,3
1,0,24,52,8,20,0
1,0,15,35,23,21,1
1,0,22,50,9,20,1
1,0,18,46,13,20,1
1,0,13,43,16,18,3
1,0,17,36,15,29,0
1,0,12,41,18,17,4
1,0,23,46,8,25,1
1,0,20,52,7,16,5
1,0,17,43,10,22,5
1,0,14,45,16,17,2
1,0,20,46,12,22,0
1,0,20,52,14,14,0
1,0,16,40,17,23,0
1,0,19,48,12,19,1
1,0,16,39,13,25,3
1,0,22,51,10,19,0
1,0,18,45,12,21,2
1,0,20,51,17,12,0
1,0,15,41,13,22,4
1,0,15,43,13,20,4
1,0,22,51,6,19,4
1,0,19,39,11,28,2
1,0,17,40,13,25,2
1,0,16,45,13,19,3
1,0,16,45,12,19,4
1,0,20,45,11,23,1
1,0,15,44,15,19,2
1,0,19,49,12,18,1
1,0,20,48,11,20,1
1,0,23,48,6,23,3
1,0,19,46,10,21,3
1,0,18,46,13,20,1
1,0,17,45,11,20,4
1,0,16,47,14,17,2
1,0,13,36,17,24,3
1,0,19,45,12,22,1
1,0,13,41,16,20,3
1,0,15,47,16,16,1
1,0,24,53,6,19,2
1,0,16,44,15,20,1
1,0,12,39,18,19,4
1,0,20,46,9,22,3
1,0,20,45,10,23,2
1,0,24,50,8,22,0
1,0,18,50,15,15,0
1,0,20,44,11,24,1
1,0,21,49,9,20,2
1,0,20,43,12,25,0
1,0,20,47,11,21,1
1,0,22,48,7,22,3
1,0,20,41,10,27,2
1,0,18,42,12,24,2
1,0,15,42,17,20,1
1,0,17,47,15,18,0
1,0,23,50,9,21,0
1,0,20,46,12,22,0
1,0,21,45,10,24,1
1,0,13,38,20,19,3
1,0,20,45,11,23,1
1,0,18,41,12,25,2
1,0,18,44,12,22,2
1,0,17,45,14,20,1
1,0,12,37,16,23,4
1,0,16,40,15,24,1
1,0,22,51,19,10,0
1,0,16,46,12,18,4
1,0,17,45,14,20,1
1,0,12,44,16,15,5
1,0,21,47,11,22,0
1,0,17,43,9,22,6
1,0,24,50,7,22,1
1,0,22,48,10,22,0
1,0,20,50,11,18,1
1,0,20,45,11,23,1
1,0,20,46,10,22,2
1,0,22,49,7,21,3
1,0,16,45,14,19,2
1,0,13,41,20,15,4
1,0,20,51,10,17,2
1,0,19,46,12,21,1
1,0,21,49,10,20,1
1,0,12,37,20,19,4
1,0,21,53,14,12,1
1,0,24,43,8,29,0
1,0,17,47,10,18,5
1,0,14,36,15,26,3
1,0,15,39,17,23,1
1,0,21,42,9,27,2
1,0,18,48,14,18,0
1,0,24,49,7,23,1
1,0,18,39,8,27,6
1,0,15,45,12,18,5
1,0,22,49,7,21,3
1,0,20,49,10,19,2
1,0,18,39,10,27,4
1,0,23,51,9,20,0
1,0,17,48,15,17,0
1,0,18,50,12,14,4
1,0,15,41,17,21,1
1,0,21,42,9,27,2
1,0,18,48,12,18,2
1,0,20,43,11,25,1
1,0,18,41,14,25,0
1,0,24,41,7,31,1
1,0,15,43,17,19,1
1,0,18,43,14,23,0
1,0,15,45,18,14,3
1,0,18,42,11,24,3
1,0,21,50,10,19,1
1,0,22,54,11,14,1
1,0,18,46,13,20,1
1,0,19,51,14,15,0
1,0,19,48,10,19,3
1,0,17,48,13,17,2
1,0,13,39,14,22,5
1,0,19,45,11,22,2
1,0,20,45,11,23,1
1,0,18,50,12,14,4
1,0,23,46,8,25,1
1,0,21,46,10,23,1
1,0,15,46,13,17,4
1,0,13,41,15,20,4
1,0,19,43,9,24,4
1,0,21,43,9,26,2
1,0,21,44,10,25,1
1,0,25,50,7,23,0
1,0,14,41,16,21,2
1,0,16,46,14,18,2
1,0,15,46,16,17,1
1,0,18,38,13,28,1
1,0,22,43,10,27,0
1,0,15,35,15,28,2
1,0,16,48,15,15,2
1,0,17,48,13,17,2
1,0,20,47,10,21,2
1,0,25,55,7,18,0
1,0,18,41,10,25,4
1,0,15,45,16,18,1
1,0,18,45,13,21,1
1,0,19,39,13,28,0
1,0,17,47,13,18,2
1,0,20,42,10,26,2
1,0,20,38,12,30,0
1,0,17,46,13,19,2
1,0,17,41,13,24,2
1,0,17,43,14,22,1
1,0,15,36,19,24,1
1,0,14,39,16,23,2
1,0,17,44,14,21,1
1,0,19,48,11,19,2
1,0,20,52,9,14,5
1,0,20,51,11,17,1
1,0,24,53,8,19,0
1,0,17,45,14,20,1
1,0,14,44,16,18,2
1,0,19,42,13,25,0
1,0,18,48,11,18,3
1,0,20,46,12,22,0
1,0,25,57,7,13,3
1,0,14,42,18,18,2
1,0,16,46,11,18,5
1,0,15,44,13,19,4
1,0,19,41,13,26,0
1,0,21,45,11,24,0
1,0,20,42,8,26,4
1,0,16,44,14,20,2
1,0,13,42,17,18,3
1,0,21,52,11,17,0
1,0,16,45,14,19,2
1,0,20,42,12,26,0
1,0,24,38,6,34,2
1,0,18,41,11,25,3
1,0,15,41,15,22,2
1,0,17,39,11,26,4
1,0,22,47,9,23,1
1,0,17,40,15,25,0
1,0,19,45,13,22,0
1,0,18,40,14,26,0
1,0,18,43,14,23,0
1,0,15,45,16,18,1
1,0,18,42,12,24,2
1,0,16,42,14,22,2
1,0,13,41,17,19,3
1,0,17,46,14,19,1
1,0,18,49,11,17,3
1,0,15,38,16,25,1
1,0,15,45,14,18,3
1,0,20,52,13,15,0
1,0,17,45,14,20,1
1,0,26,58,9,11,2
1,0,17,45,11,20,4
1,0,14,43,17,18,2
1,0,15,40,13,23,4
1,0,15,46,16,17,1
1,0,14,38,17,23,2
1,0,20,46,12,22,0
1,0,18,42,12,24,2
1,0,19,46,12,21,1
1,0,17,46,12,19,3
1,0,22,44,8,26,2
1,0,19,49,11,18,2
1,0,16,45,14,19,2
1,0,19,47,13,20,0
1,0,16,40,15,24,1
1,0,17,46,12,19,3
1,0,22,46,9,24,1
1,0,15,42,12,21,5
1,0,14,40,16,22,2
1,0,16,46,16,18,0
1,0,16,47,17,13,3
1,0,18,41,10,25,4
1,0,21,47,11,22,0
1,0,19,49,13,18,0
1,0,23,49,8,22,1
1,0,16,43,17,20,0
1,0,23,51,9,20,0
1,0,18,47,13,19,1
1,0,17,41,13,24,2
1,0,18,42,14,24,0
1,0,13,39,15,22,4
1,0,15,41,18,20,1
1,0,18,36,14,30,0
1,0,11,43,12,16,9
1,0,23,50,8,21,1
1,0,21,43,10,26,1
1,0,24,48,7,24,1
1,0,14,37,15,25,3
1,0,18,43,12,23,2
1,0,18,43,14,23,0
1,0,23,50,8,21,1
1,0,17,47,15,18,0
1,0,13,36,19,22,3
1,0,23,51,8,20,1
1,0,19,49,11,18,2
1,0,17,45,13,20,2
1,0,22,44,8,26,2
1,0,19,48,11,19,2
1,0,18,48,13,18,1
1,0,21,43,10,26,1
1,0,19,49,12,18,1
1,0,15,41,12,22,5
1,0,22,50,7,20,3
1,0,12,37,16,23,4
1,0,16,41,13,23,3
1,0,16,42,14,22,2
1,0,21,49,10,20,1
1,0,17,42,13,23,2
1,0,18,43,13,23,1
1,0,16,46,12,18,4
1,0,18,47,14,19,0
1,0,20,47,11,21,1
1,0,16,42,13,22,3
1,0,18,48,11,18,3
1,0,18,41,11,25,3
1,0,13,38,16,23,3
1,0,24,38,7,34,1
1,0,19,51,13,16,0
1,0,17,41,15,24,0
1,0,16,43,21,15,1
1,0,18,40,11,26,3
1,0,26,56,6,18,0
1,0,19,44,10,23,3
1,0,16,46,17,17,0
1,0,16,48,15,15,2
1,0,16,48,13,16,3
1,0,19,39,11,28,2
1,0,16,41,21,18,0
1,0,17,45,12,20,3
1,0,16,36,13,28,3
1,0,23,47,8,24,1
1,0,13,38,20,19,3
1,0,17,43,14,22,1
1,0,16,44,15,20,1
1,0,15,41,13,22,4
1,0,22,47,7,23,3
1,0,17,46,14,19,1
1,0,14,42,16,20,2
1,0,16,42,18,20,0
1,0,17,45,13,20,2
1,0,17,39,11,26,4
1,0,18,36,12,30,2
1,0,18,44,14,22,0
1,0,20,48,10,20,2
1,0,16,42,15,22,1
1,0,15,41,15,22,2
1,0,14,37,15,25,3
1,0,20,42,11,26,1
1,0,23,42,7,29,2
1,0,15,43,15,20,2
1,0,24,51,8,21,0
1,0,16,42,13,22,3
1,0,16,45,15,19,1
1,0,21,47,10,22,1
1,0,12,41,17,18,4
1,0,19,42,12,25,1
1,0,24,47,7,25,1
1,0,28,53,3,23,1
1,0,14,35,15,27,3
1,0,18,50,13,16,1
1,0,17,47,15,18,0
1,0,16,40,13,24,3
1,0,24,56,7,15,2
1,0,16,44,16,20,0
1,0,16,48,11,16,5
1,0,16,45,15,19,1
1,0,20,44,12,24,0
1,0,22,45,9,25,1
1,0,17,43,14,22,1
1,0,15,40,17,22,1
1,0,15,39,13,24,4
1,0,22,44,10,26,0
1,0,17,46,15,19,0
1,0,19,44,11,23,2
1,0,16,43,14,21,2
1,0,23,46,8,25,1
1,0,19,49,18,13,0
1,0,16,41,16,23,0
1,0,14,33,15,29,3
1,0,19,40,10,27,3
1,0,19,51,13,14,2
1,0,19,46,13,21,0
1,0,13,43,15,18,4
1,0,21,46,9,23,2
1,0,21,50,9,19,2
1,0,23,50,8,21,1
1,0,24,48,7,24,1
1,0,13,36,17,24,3
1,0,16,43,11,21,5
1,0,14,41,16,21,2
1,0,19,44,12,23,1
1,0,18,42,13,24,1
1,0,23,51,6,20,3
1,0,19,50,11,17,2
1,0,18,45,13,21,1
1,0,24,47,6,25,2
1,0,21,52,6,17,5
1,0,17,45,14,20,1
1,0,14,41,18,19,2
1,0,19,51,11,14,4
1,0,16,46,17,17,0
1,0,15,43,12,20,5
1,0,18,49,14,17,0
1,0,15,40,14,23,3
1,0,17,40,14,25,1
1,0,18,46,13,20,1
1,0,15,43,16,20,1
1,0,18,47,11,19,3
1,0,17,45,14,20,1
1,0,19,51,13,16,0
1,0,16,37,13,27,3
1,0,20,52,12,15,1
1,0,17,39,13,26,2
1,0,19,39,12,28,1
1,0,21,53,15,12,0
1,0,17,46,14,19,1
1,0,19,46,10,21,3
1,0,16,42,16,22,0
1,0,18,47,13,19,1
1,0,17,45,14,20,1
1,0,18,41,12,25,2
1,0,14,43,14,19,4
1,0,21,44,9,25,2
1,0,23,46,8,25,1
1,0,23,54,8,17,1
1,0,17,49,14,16,1
1,0,13,40,15,21,4
1,0,15,47,14,16,3
1,0,16,33,15,31,1
1,0,22,47,8,23,2
1,0,13,43,16,18,3
1,0,18,44,12,22,2
1,0,18,40,13,26,1
1,0,21,41,9,28,2
1,0,16,46,10,18,6
1,0,22,48,10,22,0
1,0,16,45,14,19,2
1,0,22,51,9,19,1
1,0,17,45,13,20,2
1,0,15,45,9,18,8
1,0,20,46,11,22,1
1,0,16,41,14,23,2
1,0,19,39,11,28,2
1,0,18,47,13,19,1
1,0,16,41,16,23,0
1,0,18,46,12,20,2
1,0,18,40,14,26,0
1,0,20,50,11,18,1
1,0,16,38,14,26,2
1,0,16,47,12,17,4
1,0,15,47,15,15,3
1,0,15,41,15,22,2
1,0,15,42,15,21,2
1,0,15,45,13,18,4
1,0,22,44,8,26,2
1,0,22,54,7,16,3
1,0,20,42,9,26,3
1,0,16,48,16,14,2
1,0,15,41,17,21,1
1,0,21,49,10,20,1
1,0,16,45,15,19,1
1,0,19,46,12,21,1
1,0,17,48,13,17,2
1,0,21,49,9,20,2
1,0,17,47,14,18,1
1,0,21,48,10,21,1
1,0,19,46,11,21,2
1,0,20,50,9,18,3
1,0,19,41,13,26,0
1,0,15,45,18,15,2
1,0,20,48,10,20,2
1,0,15,37,20,22,1
1,0,22,47,10,23,0
1,0,22,50,8,20,2
1,0,21,50,9,19,2
1,0,15,43,18,18,1
1,0,18,46,14,20,0
1,0,15,47,13,14,6
1,0,16,43,15,21,1
1,0,16,35,14,29,2
1,0,14,39,16,23,2
1,0,19,46,10,21,3
1,0,17,44,14,21,1
1,0,18,48,12,18,2
1,0,19,44,8,23,5
1,0,17,45,13,20,2
1,0,19,51,14,15,0
1,0,16,41,15,23,1
1,0,19,44,9,23,4
1,0,17,45,14,20,1
1,0,19,51,13,15,1
1,0,21,44,9,25,2
1,0,15,41,14,22,3
1,0,15,43,15,20,2
1,0,21,48,10,21,1
1,0,24,49,6,23,2
1,0,15,43,14,20,3
1,0,24,44,6,28,2
1,0,15,46,16,17,1
1,0,18,50,12,16,2
1,0,19,43,11,24,2
1,0,19,41,12,26,1
1,0,19,50,12,17,1
1,0,17,46,14,19,1
1,0,15,43,19,17,1
1,0,24,46,8,26,0
1,0,15,45,16,18,1
1,0,20,39,10,29,2
1,0,18,44,14,22,0
1,0,20,50,10,18,2
1,0,17,46,14,19,1
1,0,21,53,8,16,3
1,0,16,41,15,23,1
1,0,22,47,9,23,1
1,0,12,44,16,15,5
1,0,18,47,14,19,0
1,0,16,47,13,17,3
1,0,17,39,10,26,5
1,0,14,39,16,23,2
1,0,16,37,13,27,3
1,0,13,41,15,20,4
1,0,17,48,12,17,3
1,0,18,39,13,27,1
1,0,14,38,20,20,2
1,0,15,39,16,24,1
1,0,23,52,6,19,3
1,0,21,43,7,26,4
1,0,13,41,15,20,4
1,0,16,37,12,27,4
1,0,16,46,14,18,2
1,0,21,44,9,25,2
1,0,13,45,15,16,4
1,0,19,47,10,20,3
1,0,18,44,12,22,2
1,0,19,49,10,18,3
1,0,20,43,9,25,3
1,0,16,43,13,21,3
1,0,15,43,16,20,1
1,0,19,47,12,20,1
1,0,16,46,14,18,2
1,0,18,40,13,26,1
1,0,20,52,11,16,1
1,0,17,44,12,21,3
1,0,19,44,12,23,1
1,0,16,40,14,24,2
1,0,21,47,11,22,0
1,0,14,43,18,17,2
1,0,20,39,11,29,1
1,0,16,43,16,21,0
1,0,20,45,10,23,2
1,0,19,45,13,22,0
1,0,20,40,12,28,0
1,0,19,47,12,20,1
1,0,14,40,19,19,2
1,0,21,48,11,21,0
1,0,24,41,7,31,1
1,0,23,55,11,14,0
1,0,17,42,15,23,0
1,0,12,42,16,18,4
1,0,12,41,19,16,4
1,0,23,52,7,19,2
1,0,16,41,12,23,4
1,0,23,55,8,16,1
1,0,21,53,10,16,1
1,0,22,52,8,18,2
1,0,19,48,19,12,1
1,0,20,52,11,14,3
1,0,13,41,15,20,4
1,0,16,46,15,18,1
1,0,19,43,12,24,1
1,0,22,45,9,25,1
1,0,17,43,14,22,1
1,0,16,42,15,22,1
1,0,16,40,14,24,2
1,0,14,42,18,18,2
1,0,24,39,7,33,1
1,0,15,41,17,21,1
1,0,21,52,7,17,4
1,0,20,47,10,21,2
1,0,24,55,7,17,1
1,0,13,39,19,19,3
1,0,18,47,13,19,1
1,0,21,53,11,15,1
1,0,18,45,13,21,1
1,0,14,44,17,17,2
1,0,17,47,13,18,2
1,0,11,43,15,16,6
1,0,17,39,12,26,3
1,0,16,43,15,21,1
1,0,20,44,9,24,3
1,0,17,47,14,18,1
1,0,14,42,16,20,2
1,0,21,47,10,22,1
1,0,20,48,7,20,5
1,0,22,52,8,18,2
1,0,18,46,12,20,2
1,0,18,46,11,20,3
1,0,17,45,13,20,2
1,0,20,44,11,24,1
1,0,20,47,11,21,1
1,0,17,40,12,25,3
1,0,16,45,16,19,0
1,0,20,46,10,22,2
1,0,22,44,9,26,1
1,0,15,44,16,19,1
1,0,17,48,11,17,4
1,0,18,48,12,18,2
1,0,19,42,13,25,0
1,0,16,45,12,19,4
1,0,20,43,9,25,3
1,0,19,40,11,27,2
1,0,17,32,14,33,1
1,0,19,46,8,21,5
1,0,26,58,8,13,1
1,0,17,42,14,23,1
1,0,18,45,14,21,0
1,0,20,42,11,26,1
1,0,17,38,15,27,0
1,0,15,44,17,18,1
1,0,15,41,13,22,4
1,0,21,46,10,23,1
1,0,17,43,11,22,4
1,0,23,48,9,23,0
1,0,21,42,11,27,0
1,0,19,35,12,32,1
1,0,15,43,20,15,2
1,0,19,49,13,18,0
1,0,20,47,11,21,1
1,0,21,45,7,24,4
1,0,16,43,14,21,2
1,0,15,41,16,22,1
1,0,21,50,10,19,1
1,0,18,43,12,23,2
1,0,17,45,15,20,0
1,0,20,46,11,22,1
1,0,19,48,10,19,3
1,0,19,45,9,22,4
1,0,16,44,10,20,6
1,0,23,51,7,20,2
1,0,16,48,15,16,1
1,0,21,42,10,27,1
1,0,19,47,12,20,1
1,0,19,43,10,24,3
1,0,15,44,17,18,1
1,0,17,47,14,18,1
1,0,23,55,7,15,3
1,0,20,47,11,21,1
1,0,15,39,15,24,2
1,0,20,46,12,22,0
1,0,18,50,11,16,3
1,0,19,47,13,20,0
1,0,17,47,13,18,2
1,0,18,47,14,19,0
1,0,21,51,10,18,1
1,0,22,40,9,30,1
1,0,17,40,13,25,2
1,0,13,42,17,18,3
1,0,16,48,15,16,1
1,0,23,44,9,27,0
1,0,17,44,14,21,1
1,0,19,48,19,12,1
1,0,20,52,12,14,2
1,0,16,41,15,23,1
1,0,19,44,12,23,1
1,0,15,44,13,19,4
1,0,22,43,9,27,1
1,0,19,43,10,24,3
1,0,14,38,17,23,2
1,0,17,49,15,15,1
1,0,23,51,6,20,3
1,0,11,34,15,25,6
1,0,20,42,12,26,0
1,0,16,47,12,17,4
1,0,21,48,9,21,2
1,0,19,45,10,22,3
1,0,17,49,13,16,2
1,0,21,42,11,27,0
1,0,20,44,12,24,0
1,0,18,50,13,16,1
1,0,22,45,8,25,2
1,0,23,46,9,25,0
1,0,18,49,13,17,1
1,0,18,47,9,19,5
1,0,23,55,12,12,1
1,0,19,50,13,17,0
1,0,21,36,9,33,2
1,0,13,45,16,16,3
1,0,19,47,13,20,0
1,0,19,47,10,20,3
1,0,16,47,16,17,0
1,0,19,47,13,20,0
1,0,17,45,12,20,3
1,0,18,41,12,25,2
1,0,22,42,9,28,1
1,0,13,44,15,17,4
1,0,21,52,9,17,2
1,0,16,36,15,28,1
1,0,14,41,18,19,2
1,0,22,53,9,17,1
1,0,16,46,17,17,0
1,0,14,38,20,20,2
1,0,15,42,14,21,3
1,0,16,45,17,18,0
1,0,23,55,6,16,3
1,0,16,39,16,25,0
1,0,23,46,8,25,1
1,0,16,35,16,29,0
1,0,17,42,15,23,0
1,0,9,35,18,20,7
1,0,17,44,14,21,1
1,0,22,50,9,20,1
1,0,21,45,9,24,2
1,0,20,44,11,24,1
1,0,16,41,18,21,0
1,0,17,48,13,17,2
1,0,16,39,15,25,1
1,0,18,43,13,23,1
1,0,21,47,9,22,2
1,0,14,45,17,15,3
1,0,20,48,12,20,0
1,0,23,45,7,26,2
1,0,16,47,16,17,0
1,0,15,34,20,25,1
1,0,15,41,15,22,2
1,0,17,42,12,23,3
1,0,22,48,8,22,2
1,0,20,42,11,26,1
1,0,23,52,8,19,1
1,0,19,43,13,24,0
1,0,21,49,8,20,3
1,0,16,39,17,24,0
1,0,14,42,17,19,2
1,0,20,50,18,11,1
1,0,15,44,17,18,1
1,0,16,48,15,16,1
1,0,24,54,7,18,1
1,0,14,37,16,25,2
1,0,21,41,11,28,0
1,0,19,47,12,20,1
1,0,18,49,12,17,2
1,0,21,43,10,26,1
1,0,14,45,15,17,3
1,0,17,36,15,29,0
1,0,23,52,6,19,3
1,0,20,38,10,30,2
1,0,14,40,16,22,2
1,0,22,46,10,24,0
1,0,17,45,13,20,2
1,0,14,37,13,25,5
1,0,16,34,18,28,0
1,0,21,47,9,22,2
1,0,21,48,9,21,2
1,0,14,43,17,18,2
1,0,22,47,7,23,3
1,0,19,51,14,13,2
1,0,16,45,12,19,4
1,0,23,47,6,24,3
1,0,22,47,8,23,2
1,0,16,40,13,24,3
1,0,16,46,15,18,1
1,0,18,48,11,18,3
1,0,19,46,11,21,2
1,0,21,49,10,20,1
1,0,17,45,12,20,3
1,0,16,43,12,21,4
1,0,17,42,14,23,1
1,0,15,36,14,27,3
1,0,20,42,10,26,2
1,0,17,47,15,18,0
1,0,19,40,10,27,3
1,0,15,44,15,19,2
1,0,19,51,15,12,2
1,0,17,47,13,18,2
1,0,22,43,7,27,3
1,0,17,41,14,24,1
1,0,22,50,6,20,4
1,0,17,41,14,24,1
1,0,18,43,12,23,2
1,0,15,40,14,23,3
1,0,21,48,7,21,4
1,0,21,51,8,18,3
1,0,21,44,10,25,1
1,0,21,43,11,26,0
1,0,24,46,6,26,2
1,0,20,44,12,24,0
1,0,18,39,12,27,2
1,0,20,45,10,23,2
1,0,12,41,16,19,4
1,0,19,49,12,18,1
1,0,15,43,16,20,1
1,0,24,48,6,24,2
1,0,19,44,12,23,1
1,0,16,45,15,19,1
1,0,25,57,4,16,3
1,0,15,44,14,19,3
1,0,15,42,16,21,1
1,0,20,45,12,23,0
1,0,23,44,9,27,0
1,0,12,41,16,19,4
1,0,14,38,15,24,3
1,0,18,42,11,24,3
1,0,21,49,10,20,1
1,0,16,40,14,24,2
1,0,14,40,14,22,4
1,0,19,48,12,19,1
1,0,13,39,15,22,4
1,0,22,54,10,15,1
1,0,15,47,16,16,1
1,0,18,45,13,21,1
1,0,17,46,12,19,3
1,0,24,49,8,23,0
1,0,20,43,10,25,2
1,0,19,44,11,23,2
1,0,14,43,14,19,4
1,0,20,45,7,23,5
1,0,20,45,11,23,1
1,0,20,49,12,19,0
1,0,14,44,18,16,2
1,0,20,44,10,24,2
1,0,15,42,17,20,1
1,0,17,43,13,22,2
1,0,15,41,14,22,3
1,0,17,46,15,19,0
1,0,15,40,14,23,3
1,0,19,42,12,25,1
1,0,16,46,16,18,0
1,0,18,44,14,22,0
1,0,15,45,18,15,2
1,0,19,37,12,30,1
1,0,15,47,16,16,1
1,0,24,56,8,15,1
1,0,23,48,8,23,1
1,0,18,41,11,25,3
1,0,19,48,11,19,2
1,0,23,49,9,22,0
1,0,18,43,12,23,2
1,0,17,38,15,27,0
1,0,14,43,16,19,2
1,0,20,40,9,28,3
1,0,18,38,11,28,3
1,0,16,41,15,23,1
1,0,17,36,12,29,3
1,0,13,41,18,18,3
1,0,16,41,23,13,3
1,0,16,40,20,20,0
1,0,19,45,13,22,0
1,0,15,42,15,21,2
1,0,14,40,18,20,2
1,0,21,33,11,36,0
1,0,11,41,17,17,5
1,0,18,42,13,24,1
1,0,18,42,14,24,0
1,0,15,40,18,21,1
1,0,14,41,17,20,2
1,0,23,49,9,22,0
1,0,21,48,9,21,2
1,0,21,49,7,20,4
1,0,19,42,11,25,2
1,0,14,41,15,21,3
1,0,23,52,7,19,2
1,0,18,48,14,18,0
1,0,14,40,17,21,2
1,0,10,33,16,25,6
1,0,15,47,15,16,2
1,0,19,38,12,29,1
1,0,17,49,15,16,0
1,0,21,49,10,20,1
1,0,19,45,11,22,2
1,0,21,45,8,24,3
1,0,15,38,13,25,4
1,0,20,46,11,22,1
1,0,19,51,14,14,1
1,0,17,49,14,16,1
1,0,20,49,10,19,2
1,0,18,50,12,16,2
1,0,25,49,7,24,0
1,0,18,50,16,14,0
1,0,14,39,16,23,2
1,0,21,43,8,26,3
1,0,18,39,10,27,4
1,0,18,49,13,17,1
1,0,17,40,15,25,0
1,0,14,40,17,21,2
1,0,18,43,14,23,0
1,0,17,45,14,20,1
1,0,19,43,12,24,1
1,0,17,42,14,23,1
1,0,16,41,14,23,2
1,0,16,44,13,20,3
1,0,27,45,5,30,0
1,0,22,52,10,18,0
1,0,13,44,17,16,3
1,0,18,46,12,20,2
1,0,16,43,14,21,2
1,0,17,42,12,23,3
1,0,20,51,8,17,4
1,0,20,51,12,17,0
1,0,15,44,19,15,2
1,0,21,40,10,29,1
1,0,20,52,11,16,1
1,0,16,46,15,18,1
1,0,15,40,15,23,2
1,0,14,41,18,19,2
1,0,19,45,12,22,1
1,0,16,45,13,19,3
1,0,20,42,10,26,2
1,0,15,42,13,21,4
1,0,20,52,12,14,2
1,0,18,43,10,23,4
1,0,18,43,13,23,1
1,0,21,52,11,17,0
1,0,21,50,9,19,2
1,0,16,42,12,22,4
1,0,24,56,11,11,2
1,0,21,43,11,26,0
1,0,22,47,6,23,4
1,0,17,44,12,21,3
1,0,21,46,10,23,1
1,0,13,31,16,30,3
1,0,22,51,8,19,2
1,0,22,54,12,12,2
1,0,19,46,12,21,1
