generation,epoch,gen_loss
0,0,75806.03055743781
0,10,27161.424047353317
0,20,26252.691971759406
1,0,79150.56515066964
1,10,31688.234992825255
1,20,31097.487543845662
2,0,72516.21578045281
2,10,33868.640644929845
2,20,33574.758081552936
3,0,75615.96536192602
3,10,35591.2552216199
3,20,35367.698521205355
4,0,66583.91167091837
4,10,36537.348712531886
4,20,36402.665537308676
5,0,67619.94092793367
5,10,37502.891362404334
5,20,37322.547572544645
6,0,71158.99392139669
6,10,38060.73052853954
6,20,37924.43939333546
7,0,66880.11951929209
7,10,38846.98519212373
7,20,38687.034658003824
8,0,67936.5559231505
8,10,38739.90224410076
8,20,38717.11348054847
9,0,73575.20314492985
9,10,39350.60780054209
9,20,39296.234654017855
10,0,72153.5804169324
10,10,39542.4512117347
10,20,39524.707928093114
11,0,71246.04693478954
11,10,39989.910694355865
11,20,39802.20964205995
12,0,69930.02947624362
12,10,39824.8457429847
12,20,39826.199716996176
13,0,66202.10465162627
13,10,40138.809032206635
13,20,40109.909359056124
14,0,64820.65780452806
14,10,40271.73222257653
14,20,40223.4453523597
15,0,67900.36312181123
15,10,39962.545400191324
15,20,39946.877690529334
16,0,63279.302036830355
16,10,39774.31804049745
16,20,39756.064891581635
17,0,66384.5358338648
17,10,39313.979253029334
17,20,39268.96591996174
18,0,66205.66246811225
18,10,39538.176518654334
18,20,39523.92167570153
19,0,65097.98086734694
19,10,39332.82246492347
19,20,39383.728296396686
20,0,62284.572544642855
20,10,39562.953862404334
20,20,39538.03696986607
21,0,64503.64504942602
21,10,38643.46279097576
21,20,38631.976542570155
22,0,65707.65334024235
22,10,39163.64797911352
22,20,39146.13749601403
23,0,61374.907983896686
23,10,39900.09606186225
23,20,39872.161830357145
24,0,67406.21753427933
24,10,39671.50689572704
24,20,39701.15322066326
25,0,66753.5169005102
25,10,39597.29693478954
25,20,39548.65110809949
26,0,62524.41314572704
26,10,39208.387416294645
26,20,39194.092016103314
27,0,69082.69040975765
27,10,39621.55719866072
27,20,39582.079799107145
28,0,63871.27168367347
28,10,38988.633510044645
28,20,39000.30155851403
29,0,62288.34733737245
29,10,39057.76161910076
29,20,39036.033442283166
30,0,67282.06584821429
30,10,39680.596440529334
30,20,39677.27082669005
31,0,62034.112842793365
31,10,39131.78691007653
31,20,39144.359554368624
32,0,65269.934789540814
32,10,39834.59612165178
32,20,39873.576929209186
32,0,68425.03111049107
32,10,39852.82431839924
32,20,39831.04430404975
33,0,60931.321269132655
33,10,40102.50500239158
33,20,40060.17733577806
34,0,66091.51120057398
34,10,40064.67173549107
34,20,40002.461017219386
35,0,61694.661830357145
35,10,40326.190927933676
35,20,40318.40104830995
36,0,65620.63333067602
36,10,39504.51628268495
36,20,39523.20178970025
37,0,64019.5384247449
37,10,39467.61491549745
37,20,39511.69840162627
38,0,62261.78722895408
38,10,39561.704340720666
38,20,39511.43809789541
39,0,67851.26355229592
39,10,39861.795978156886
39,20,39852.904376594386
0,0,75805.38769033004
0,10,27163.790975765307
0,20,26256.204029316807
1,0,80196.57862324617
1,10,31786.17654854911
1,20,31233.7699996014
2,0,72516.57523517219
2,10,33978.109614158166
2,20,33625.845434072064
3,0,73940.38952885842
3,10,35647.242944834186
3,20,35463.046117665814
4,0,68827.46723533163
4,10,37019.96667729592
4,20,36762.752750318876
5,0,71827.57659040179
5,10,38573.51815609056
5,20,38363.275171396686
6,0,73788.16940369898
6,10,39496.72722018495
6,20,39348.986866230865
7,0,69159.39004703444
7,10,40749.16731106505
7,20,40657.99382174745
8,0,70974.65634964923
8,10,40985.982142857145
8,20,40915.44128667092
9,0,71712.75448421556
9,10,41576.19427614796
9,20,41547.89271763393
10,0,72600.122787787
10,10,41983.686304209186
10,20,41873.9974091199
11,0,72346.5963807398
11,10,42456.910893654334
11,20,42421.71221301021
12,0,74278.86780532525
12,10,43105.711993781886
12,20,43158.65489477041
13,0,68913.05953045281
13,10,43552.46593989158
13,20,43502.75930723852
14,0,71440.74009486607
14,10,44579.15963807398
14,20,44552.67259247449
15,0,72344.54906728317
15,10,44867.43835698342
15,20,44838.77132493623
16,0,70791.55474728954
16,10,45282.165776466834
16,20,45067.255121970666
17,0,73678.75294961735
17,10,45927.38213488521
17,20,45923.25011957908
18,0,73819.62244897959
18,10,45864.3350007972
18,20,45831.935566804845
19,0,71649.84430803571
19,10,46130.22305484694
19,20,46117.798549107145
20,0,71462.74430006377
20,10,46244.264209980865
20,20,46194.7418486926
21,0,75209.70455994898
21,10,46829.46514269771
21,20,46813.941127232145
22,0,73991.1524234694
22,10,47181.84446747449
22,20,47169.22747927296
23,0,69607.64451132015
23,10,46954.90260283801
23,20,46945.6924226722
24,0,74965.03844467475
24,10,46807.759008290814
24,20,46817.76295440051
25,0,74648.07983896683
25,10,46831.8115632972
25,20,46812.411352040814
26,0,71891.45228794643
26,10,46437.42799346301
26,20,46426.47305484694
27,0,75805.65533322704
27,10,46038.645029496176
27,20,46034.30098054847
28,0,71104.25599888393
28,10,46287.02513153699
28,20,46301.51913265306
29,0,69028.80534518496
29,10,47154.9397919324
29,20,47149.1484773597
30,0,74851.50711495536
30,10,47329.210200095666
30,20,47316.987842793365
31,0,71786.92209422831
31,10,47630.07702885842
31,20,47611.40142697704
