generation,label_bal,color_bal
0,0.516,0.496
1,0.479,0.527
2,0.515,0.521
3,0.547,0.506
4,0.552,0.534
5,0.595,0.502
6,0.624,0.542
7,0.64,0.525
8,0.704,0.545
9,0.736,0.542
10,0.781,0.551
11,0.8,0.562
12,0.812,0.53
13,0.834,0.566
14,0.862,0.548
15,0.859,0.537
16,0.862,0.559
17,0.855,0.559
18,0.846,0.578
19,0.87,0.58
20,0.877,0.558
21,0.853,0.572
22,0.869,0.555
23,0.891,0.558
24,0.877,0.561
25,0.889,0.557
26,0.857,0.543
27,0.886,0.547
28,0.879,0.561
29,0.896,0.572
30,0.903,0.575
31,0.913,0.58
32,0.935,0.556
33,0.927,0.586
34,0.926,0.587
35,0.931,0.601
36,0.922,0.602
37,0.937,0.61
38,0.944,0.626
39,0.95,0.616
