generation,label_bal,color_bal
0,0.484,0.486
1,0.493,0.531
2,0.532,0.518
3,0.572,0.51
4,0.617,0.52
5,0.63,0.516
6,0.634,0.53
7,0.667,0.551
8,0.718,0.548
9,0.755,0.542
10,0.759,0.517
11,0.77,0.571
12,0.816,0.54
13,0.834,0.545
14,0.822,0.545
15,0.843,0.551
16,0.819,0.543
17,0.835,0.535
18,0.855,0.536
19,0.871,0.499
20,0.854,0.538
21,0.881,0.559
22,0.89,0.554
23,0.894,0.54
24,0.893,0.545
25,0.891,0.524
26,0.904,0.556
27,0.887,0.561
28,0.888,0.546
29,0.895,0.571
30,0.897,0.556
31,0.895,0.565
32,0.936,0.542
33,0.921,0.567
34,0.935,0.563
35,0.933,0.54
36,0.898,0.554
37,0.942,0.515
38,0.931,0.525
39,0.94,0.538
