generation,label_bal,color_bal
0,0.534,0.54
1,0.526,0.522
2,0.558,0.511
3,0.553,0.496
4,0.539,0.52
5,0.551,0.498
6,0.557,0.52
7,0.579,0.493
8,0.569,0.57
9,0.565,0.49
10,0.526,0.52
11,0.537,0.54
12,0.558,0.519
13,0.528,0.539
14,0.525,0.525
15,0.549,0.509
16,0.57,0.501
17,0.535,0.482
18,0.54,0.524
19,0.571,0.507
20,0.531,0.517
21,0.541,0.505
22,0.551,0.535
23,0.561,0.536
24,0.531,0.516
25,0.561,0.532
26,0.575,0.525
27,0.594,0.496
28,0.569,0.525
29,0.566,0.527
30,0.571,0.484
31,0.551,0.508
32,0.527,0.491
33,0.547,0.487
34,0.553,0.545
35,0.56,0.494
36,0.515,0.503
37,0.549,0.52
38,0.55,0.514
39,0.575,0.51
