generation,label_bal,color_bal
0,0.48,0.48
1,0.62,0.51
2,0.53,0.57
3,0.63,0.57
4,0.69,0.61
5,0.65,0.58
6,0.77,0.54
7,0.83,0.5
8,0.86,0.6
9,0.89,0.51
10,0.91,0.55
11,0.84,0.6
12,0.88,0.54
13,0.84,0.63
14,0.9,0.56
15,0.89,0.61
16,0.86,0.49
17,0.93,0.62
18,0.89,0.57
19,0.91,0.63
20,0.85,0.62
21,0.84,0.66
22,0.97,0.57
23,0.88,0.6
24,0.87,0.7
25,0.93,0.7
26,0.93,0.65
27,0.85,0.73
28,0.9,0.63
29,0.92,0.61
30,0.94,0.67
31,0.97,0.69
32,0.96,0.74
33,0.97,0.72
34,0.98,0.66
35,0.97,0.73
36,0.97,0.76
37,0.99,0.75
38,1.0,0.75
39,0.98,0.81
