generation,label_bal,color_bal
0,0.641,0.516
1,0.692,0.493
2,0.754,0.462
3,0.736,0.504
4,0.772,0.501
5,0.801,0.491
6,0.815,0.5
7,0.836,0.536
8,0.882,0.515
9,0.887,0.524
10,0.918,0.514
11,0.934,0.55
12,0.954,0.506
13,0.972,0.497
14,0.973,0.527
15,0.987,0.494
16,0.994,0.528
17,1.0,0.532
18,1.0,0.535
19,1.0,0.543
20,1.0,0.517
21,1.0,0.527
22,1.0,0.52
23,1.0,0.506
24,1.0,0.51
25,1.0,0.499
26,1.0,0.55
27,1.0,0.538
28,1.0,0.53
29,1.0,0.533
30,1.0,0.519
31,1.0,0.53
32,1.0,0.535
33,1.0,0.526
34,1.0,0.522
35,1.0,0.52
36,1.0,0.533
37,1.0,0.534
38,1.0,0.584
39,1.0,0.55
