proba_0,proba_1,generation
0.9951285,0.9978173,0
0.9879846,0.99953985,1
0.98703843,0.9909734,1
0.9856204,0.9953686,2
0.9952704,0.9942541,3
0.98372334,0.99707985,4
0.9923748,0.9991457,5
0.99020404,0.98946625,6
0.99951124,0.9724916,7
0.9885237,0.99243474,8
0.9999791,0.9950364,9
0.9949398,0.9912226,10
0.9982763,0.983774,11
0.9929839,0.97801286,12
0.97850376,0.9995961,13
0.9974304,0.99286574,14
0.9904311,0.9927531,15
0.9981462,0.991729,16
0.99435383,0.98583955,17
0.990911,0.99677175,18
0.98651356,0.99101996,19
0.9889815,0.9792493,20
0.9935015,0.9777994,21
0.9996056,0.95888466,22
0.99056864,0.99930036,23
0.98807585,0.96851075,24
0.99241257,0.97137266,24
0.9939997,0.97828215,25
0.99791324,0.9911325,26
0.9932099,0.94285244,27
0.99627256,0.9878306,28
0.9948608,0.99594164,29
0.9976253,0.9664066,30
0.9885603,0.9746757,31
0.985958,0.98835766,32
0.9932588,0.97261715,32
0.9985197,0.9966419,33
0.9997626,0.9977149,34
0.99952835,0.9505276,35
0.9957214,0.99690646,36
0.9983577,0.9166781,37
0.9959821,0.970477,37
0.9979186,0.9930401,38
0.994836,0.9878835,39
