generation,label_bal,color_bal
0,0.534,0.492
1,0.572,0.504
2,0.616,0.505
3,0.661,0.527
4,0.701,0.524
5,0.74,0.512
6,0.786,0.484
7,0.806,0.467
8,0.827,0.483
9,0.881,0.512
10,0.9,0.493
11,0.923,0.509
12,0.952,0.493
13,0.968,0.51
14,0.989,0.489
15,1.0,0.489
16,0.999,0.483
17,1.0,0.516
18,1.0,0.474
19,1.0,0.495
20,1.0,0.489
21,1.0,0.511
22,1.0,0.486
23,1.0,0.483
24,1.0,0.49
25,1.0,0.518
26,1.0,0.472
27,1.0,0.492
28,1.0,0.479
29,1.0,0.491
30,1.0,0.498
31,1.0,0.502
32,1.0,0.488
33,1.0,0.502
34,1.0,0.474
35,1.0,0.499
36,1.0,0.475
37,1.0,0.539
38,1.0,0.529
39,1.0,0.502
