generation,label_bal,color_bal
0,0.434,0.512
1,0.496,0.459
2,0.535,0.473
3,0.593,0.46
4,0.569,0.482
5,0.635,0.504
6,0.67,0.51
7,0.722,0.516
8,0.772,0.526
9,0.79,0.486
10,0.808,0.466
11,0.818,0.496
12,0.844,0.5
13,0.839,0.486
14,0.861,0.479
15,0.892,0.516
16,0.922,0.502
17,0.935,0.484
18,0.941,0.48
19,0.951,0.507
20,0.948,0.463
21,0.942,0.486
22,0.953,0.519
23,0.944,0.525
24,0.936,0.474
25,0.952,0.525
26,0.948,0.516
27,0.948,0.515
28,0.951,0.472
29,0.96,0.494
0,0.422,0.513
1,0.495,0.465
2,0.55,0.463
3,0.598,0.444
4,0.583,0.505
5,0.623,0.517
6,0.675,0.497
7,0.731,0.487
8,0.786,0.506
9,0.775,0.496
10,0.831,0.513
11,0.831,0.51
12,0.823,0.498
13,0.836,0.505
14,0.865,0.5
15,0.897,0.527
16,0.917,0.487
17,0.932,0.484
18,0.931,0.514
19,0.954,0.504
20,0.949,0.484
21,0.959,0.497
22,0.957,0.511
23,0.948,0.503
24,0.944,0.519
25,0.949,0.51
26,0.945,0.489
27,0.93,0.476
28,0.958,0.518
29,0.962,0.524
0,0.422,0.513
1,0.495,0.465
2,0.55,0.463
3,0.598,0.444
4,0.583,0.505
5,0.623,0.517
6,0.675,0.497
7,0.731,0.487
8,0.786,0.506
9,0.775,0.496
10,0.831,0.513
11,0.831,0.51
12,0.823,0.498
13,0.836,0.505
14,0.865,0.5
15,0.897,0.527
16,0.917,0.487
17,0.932,0.484
18,0.931,0.514
19,0.954,0.504
20,0.949,0.484
21,0.959,0.497
22,0.957,0.511
23,0.948,0.503
24,0.944,0.519
25,0.949,0.51
26,0.945,0.489
27,0.93,0.476
28,0.958,0.518
29,0.962,0.524
0,0.422,0.513
1,0.495,0.465
2,0.55,0.463
3,0.598,0.444
4,0.583,0.505
5,0.623,0.517
6,0.675,0.497
7,0.731,0.487
8,0.786,0.506
9,0.775,0.496
10,0.831,0.513
11,0.831,0.51
12,0.823,0.498
13,0.836,0.505
14,0.865,0.5
15,0.897,0.527
16,0.917,0.487
17,0.932,0.484
18,0.931,0.514
19,0.954,0.504
20,0.949,0.484
21,0.959,0.497
22,0.957,0.511
23,0.948,0.503
24,0.944,0.519
25,0.949,0.51
26,0.945,0.489
27,0.93,0.476
28,0.958,0.518
29,0.962,0.524
0,0.422,0.513
1,0.495,0.465
2,0.55,0.463
3,0.598,0.444
4,0.583,0.505
5,0.623,0.517
6,0.675,0.497
7,0.731,0.487
8,0.786,0.506
9,0.775,0.496
10,0.831,0.513
11,0.831,0.51
12,0.823,0.498
13,0.836,0.505
14,0.865,0.5
15,0.897,0.527
16,0.917,0.487
17,0.932,0.484
18,0.931,0.514
19,0.954,0.504
20,0.949,0.484
21,0.959,0.497
22,0.957,0.511
23,0.948,0.503
24,0.944,0.519
25,0.949,0.51
26,0.945,0.489
27,0.93,0.476
28,0.958,0.518
29,0.962,0.524
0,0.422,0.513
1,0.495,0.465
2,0.55,0.463
3,0.598,0.444
4,0.583,0.505
5,0.623,0.517
6,0.675,0.497
7,0.731,0.487
8,0.786,0.506
9,0.775,0.496
10,0.831,0.513
11,0.831,0.51
12,0.823,0.498
13,0.836,0.505
14,0.865,0.5
15,0.897,0.527
16,0.917,0.487
17,0.932,0.484
18,0.931,0.514
19,0.954,0.504
20,0.949,0.484
21,0.959,0.497
22,0.957,0.511
23,0.948,0.503
24,0.944,0.519
25,0.949,0.51
26,0.945,0.489
27,0.93,0.476
28,0.958,0.518
29,0.962,0.524
0,0.422,0.513
1,0.495,0.465
2,0.55,0.463
3,0.598,0.444
4,0.583,0.505
5,0.623,0.517
6,0.675,0.497
7,0.731,0.487
8,0.786,0.506
9,0.775,0.496
10,0.831,0.513
11,0.831,0.51
12,0.823,0.498
13,0.836,0.505
14,0.865,0.5
15,0.897,0.527
16,0.917,0.487
17,0.932,0.484
18,0.931,0.514
19,0.954,0.504
20,0.949,0.484
21,0.959,0.497
22,0.957,0.511
23,0.948,0.503
24,0.944,0.519
25,0.949,0.51
26,0.945,0.489
27,0.93,0.476
28,0.958,0.518
29,0.962,0.524
30,0.962,0.505
31,0.933,0.464
32,0.95,0.511
33,0.929,0.491
34,0.95,0.511
35,0.96,0.515
36,0.96,0.496
37,0.953,0.511
38,0.958,0.522
39,0.959,0.515
0,0.454,0.511
1,0.5,0.515
2,0.544,0.511
3,0.571,0.509
4,0.606,0.503
5,0.602,0.519
6,0.61,0.485
7,0.646,0.494
8,0.64,0.484
9,0.64,0.493
10,0.673,0.49
11,0.695,0.523
12,0.719,0.507
13,0.781,0.527
14,0.79,0.515
15,0.844,0.526
16,0.863,0.513
17,0.907,0.505
18,0.904,0.499
19,0.927,0.512
20,0.942,0.498
21,0.954,0.497
22,0.955,0.474
23,0.958,0.484
24,0.964,0.494
25,0.956,0.491
26,0.978,0.53
27,0.971,0.494
28,0.969,0.499
29,0.967,0.479
30,0.968,0.492
31,0.968,0.479
32,0.97,0.52
33,0.979,0.538
34,0.976,0.521
35,0.976,0.481
36,0.982,0.5
37,0.988,0.52
38,0.973,0.462
39,0.98,0.523
