proba_0,proba_1,generation
0.99652475,0.99690294,0
0.9943183,0.989017,1
0.9854842,0.9900527,2
0.98782116,0.982542,3
0.982397,0.9858861,4
0.9888244,0.98008335,5
0.97763455,0.9796968,6
0.97956,0.97923696,7
0.98204756,0.98126745,8
0.9722202,0.98132515,9
0.9786348,0.97829694,10
0.97797626,0.9804016,11
0.97493875,0.97594225,12
0.9637847,0.97625613,13
0.9654582,0.9781416,14
0.97395855,0.9795666,15
0.96772903,0.9775177,16
0.9679281,0.97047794,17
0.97517776,0.9708963,18
0.9729968,0.9708581,19
0.9734347,0.97009116,20
0.9607439,0.9676092,21
0.968232,0.97143775,22
0.96764904,0.97351354,23
0.9691014,0.9668956,24
0.97170705,0.97008866,25
0.9655919,0.96650743,26
0.9666432,0.9675307,27
0.9608702,0.96622413,28
0.96899796,0.9667883,29
0.971002,0.9623298,30
0.9649817,0.9565116,31
0.95416886,0.96623975,32
0.95289695,0.9613346,33
0.9638204,0.9576292,34
0.9585084,0.9545176,35
0.96256953,0.95593035,36
0.9613382,0.9534428,37
0.96215415,0.96239614,38
0.95893747,0.9528213,39
