generation,label_bal,color_bal
0,0.498,0.526
1,0.573,0.452
2,0.552,0.463
3,0.534,0.481
4,0.581,0.504
5,0.646,0.516
6,0.634,0.514
7,0.628,0.471
8,0.628,0.507
9,0.687,0.512
10,0.669,0.481
11,0.671,0.514
12,0.725,0.492
13,0.744,0.491
14,0.77,0.504
15,0.797,0.493
16,0.784,0.503
17,0.816,0.465
18,0.827,0.513
19,0.841,0.49
20,0.835,0.517
21,0.814,0.502
22,0.817,0.508
23,0.787,0.473
24,0.796,0.488
25,0.8,0.466
26,0.82,0.478
27,0.807,0.487
0,0.522,0.493
1,0.555,0.469
2,0.549,0.468
3,0.536,0.501
4,0.573,0.483
5,0.614,0.498
6,0.636,0.512
7,0.616,0.489
8,0.628,0.545
9,0.676,0.481
10,0.688,0.481
11,0.696,0.548
12,0.723,0.481
13,0.77,0.513
14,0.775,0.514
15,0.799,0.525
16,0.806,0.494
17,0.812,0.505
18,0.82,0.508
19,0.823,0.501
20,0.803,0.47
21,0.828,0.51
22,0.849,0.527
23,0.809,0.506
24,0.808,0.484
25,0.8,0.457
26,0.821,0.501
27,0.799,0.474
0,0.522,0.493
1,0.555,0.469
2,0.549,0.468
3,0.536,0.501
4,0.573,0.483
5,0.614,0.498
6,0.636,0.512
7,0.616,0.489
8,0.628,0.545
9,0.676,0.481
10,0.688,0.481
11,0.696,0.548
12,0.723,0.481
13,0.77,0.513
14,0.775,0.514
15,0.799,0.525
16,0.806,0.494
17,0.812,0.505
18,0.82,0.508
19,0.823,0.501
20,0.803,0.47
21,0.828,0.51
22,0.849,0.527
23,0.809,0.506
24,0.808,0.484
25,0.8,0.457
26,0.821,0.501
27,0.799,0.474
0,0.522,0.493
1,0.555,0.469
2,0.549,0.468
3,0.536,0.501
4,0.573,0.483
5,0.614,0.498
6,0.636,0.512
7,0.616,0.489
8,0.628,0.545
9,0.676,0.481
10,0.688,0.481
11,0.696,0.548
12,0.723,0.481
13,0.77,0.513
14,0.775,0.514
15,0.799,0.525
16,0.806,0.494
17,0.812,0.505
18,0.82,0.508
19,0.823,0.501
20,0.803,0.47
21,0.828,0.51
22,0.849,0.527
23,0.809,0.506
24,0.808,0.484
25,0.8,0.457
26,0.821,0.501
27,0.799,0.474
0,0.522,0.493
1,0.555,0.469
2,0.549,0.468
3,0.536,0.501
4,0.573,0.483
5,0.614,0.498
6,0.636,0.512
7,0.616,0.489
8,0.628,0.545
9,0.676,0.481
10,0.688,0.481
11,0.696,0.548
12,0.723,0.481
13,0.77,0.513
14,0.775,0.514
15,0.799,0.525
16,0.806,0.494
17,0.812,0.505
18,0.82,0.508
19,0.823,0.501
20,0.803,0.47
21,0.828,0.51
22,0.849,0.527
23,0.809,0.506
24,0.808,0.484
25,0.8,0.457
26,0.821,0.501
27,0.799,0.474
0,0.522,0.493
1,0.555,0.469
2,0.549,0.468
3,0.536,0.501
4,0.573,0.483
5,0.614,0.498
6,0.636,0.512
7,0.616,0.489
8,0.628,0.545
9,0.676,0.481
10,0.688,0.481
11,0.696,0.548
12,0.723,0.481
13,0.77,0.513
14,0.775,0.514
15,0.799,0.525
16,0.806,0.494
17,0.812,0.505
18,0.82,0.508
19,0.823,0.501
20,0.803,0.47
21,0.828,0.51
22,0.849,0.527
23,0.809,0.506
24,0.808,0.484
25,0.8,0.457
26,0.821,0.501
27,0.799,0.474
0,0.522,0.493
1,0.555,0.469
2,0.549,0.468
3,0.536,0.501
4,0.573,0.483
5,0.614,0.498
6,0.636,0.512
7,0.616,0.489
8,0.628,0.545
9,0.676,0.481
10,0.688,0.481
11,0.696,0.548
12,0.723,0.481
13,0.77,0.513
14,0.775,0.514
15,0.799,0.525
16,0.806,0.494
17,0.812,0.505
18,0.82,0.508
19,0.823,0.501
20,0.803,0.47
21,0.828,0.51
22,0.849,0.527
23,0.809,0.506
24,0.808,0.484
25,0.8,0.457
26,0.821,0.501
27,0.799,0.474
28,0.813,0.485
29,0.8,0.457
30,0.801,0.494
31,0.793,0.474
32,0.804,0.5
33,0.837,0.495
34,0.804,0.463
35,0.821,0.451
36,0.844,0.506
37,0.804,0.478
38,0.818,0.482
39,0.785,0.482
0,0.486,0.526
1,0.529,0.454
2,0.536,0.501
3,0.549,0.517
4,0.545,0.519
5,0.553,0.494
6,0.563,0.507
7,0.563,0.502
8,0.6,0.478
9,0.622,0.512
10,0.672,0.499
11,0.723,0.505
12,0.738,0.483
13,0.763,0.51
14,0.804,0.522
15,0.805,0.497
16,0.824,0.498
17,0.86,0.512
18,0.861,0.498
19,0.855,0.516
20,0.841,0.476
21,0.85,0.481
22,0.84,0.54
23,0.875,0.503
24,0.866,0.505
25,0.887,0.515
26,0.885,0.506
27,0.891,0.502
28,0.916,0.521
29,0.922,0.509
30,0.908,0.539
31,0.922,0.512
32,0.918,0.503
33,0.916,0.496
34,0.928,0.493
35,0.926,0.506
36,0.925,0.52
37,0.919,0.503
38,0.914,0.516
39,0.907,0.501
