generation,epoch,gen_loss
0,0,77672.7361587213
0,10,27163.046197385203
0,20,26246.537607621172
1,0,74447.1650390625
1,10,31795.073879942604
1,20,31280.081463249364
2,0,69687.92482461735
2,10,33249.719457509564
2,20,32904.1610929528
3,0,68280.0116390306
3,10,33960.941585618624
3,20,33662.745366310584
4,0,69274.27299904337
4,10,35278.55749760842
4,20,35079.56435347576
5,0,66721.16472018496
5,10,36117.75257095025
5,20,35941.66998166454
6,0,72894.67779416454
6,10,36689.50432477678
6,20,36622.88073979592
7,0,65407.76933195153
7,10,37484.786930006376
7,20,37279.286870216834
8,0,73937.91759008291
8,10,37954.12290736607
8,20,37915.36152742347
9,0,68896.90381855867
9,10,38748.970005580355
9,20,38664.51283482143
10,0,63786.28015385842
10,10,39552.51602359694
10,20,39499.393315529334
11,0,73368.52006935587
11,10,40582.43708147322
11,20,40496.881855867345
12,0,66620.7811702806
12,10,40269.7851163903
12,20,40242.26692044005
13,0,70535.8209502551
13,10,40636.835857780614
13,20,40601.10208067602
14,0,70692.29934630102
14,10,40849.480907206635
14,20,40921.966298628824
15,0,63673.15318080357
15,10,40696.64417251275
15,20,40731.73401626275
16,0,67779.80546476402
16,10,40907.292171556124
16,20,40920.989496970666
17,0,69177.73923788265
17,10,41188.9316804847
17,20,41179.640186543365
18,0,68214.80315290179
18,10,41389.63584183674
18,20,41345.7359893176
19,0,72136.88913026148
19,10,41817.0419523278
19,20,41817.37834821428
20,0,71761.53166852679
20,10,42708.5064971301
20,20,42713.36463647959
21,0,69048.2819674745
21,10,42792.407206632655
21,20,42786.85263871174
22,0,68886.45186941964
22,10,43172.634267378824
22,20,43108.55670041454
23,0,65896.27961575254
23,10,43121.27116549745
23,20,43105.02493223852
24,0,66178.46960698342
24,10,43680.47759885204
24,20,43581.473154496176
25,0,72879.71293048469
25,10,43820.21546157525
25,20,43792.96412627551
26,0,67392.33882732781
26,10,44320.045659279334
26,20,44282.42199457908
27,0,71342.59474649235
27,10,44869.61810427296
27,20,44829.27252072704
28,0,70131.28673070791
28,10,45220.68494897959
28,20,45170.86369977678
28,0,75542.05745774873
28,10,45186.511738679845
28,20,45188.98212292729
29,0,68799.69487404337
29,10,45968.65469547194
29,20,45932.680185746176
30,0,72578.0368104273
30,10,46397.77014907525
30,20,46381.731365593114
31,0,74837.11838329081
31,10,46146.942402742345
31,20,46103.601323341834
32,0,74569.59919084821
32,10,45943.66053491709
32,20,45917.224689094386
33,0,71033.74264588648
33,10,45964.753687021686
33,20,45923.65445631377
34,0,66427.91191007652
34,10,45933.67938855229
34,20,45924.139429209186
35,0,69404.07633131377
35,10,46452.28463807398
35,20,46468.53629225127
36,0,69394.74284518496
36,10,45982.89664381377
36,20,45979.17566167092
37,0,72427.10002790179
37,10,45752.4840361926
37,20,45729.797871492345
38,0,70592.22496811225
38,10,45604.25544084822
38,20,45578.94927853954
39,0,75213.88877152423
39,10,44845.633290816324
39,20,44807.0049226722
0,0,77672.4041274713
0,10,27164.2221878986
0,20,26249.746537189094
1,0,76153.39606584821
1,10,31825.749402104593
1,20,31194.390256297833
2,0,72374.23317920919
2,10,33807.012715242345
2,20,33516.00709502551
3,0,73698.1536591199
3,10,35612.22961176658
3,20,35323.24593431123
4,0,71574.19314014669
4,10,36422.52800143495
4,20,36312.485331632655
