generation,label_bal,color_bal
0,0.538,0.493
1,0.534,0.5
2,0.572,0.478
3,0.53,0.494
4,0.519,0.52
5,0.516,0.511
6,0.547,0.498
7,0.522,0.533
8,0.488,0.489
9,0.508,0.506
10,0.515,0.522
11,0.471,0.515
12,0.52,0.491
13,0.497,0.512
14,0.515,0.5
15,0.513,0.525
16,0.481,0.51
17,0.534,0.502
18,0.527,0.534
19,0.524,0.504
20,0.529,0.492
21,0.514,0.528
22,0.518,0.519
23,0.522,0.52
24,0.526,0.502
25,0.525,0.518
26,0.486,0.513
27,0.513,0.507
28,0.567,0.499
29,0.544,0.516
30,0.551,0.511
31,0.536,0.511
32,0.54,0.515
33,0.556,0.507
34,0.501,0.497
35,0.522,0.496
36,0.495,0.507
37,0.497,0.516
38,0.502,0.489
39,0.502,0.528
40,0.491,0.515
