generation,label_bal,color_bal
0,0.488,0.486
1,0.518,0.526
2,0.502,0.539
3,0.535,0.507
4,0.6,0.504
5,0.562,0.562
6,0.593,0.522
7,0.617,0.548
8,0.612,0.519
9,0.606,0.51
10,0.625,0.501
11,0.622,0.535
12,0.606,0.513
13,0.594,0.555
14,0.611,0.525
15,0.626,0.501
16,0.61,0.524
17,0.613,0.527
18,0.581,0.55
19,0.574,0.576
20,0.602,0.533
21,0.61,0.547
22,0.6,0.55
23,0.599,0.558
24,0.619,0.548
25,0.626,0.514
26,0.653,0.533
27,0.616,0.559
28,0.625,0.538
29,0.643,0.528
30,0.667,0.513
31,0.666,0.515
32,0.634,0.538
33,0.616,0.565
34,0.651,0.54
35,0.624,0.536
36,0.622,0.552
37,0.632,0.525
38,0.649,0.525
39,0.637,0.543
