generation,label_bal,color_bal
0,0.519,0.5
1,0.516,0.518
2,0.535,0.509
3,0.555,0.499
4,0.588,0.524
5,0.583,0.539
6,0.635,0.527
7,0.65,0.521
8,0.654,0.526
9,0.71,0.547
10,0.771,0.516
11,0.818,0.501
12,0.866,0.523
13,0.884,0.526
14,0.895,0.536
15,0.897,0.53
16,0.897,0.524
17,0.922,0.562
18,0.938,0.503
19,0.922,0.54
20,0.911,0.534
21,0.925,0.54
22,0.899,0.532
23,0.902,0.517
24,0.901,0.549
25,0.899,0.532
26,0.91,0.482
27,0.915,0.529
28,0.916,0.508
29,0.901,0.533
30,0.914,0.512
31,0.899,0.516
32,0.891,0.51
33,0.895,0.52
34,0.892,0.495
35,0.912,0.481
36,0.879,0.496
37,0.866,0.498
38,0.856,0.498
39,0.87,0.51
