generation,label_bal,color_bal
0,0.618,0.536
1,0.623,0.517
2,0.622,0.47
3,0.639,0.495
4,0.64,0.521
5,0.632,0.538
6,0.625,0.529
7,0.614,0.539
8,0.637,0.501
9,0.648,0.494
10,0.639,0.493
11,0.617,0.509
12,0.593,0.502
13,0.619,0.486
14,0.608,0.491
15,0.597,0.485
16,0.635,0.486
17,0.611,0.504
18,0.582,0.482
19,0.633,0.507
20,0.653,0.504
21,0.655,0.472
22,0.61,0.518
23,0.625,0.463
24,0.654,0.492
25,0.637,0.503
26,0.637,0.505
27,0.626,0.512
28,0.634,0.514
29,0.639,0.512
30,0.654,0.491
31,0.648,0.497
32,0.614,0.488
33,0.605,0.504
34,0.648,0.499
35,0.627,0.464
36,0.638,0.499
37,0.619,0.517
38,0.606,0.53
39,0.637,0.486
