generation,epoch,gen_loss
22,10,643.4279771725531
22,11,638.3125937165725
22,12,643.2351272694931
22,13,646.5490030228071
22,14,641.9044680420519
22,15,637.9762092720908
22,16,638.9891032100015
22,17,634.9119783508748
22,18,639.1308353489361
22,19,637.5323910141924
23,0,13129.353966300238
23,1,742.5438415975034
23,2,674.2521996533084
23,3,663.3599614747287
23,4,652.1025498070752
23,5,649.0396033102842
23,6,643.6594709848716
23,7,643.7665763425944
23,8,642.0233397542119
23,9,635.967383498959
23,10,636.6996710667692
23,11,633.853498612756
23,12,633.9122196561258
23,13,639.4969291407205
23,14,631.86279296875
23,15,631.7403988266924
23,16,631.3533065534746
23,17,632.0560548964223
23,18,631.2322653325087
23,19,625.8130581209887
24,0,12858.676844664482
24,1,742.5327788635104
24,2,689.5292543443899
24,3,656.9104730657377
24,4,650.0321902995588
24,5,635.4371003614953
24,6,633.0900753552872
24,7,627.5977614572987
24,8,628.8521637485196
24,9,632.7931132048441
24,10,625.7914073543036
24,11,624.1424867961109
24,12,625.5444107615277
24,13,622.6967188455073
24,14,620.8994897222169
24,15,620.447366056932
24,16,620.3979147465712
24,17,616.9195393979695
24,18,614.5902269731815
24,19,618.1658569932858
25,0,12887.761047064821
25,1,720.80746855421
25,2,660.5962340860904
25,3,646.0923221653424
25,4,637.8012756496886
25,5,630.9488788035796
25,6,625.219655081229
25,7,624.3089387702476
25,8,621.146443336692
25,9,620.6364216326501
25,10,619.2431598840541
25,11,617.9726064071095
25,12,615.4956102441167
25,13,621.3459398041144
25,14,619.5295741447318
25,15,612.1956519987298
25,16,612.9151541189926
25,17,607.7163300829004
25,18,607.9541888621734
25,19,607.2526439116461
26,0,10767.221859957595
26,1,693.0830052755864
26,2,645.9462635441339
26,3,629.7786717496466
26,4,630.0317700672849
26,5,618.7544615356147
26,6,616.6858724953202
26,7,614.3927034783771
26,8,617.3214481419049
26,9,615.9014097181101
26,10,606.6283427567237
26,11,614.0684533900328
26,12,608.4550723050218
26,13,605.97566383567
26,14,611.1317081964395
26,15,602.531998687968
26,16,607.7806069670213
26,17,603.1722147971901
26,18,604.1220121127178
26,19,601.4931767470679
27,0,11117.454345852355
27,1,707.7606299663814
27,2,641.6940973183928
27,3,617.4792580452992
27,4,611.7681922073177
27,5,606.7155776641771
27,6,605.3959141663643
27,7,598.6717963556789
27,8,599.4384359718827
27,9,595.9882129025634
27,10,597.8682043546569
27,11,592.9044567005559
27,12,596.1124358608554
27,13,595.3909082389403
27,14,588.8651973659076
27,15,590.846047697557
27,16,590.1031546371199
27,17,587.2725927077762
27,18,587.1826450935495
27,19,588.9699847307648
28,0,11524.348692504584
28,1,680.4543063063493
28,2,618.712841826721
28,3,606.060121568899
28,4,600.8060574333359
28,5,594.3516727811258
28,6,589.2365886809482
28,7,589.4631225287477
28,8,584.4655516981204
28,9,587.2837525906365
28,10,579.7439918424798
28,11,580.9295246898399
28,12,580.2453489420175
28,13,579.2874699151895
28,14,578.1974957379852
28,15,578.9129796855899
28,16,577.7136709497727
28,17,577.0242458800524
28,18,572.5126987447949
28,19,575.2235950572566
29,0,12586.457238232302
29,1,696.0989940988405
29,2,602.2351702477938
29,3,588.101413120559
29,4,578.1130693431005
29,5,575.5357358601391
29,6,575.777144229208
29,7,570.960553232207
29,8,567.7592364546722
29,9,565.037616757717
29,10,568.7566452212905
29,11,570.7762284034039
29,12,565.524214467093
29,13,557.9991756523151
29,14,565.1743602053169
29,15,560.1347742803522
29,16,556.5925722751757
29,17,561.0207595638658
29,18,554.6828828918905
29,19,558.365955529994
30,0,10428.71817725445
30,1,636.8752069823025
30,2,583.5367639070619
30,3,571.7736732837332
30,4,565.9006420032903
30,5,557.8863547775156
30,6,555.973748838989
30,7,552.8466261138543
30,8,554.7894721369289
30,9,551.3538604214023
30,10,551.0371345949056
30,11,551.7168467925055
30,12,546.324678752125
30,13,546.6868926330417
30,14,543.3452791619709
30,15,545.6096973372555
30,16,544.296487225297
30,17,543.1906701719848
30,18,537.5891770640329
30,19,539.4016243111533
31,0,11088.83869094662
31,1,660.4649520911331
31,2,571.6108386499083
31,3,555.238557922811
31,4,545.9905518622736
31,5,540.2006727745597
31,6,532.9396125028652
31,7,536.4045994392526
31,8,530.2041679699438
31,9,531.6823788668532
31,10,531.5107394267411
31,11,528.3626544831143
31,12,525.2573918946506
31,13,525.5916651047238
31,14,524.7464148187987
31,15,522.5626822100875
31,16,520.832478492942
31,17,519.3182089509475
31,18,521.3653389853778
31,19,521.7533102245377
32,0,10883.558942650234
32,1,684.1711466073407
32,2,546.8062114389135
32,3,527.781809762521
32,4,519.0843651358831
32,5,514.7925376239208
32,6,510.9048947658399
32,7,513.5718606142077
32,8,507.0412170111696
32,9,510.4431741803083
32,10,507.36718764923023
32,11,503.73193441451616
32,12,503.02797663532436
32,13,505.8581028124523
32,14,502.7551868690547
32,15,501.8215385754126
32,16,502.2667788479905
32,17,501.03743962145666
32,18,501.041442348788
32,19,502.01684749388755
33,0,10686.122907643214
33,1,707.2617702344228
33,2,544.6424425493534
33,3,506.4251306808957
33,4,505.35287587508594
33,5,494.536888588903
33,6,491.3629136959906
33,7,491.97739699533923
33,8,487.5979114336606
33,9,487.6257214534545
33,10,484.50496332219876
33,11,487.1561298696802
33,12,487.9273283942113
33,13,484.0465982525739
33,14,484.84311950235906
33,15,485.052525601935
33,16,483.93894962226847
33,17,481.84509642957767
33,18,481.44999049403555
33,19,478.4668260495062
34,0,11445.571259514918
34,1,675.7856343835956
34,2,530.5712589926125
34,3,505.37864032176424
34,4,480.3103328788776
34,5,472.4091596160366
34,6,471.87444807206504
34,7,468.16787786880155
34,8,470.1786590800017
34,9,467.72455087675735
34,10,469.0565007216773
34,11,468.1277391951358
34,12,463.5358416643586
34,13,463.77199757769523
34,14,463.5357994322089
34,15,461.2345076656575
34,16,461.724001485736
34,17,461.76353279244347
34,18,461.12882223339125
34,19,459.6135718758357
35,0,8243.537941482657
35,1,513.7547685767736
35,2,469.37067971077994
35,3,456.66275375105056
35,4,454.13585537861496
35,5,447.9530518771967
35,6,446.4346097838908
35,7,449.8989963671398
35,8,444.58930010434176
35,9,442.561241093941
35,10,444.40827363627466
35,11,442.4394312627741
35,12,441.2479721852795
35,13,442.7850141082241
35,14,437.7382922930356
35,15,436.3329177520677
35,16,440.23565382829213
35,17,439.61542718043245
35,18,436.9009689666823
35,19,437.6603361470192
36,0,10342.177134618782
36,1,539.5507178271604
36,2,493.02614304372327
36,3,466.8528243906632
36,4,442.20678479630675
36,5,435.95648193359375
36,6,424.8714145203383
36,7,424.197036332781
36,8,419.38858203841306
36,9,423.99569634994845
36,10,419.3468899528671
36,11,416.7649531655906
36,12,417.28443300578294
36,13,416.87218462284153
36,14,418.32667590003723
36,15,417.77349226748737
36,16,413.4132215131466
36,17,416.46051719311106
36,18,412.4488647759398
36,19,412.4856383829653
37,0,8908.140485768214
37,1,484.4280008255415
37,2,445.95354433689255
37,3,425.84338431136825
37,4,415.74262355067617
37,5,411.6090143105803
37,6,407.637498552467
37,7,405.5388214932094
37,8,399.5664015492484
37,9,401.0169008436879
37,10,398.6727690381934
37,11,399.46631098143337
37,12,398.2759190491767
37,13,396.30928050743046
37,14,394.3598764135086
37,15,393.47703488823254
37,16,394.53504179042824
37,17,392.8851500420232
37,18,394.00218234260393
37,19,395.8102176731548
38,0,9414.736988020992
38,1,439.3280606817791
38,2,403.4554682127712
38,3,391.9452645971023
38,4,388.4095774606271
38,5,389.90942241043797
38,6,385.4896199942218
38,7,388.96381585230745
38,8,382.83467650471806
38,9,384.84566716051916
38,10,377.74157774535837
38,11,379.9967159653643
38,12,378.2866402698321
38,13,375.29846430174587
38,14,371.16879943996884
38,15,370.76511799035853
38,16,375.9403508939487
38,17,369.75188119603837
38,18,372.24542333327764
38,19,369.13331354043305
39,0,10780.227463626628
39,1,413.4243687114389
39,2,377.4895085192543
39,3,365.8039457512368
39,4,364.4781204634016
39,5,365.21246964657513
39,6,361.2688007681177
39,7,360.3826734920586
39,8,359.33050910184903
39,9,355.14951501673767
39,10,357.9016847493888
39,11,356.5926661409784
39,12,354.66766103730515
39,13,355.6387290301708
39,14,357.7230375331888
39,15,355.67991291223353
39,16,353.93796686671476
39,17,353.38600207191223
39,18,351.4170609080121
39,19,350.02453374512913
0,0,72728.71329653118
0,10,5431.385662200107
