generation,epoch,gen_loss
0,0,87892.30912023419
0,0,67378.41045232274
0,0,0.05144628175604897
0,0,67223.07870759474
0,0,67212.32865984108
0,0,67204.88784573655
0,0,48686.883728176574
0,10,5355.244121523533
0,20,5134.999166698502
0,0,47978.19828277812
0,10,5374.285859422754
0,20,5222.9926572767035
0,0,47548.78558483916
0,10,5587.478867808298
0,20,5166.0816999589315
0,0,47636.55933751337
0,10,5302.343120845431
0,20,5158.231185055012
0,0,47578.099794420465
0,10,5365.681724193918
0,20,5293.131811463745
