proba_0,proba_1,generation
0.9982542,0.9979409,0
0.99507743,0.99903834,1
0.9968108,0.9958485,2
0.9984597,0.9963683,0
0.9970622,0.9950347,1
0.9986203,0.9943385,2
0.99929863,0.9976905,3
0.9984272,0.9963726,4
0.99911577,0.997907,5
0.9979468,0.99828357,6
0.9983055,0.9968602,7
0.99880725,0.99762034,8
0.9984525,0.995166,9
0.9991153,0.99843854,10
0.99713576,0.99802417,11
0.9990971,0.99443704,12
0.99967,0.99838936,13
0.9986883,0.99565244,14
0.99745154,0.99762833,15
0.9990151,0.9987688,16
0.99818164,0.99715656,17
0.9993699,0.9982992,18
0.9984756,0.99720514,19
0.9992255,0.997624,20
0.99734235,0.9981829,21
0.99947286,0.9956264,22
0.9979742,0.9987723,23
0.9993144,0.99777716,24
0.9999019,0.99717623,25
0.9998178,0.99744153,26
0.99813676,0.9979374,27
0.9974964,0.9991854,28
0.9982778,0.997583,29
0.99773866,0.9992412,30
0.9988656,0.99870956,31
0.9989164,0.9978396,32
0.9986478,0.99798846,33
0.9988773,0.9975342,34
0.9982905,0.99942017,35
0.99891037,0.9967256,36
0.9981163,0.99784315,37
0.9983721,0.9968485,38
0.9990435,0.9964502,39
0.9987388,0.9960367,40
0.9983031,0.99978685,0
1.0,0.9888657,0
0.9997197,0.9997124,0
1.0,0.991191,1
0.9999998,0.9999846,2
0.9999718,0.9998401,3
0.9998102,0.9988811,4
0.9999301,0.9999652,5
0.9991054,0.9932061,6
0.9952298,0.9959579,7
0.99999994,0.996328,8
0.99999905,0.99974746,9
0.9904967,0.98708117,10
0.9999841,0.99998903,11
0.9999983,0.999826,12
0.9966507,1.0,13
0.99999005,1.0,14
0.99968916,1.0,15
0.99952185,1.0,16
0.98628134,0.9990487,17
0.99999726,0.9999997,18
0.99999756,0.99998176,19
1.0,0.9989863,20
0.9972483,1.0,21
0.99991107,0.99995804,22
0.9999986,0.9999994,23
1.0,0.9997811,24
0.99997675,0.99974406,25
0.9999792,0.9976182,26
0.99976283,1.0,27
0.9995983,1.0,28
0.99979836,0.999974,29
0.9999671,0.99976563,30
1.0,0.99999976,31
0.99536985,0.99963117,32
0.99057364,0.9998288,33
0.99930507,0.99611545,34
1.0,1.0,35
0.99941087,0.9991384,36
0.99430144,0.99932474,37
0.99999833,0.9999388,38
0.99998707,0.9937845,39
0.99997467,0.99999994,40
1.0,1.0,0
0.9999996,0.99995947,1
1.0,1.0,2
0.99979204,1.0,3
0.9975414,1.0,4
0.99991596,0.999691,5
1.0,0.99853843,6
0.99914247,0.9999995,7
0.9999875,0.9998265,8
0.99998456,0.99999774,9
0.9990692,0.9939659,10
1.0,1.0,0
0.99986404,0.9952828,1
0.99989,0.9999981,2
0.9998513,0.99999887,3
0.9963307,0.9999181,4
0.9948616,0.99983996,5
0.9999629,1.0,6
0.99993956,1.0,7
0.9998219,0.99255776,8
0.9997429,1.0,9
0.9998962,0.99969316,10
0.99999964,0.99735975,11
0.99974257,0.9992619,12
0.9980179,0.99999946,13
0.9999292,0.99739677,14
0.99999994,0.99795353,15
0.9964212,0.9999792,16
0.9999678,0.9890432,17
0.9999142,0.99999684,18
1.0,0.99999887,19
0.9939342,1.0,20
1.0,0.9994134,21
0.9911192,0.9997206,22
0.9997945,0.9977776,23
0.99940985,0.99996734,24
0.99999976,1.0,25
0.9996963,0.99986684,26
0.99999994,0.9958916,27
0.9997555,1.0,28
0.9965838,0.999998,29
0.9945323,0.9994495,30
1.0,0.999994,31
0.99999934,1.0,32
0.9975322,1.0,33
0.999998,0.9999993,34
0.99996495,0.9997708,35
0.9999118,0.98405296,36
0.999949,0.99999934,37
0.99488866,0.9999979,38
0.99661434,0.9991198,39
0.99999946,0.9999934,40
