generation,label_bal,color_bal
0,0.58,0.507
1,0.531,0.521
2,0.535,0.489
3,0.505,0.48
4,0.489,0.507
5,0.454,0.519
6,0.455,0.486
7,0.495,0.513
8,0.471,0.493
9,0.443,0.505
10,0.471,0.512
11,0.511,0.492
12,0.518,0.468
13,0.469,0.519
14,0.482,0.508
15,0.465,0.52
16,0.473,0.534
17,0.497,0.5
18,0.518,0.519
19,0.499,0.489
20,0.531,0.504
21,0.483,0.489
22,0.531,0.491
23,0.532,0.491
24,0.541,0.496
25,0.562,0.474
26,0.563,0.519
27,0.586,0.522
28,0.558,0.5
29,0.569,0.496
30,0.534,0.511
31,0.498,0.506
32,0.558,0.496
33,0.531,0.505
34,0.532,0.533
35,0.53,0.491
36,0.538,0.517
37,0.542,0.492
38,0.501,0.481
39,0.533,0.499
40,0.528,0.494
