generation,label_bal,color_bal
0,0.634,0.521
1,0.682,0.478
2,0.714,0.5
3,0.762,0.5
4,0.782,0.501
5,0.832,0.48
6,0.838,0.499
7,0.877,0.462
8,0.914,0.488
9,0.93,0.513
10,0.948,0.5
11,0.968,0.472
12,0.986,0.477
13,0.988,0.478
14,0.992,0.475
15,0.993,0.465
16,0.996,0.471
17,0.99,0.498
18,0.991,0.478
19,0.992,0.488
20,0.992,0.482
21,0.992,0.484
22,0.995,0.479
23,0.995,0.476
24,0.999,0.488
25,0.998,0.463
26,1.0,0.458
27,0.997,0.505
28,0.995,0.473
29,0.998,0.475
30,0.997,0.446
31,1.0,0.48
32,1.0,0.464
33,1.0,0.427
34,1.0,0.431
35,1.0,0.453
36,1.0,0.482
37,1.0,0.441
38,1.0,0.431
39,1.0,0.414
