generation,label_bal,color_bal
0,0.609,0.536
1,0.611,0.517
2,0.643,0.507
3,0.657,0.501
4,0.637,0.481
5,0.654,0.452
6,0.664,0.499
7,0.7,0.474
8,0.709,0.49
9,0.676,0.502
10,0.727,0.505
11,0.75,0.49
12,0.727,0.524
13,0.755,0.486
14,0.734,0.504
15,0.735,0.51
16,0.759,0.488
17,0.751,0.479
18,0.771,0.49
19,0.761,0.477
20,0.771,0.491
21,0.755,0.492
22,0.783,0.491
23,0.776,0.477
24,0.775,0.482
25,0.797,0.507
26,0.793,0.498
27,0.795,0.496
28,0.769,0.493
29,0.791,0.504
30,0.799,0.509
31,0.812,0.503
32,0.795,0.502
33,0.814,0.485
34,0.79,0.504
35,0.795,0.484
36,0.84,0.498
37,0.808,0.498
38,0.807,0.477
39,0.807,0.509
