generation,label_bal,color_bal
0,0.553,0.518
1,0.547,0.515
2,0.534,0.508
3,0.557,0.524
4,0.574,0.522
5,0.556,0.523
6,0.577,0.501
7,0.6,0.498
8,0.635,0.506
9,0.678,0.5
10,0.703,0.514
11,0.752,0.485
12,0.808,0.485
13,0.866,0.488
14,0.919,0.507
15,0.966,0.515
16,0.985,0.498
17,1.0,0.521
18,1.0,0.494
19,1.0,0.536
20,1.0,0.519
21,1.0,0.525
22,1.0,0.525
23,1.0,0.518
24,1.0,0.514
25,1.0,0.491
26,1.0,0.497
27,1.0,0.502
28,1.0,0.495
29,1.0,0.511
30,1.0,0.524
31,1.0,0.496
32,1.0,0.528
33,1.0,0.508
34,1.0,0.475
35,1.0,0.528
36,1.0,0.534
37,1.0,0.557
38,1.0,0.561
39,1.0,0.527
