generation,label_bal,color_bal
0,0.483,0.508
1,0.514,0.483
2,0.558,0.48
3,0.597,0.494
4,0.621,0.481
5,0.658,0.489
6,0.698,0.511
7,0.752,0.494
8,0.802,0.515
9,0.822,0.513
10,0.898,0.497
11,0.894,0.484
12,0.929,0.465
13,0.924,0.51
14,0.937,0.482
15,0.96,0.502
16,0.979,0.497
17,0.965,0.519
18,0.976,0.531
19,0.98,0.507
20,0.985,0.505
21,0.981,0.499
22,0.982,0.533
23,0.982,0.488
24,0.985,0.523
25,0.991,0.523
26,0.988,0.496
27,0.987,0.509
28,0.994,0.507
29,0.988,0.522
30,0.992,0.474
31,0.996,0.53
32,0.997,0.489
33,0.995,0.527
34,0.998,0.545
35,0.998,0.522
36,0.999,0.53
37,0.999,0.505
38,0.999,0.525
39,1.0,0.511
