generation,label_bal,color_bal
0,0.424,0.483
1,0.447,0.524
2,0.412,0.525
3,0.387,0.528
4,0.35,0.541
5,0.357,0.524
6,0.295,0.533
7,0.312,0.516
8,0.281,0.502
9,0.271,0.52
10,0.267,0.505
11,0.229,0.506
12,0.219,0.485
13,0.21,0.495
14,0.226,0.502
15,0.231,0.509
16,0.245,0.501
17,0.265,0.521
18,0.272,0.506
19,0.289,0.528
20,0.279,0.534
21,0.318,0.494
22,0.28,0.493
23,0.283,0.504
24,0.327,0.503
25,0.298,0.511
26,0.276,0.497
27,0.295,0.462
28,0.27,0.509
29,0.301,0.496
30,0.29,0.507
31,0.299,0.48
32,0.275,0.461
33,0.248,0.516
34,0.283,0.477
35,0.266,0.505
36,0.257,0.492
37,0.244,0.489
38,0.244,0.476
39,0.237,0.477
