generation,label_bal,color_bal
0,0.621,0.538
1,0.68,0.5
2,0.721,0.47
3,0.729,0.482
4,0.79,0.494
5,0.813,0.511
6,0.84,0.511
7,0.862,0.513
8,0.881,0.488
9,0.896,0.49
10,0.922,0.477
11,0.931,0.49
12,0.949,0.476
13,0.96,0.499
14,0.981,0.462
15,0.981,0.497
16,0.978,0.46
17,0.99,0.46
18,0.982,0.498
19,0.979,0.482
20,0.991,0.444
21,0.991,0.463
22,0.991,0.518
23,0.988,0.491
24,0.998,0.501
25,0.995,0.49
26,0.997,0.489
27,0.994,0.509
28,0.996,0.499
29,0.996,0.484
30,0.997,0.493
31,1.0,0.472
32,1.0,0.496
33,0.999,0.481
34,0.998,0.469
35,0.999,0.483
36,1.0,0.486
37,0.999,0.51
38,1.0,0.492
39,1.0,0.496
