proba_0,proba_1,generation
0.9964313,0.99375594,0
0.9960473,0.98986,1
0.9934905,0.987751,2
0.9883339,0.9881628,3
0.9873987,0.979509,4
0.9836502,0.9830495,5
0.9826454,0.9791792,6
0.9829157,0.97844964,7
0.9786868,0.9780453,8
0.9795561,0.9742028,9
0.9716284,0.9748226,10
0.9743881,0.97429717,11
0.9754927,0.97248894,12
0.97773385,0.9680882,13
0.9822247,0.9708967,14
0.9761083,0.971902,15
0.9770815,0.97337204,16
0.9769289,0.97448725,17
0.9733974,0.9709128,18
0.97124994,0.9729671,19
0.9700493,0.9684741,20
0.9772712,0.9635438,21
0.96915877,0.964072,22
0.9565877,0.965635,23
0.96384096,0.95878357,24
0.9679722,0.96454924,25
0.9672618,0.96194565,26
0.9768421,0.9605838,27
0.97067964,0.96968716,28
0.9679293,0.96862805,29
0.96271956,0.9651561,30
0.96244687,0.95474404,31
0.9588114,0.9531017,32
0.967203,0.9620439,33
0.9587918,0.9539927,34
0.9577468,0.9572448,35
0.964036,0.9459238,36
0.9616154,0.9600559,37
0.9538794,0.95291877,38
0.96136224,0.95032656,39
