generation,epoch,gen_loss
0,0,0.5482174160439264
0,10,0.5262629660725031
0,20,0.5247659825444596
1,0,0.5864443016830105
1,10,0.5714599829893442
1,20,0.5707961197637912
2,0,0.6010870489778009
2,10,0.5894465278951252
2,20,0.5887234919476059
3,0,0.6084443299603537
3,10,0.5981035316187255
3,20,0.5978197561073229
4,0,0.6182104047130114
4,10,0.6088296410235219
4,20,0.6086065738502914
5,0,0.6256984960076943
5,10,0.6177108415033458
5,20,0.6175081986910517
6,0,0.6319975169059241
6,10,0.6248620521488055
6,20,0.6245811886898002
7,0,0.6371750606212226
7,10,0.6307333779738009
7,20,0.6305820921541385
8,0,0.6417241229576135
8,10,0.635724470558219
8,20,0.6356704183532007
9,0,0.6452376965269353
9,10,0.6398448840767708
9,20,0.6397690802765718
10,0,0.6493163686597122
10,10,0.6442517290044131
10,20,0.6440043214403983
11,0,0.6505401445869005
11,10,0.6460481456381345
11,20,0.6460027362706151
