proba_0,proba_1,generation
0.99544126,0.997812,0
0.9895803,0.99173784,1
0.98746604,0.9877302,2
0.9887143,0.9878047,3
0.9831037,0.9843662,4
0.9844173,0.9855029,5
0.9850861,0.97666097,6
0.9814326,0.9851432,7
0.97553957,0.97598094,8
0.9763606,0.97551155,9
0.9718224,0.98261833,10
0.9724484,0.9765345,11
0.9709355,0.97009486,12
0.9735875,0.97164464,13
0.9745591,0.9716367,14
0.9803282,0.97015005,15
0.9701825,0.9770432,16
0.97438264,0.9699192,17
0.97317976,0.9743683,18
0.9674564,0.9634972,19
0.9698149,0.96559435,20
0.9662529,0.9725387,21
0.96500695,0.96551657,22
0.97013557,0.9693069,23
0.9635984,0.9668681,24
0.9615614,0.9598037,25
0.960787,0.965704,26
0.96198523,0.9680154,27
0.9646843,0.9559109,28
0.95959336,0.9614838,29
0.9589437,0.9608129,30
0.95894766,0.9587701,31
0.9531339,0.9611041,32
0.9549969,0.9522048,33
0.957254,0.955488,34
0.94520754,0.9527619,35
0.95713204,0.9471459,36
0.95031905,0.9506551,37
0.9490278,0.95151395,38
0.94965017,0.94352615,39
