generation,label_bal,color_bal
0,0.414,0.516
1,0.407,0.526
2,0.43,0.519
3,0.426,0.499
4,0.464,0.509
5,0.432,0.492
6,0.446,0.482
7,0.453,0.496
8,0.46,0.522
9,0.421,0.513
10,0.404,0.516
11,0.433,0.474
12,0.448,0.511
13,0.44,0.52
14,0.421,0.515
15,0.41,0.502
16,0.447,0.523
17,0.408,0.526
18,0.401,0.526
19,0.409,0.523
20,0.418,0.508
21,0.408,0.486
22,0.41,0.512
23,0.433,0.474
24,0.411,0.561
25,0.419,0.517
26,0.419,0.499
27,0.43,0.493
28,0.413,0.5
29,0.399,0.503
30,0.409,0.508
31,0.42,0.529
32,0.445,0.5
33,0.38,0.52
34,0.412,0.501
35,0.437,0.503
36,0.417,0.511
37,0.451,0.523
38,0.433,0.5
39,0.425,0.528
