proba_0,proba_1,generation
0.96605843,0.9983858,0
0.9882513,0.9847595,1
0.9730982,0.9613548,2
0.94886935,0.94167525,3
0.9440643,0.96776325,4
0.9020541,0.95892566,5
0.9170979,0.9466633,6
0.8492669,0.97322136,7
0.91228217,0.9392435,8
0.9396762,0.9349312,9
0.8916881,0.9590166,10
0.8967212,0.9339912,11
0.8281917,0.9512695,12
0.7674784,0.8985811,13
0.8430635,0.9424418,14
0.8325802,0.9039726,15
0.8297065,0.91817236,16
0.8360863,0.93806535,17
0.766904,0.9265555,18
0.74634427,0.8944992,19
0.81215495,0.8973257,20
0.7365944,0.8729461,21
0.6772348,0.88764304,22
0.84145856,0.85849917,23
nan,0.8617001,24
nan,0.90079004,25
nan,0.9009541,26
nan,0.9011631,27
nan,0.90089136,28
nan,0.90083885,29
nan,0.90093917,30
nan,0.9009539,31
nan,0.90083855,32
nan,0.90079236,33
nan,0.90094113,34
nan,0.90071654,35
nan,0.9007964,36
nan,0.9007385,37
nan,0.9007599,38
nan,0.900701,39
