generation,label_bal,color_bal
0,0.521,0.539
1,0.539,0.522
2,0.539,0.5
3,0.517,0.502
4,0.509,0.525
5,0.54,0.516
6,0.525,0.523
7,0.544,0.527
8,0.517,0.545
9,0.521,0.505
10,0.525,0.518
11,0.507,0.527
12,0.535,0.49
13,0.499,0.495
14,0.511,0.514
15,0.521,0.509
16,0.506,0.535
17,0.503,0.506
18,0.559,0.477
19,0.493,0.512
20,0.539,0.525
21,0.52,0.494
22,0.529,0.5
23,0.535,0.491
24,0.528,0.492
25,0.51,0.513
26,0.538,0.512
27,0.572,0.519
28,0.532,0.499
29,0.521,0.477
30,0.496,0.502
31,0.549,0.534
32,0.544,0.495
33,0.491,0.505
34,0.529,0.517
35,0.561,0.519
36,0.516,0.5
37,0.528,0.521
38,0.511,0.547
39,0.511,0.535
