generation,label_bal,color_bal
0,0.632,0.515
1,0.679,0.495
2,0.735,0.469
3,0.754,0.485
4,0.787,0.486
5,0.793,0.475
6,0.83,0.486
7,0.849,0.517
8,0.891,0.502
9,0.909,0.505
10,0.949,0.503
11,0.952,0.516
12,0.972,0.497
13,0.982,0.483
14,0.983,0.502
15,0.988,0.481
16,0.993,0.502
17,0.997,0.503
18,0.999,0.509
19,1.0,0.492
20,1.0,0.494
21,1.0,0.508
22,1.0,0.509
23,1.0,0.489
24,1.0,0.503
25,1.0,0.5
26,1.0,0.513
27,1.0,0.538
28,1.0,0.523
29,1.0,0.524
30,1.0,0.514
31,1.0,0.526
32,1.0,0.553
33,1.0,0.513
34,1.0,0.516
35,1.0,0.512
36,1.0,0.523
37,1.0,0.53
38,1.0,0.582
39,1.0,0.518
